dialect,sentence_id,sentence,segmented,pos_sequence,token_count
Gulf,3A,#هل_تقبل_الزواج_من_فتاة_تلعب_سوني يمقن اي و يمقن لا يا قدمي ? ? عادي بس بشرط ما تكون زي ذيلن اللي فاتحين المايك مع عيال وفالينها ? ?,#هل_تقبل_الزواج_من_فتاة_تلعب_سوني يمقن اي و يمقن لا يا قدم+ي ? ? عادي بس ب+شرط ما تكون زي ذيلن اللي فاتح+ين ال+مايك مع عيال و+فال+ين+ها ? ?,HASH V PART CONJ V PART PART ADJ+PRON PUNC PUNC ADJ PART PREP+NOUN PART V NOUN PRON PART ADJ+PRON DET+NOUN NOUN NOUN CONJ+ADJ+PRON+PRON PUNC PUNC,25
Gulf,3A,من يوم الاحد تبدأ الدوامات وماكو عطله بعد خلاص,من يوم ال+احد تبدأ ال+دوام+ات و+ماكو عطل+ه بعد خلاص,PREP NOUN DET+NOUN V DET+NOUN+NSUFF CONJ+PART NOUN+NSUFF NOUN NOUN,9
Gulf,1A,ي جماعه احط التلفزيون 18 ولا 20 ؟ الا صج شلون الطابور ? ? ? ? ? ?,ي جماع+ه احط ال+تلفزيون 18 و+لا 20 ؟ الا صج شلون ال+طابور ? ? ? ? ? ?,PART NOUN+NSUFF V DET+NOUN NUM CONJ+PART NUM PUNC PART NOUN PART DET+NOUN PUNC PUNC PUNC PUNC PUNC PUNC,18
Gulf,1A,التمار : شطبنا أسماء أكثر من 10000 شخص سجلوا انفسهم كمعاقين بس والفلوس اللي خذوها بالتزوير وموظفينك اللي ساعدوهم شسويت فيهم حسافة ياديرة,ال+تمار : شطب+نا أسماء أكثر من 10000 شخص سجل+وا انفس+هم ك+معاق+ين بس و+ال+فلوس اللي خذ+و+ها ب+ال+تزوير و+موظف+ين+ك اللي ساعد+و+هم ش+سو+ي+ت في+هم حساف+ة يا+دير+ة,DET+NOUN PUNC V+PRON NOUN ADJ PREP NUM NOUN V+PRON NOUN+PRON PREP+ADJ+PRON PART CONJ+DET+NOUN PART V+PRON+PRON PREP+DET+NOUN CONJ+NOUN+PRON+PRON PART V+PRON+PRON PART+V+NSUFF+PRON PREP+PRON NOUN+NSUFF PART+NOUN+NSUFF,23
Gulf,1A,ان نمت متضايق ترا ضيقتي منك فجأه ہ تغير بين لحظہ ? سااعہ ؟ ان كان حاصل شيء بقولھاا عنك الله معك ? الوقت يفرض وداعہ,ان نم+ت متضايق ترا ضيق+ت+ي من+ك فجأ+ه ہ تغير بين لحظ+ہ ? سااع+ہ ؟ ان كان حاصل شيء ب+قول+ھاا عن+ك الله مع+ك ? ال+وقت يفرض وداع+ہ,PART V+PRON ADJ PART NOUN+NSUFF+PRON PREP+PRON NOUN+NSUFF NSUFF V NOUN NOUN+NSUFF PUNC NOUN+NSUFF PUNC PART V ADJ NOUN PROG_PART+V+PRON PREP+PRON NOUN NOUN+PRON PUNC DET+NOUN V NOUN+NSUFF,26
Gulf,3A,ترا مو كل شي اكتبه قاصدته ولاكل شي اكتب بتويتر اني قاعده اسويه يعني بالصج انا اسويه ترا اتغشمر فرقوا بين الصج والغشمره,ترا مو كل شي اكتب+ه قاصد+ت+ه و+لا+كل شي اكتب ب+تويتر ان+ي قاعد+ه اسوي+ه يعني ب+ال+صج انا اسوي+ه ترا اتغشمر فرق+وا بين ال+صج و+ال+غشمر+ه,PART PART NOUN NOUN V+PRON ADJ+PRON+PRON CONJ+PART+NOUN NOUN V PREP+NOUN PART+PRON ADJ+NSUFF V+PRON V PREP+DET+NOUN PRON V+PRON PART V V+PRON NOUN DET+NOUN CONJ+DET+NOUN+NSUFF,23
Gulf,4A,"اكره تمر جنبنا سيارة ومشغلين اغنية حلوة ياخي علق ورقة برا باسم الاغنية ، تعبت وانا اغني لقوقل عشان يطلعها . .. ""","اكره تمر جنب+نا سيار+ة و+مشغل+ين اغني+ة حلو+ة ي+اخي علق ورق+ة برا ب+اسم ال+اغني+ة ، تعب+ت و+انا اغني ل+قوقل عشان يطلع+ها . .. """,V V NOUN+PRON NOUN+NSUFF CONJ+ADJ+PRON NOUN+NSUFF ADJ+NSUFF PART+NOUN V NOUN+NSUFF NOUN PREP+NOUN DET+NOUN+NSUFF PUNC V+PRON CONJ+PRON V PREP+NOUN PART V+PRON PUNC PUNC PUNC,23
Gulf,5A,سالفة انج تشرحين على ما الابله الثانيه تدش هذي فيها قبايل ترى,سالف+ة ان+ج تشرح+ين على ما ال+ابله ال+ثاني+ه تدش هذي في+ها قبايل ترى,NOUN+NSUFF PART+PRON V+PRON PREP PART DET+NOUN DET+NOUN+NSUFF V PRON PREP+PRON NOUN PART,12
Gulf,1B,مطيري يصير رئيس قسم بالشؤن 17 يرفعون عليه قضايا 200 يحسدونه 100000 يقولون ليش حطيتوه بس من ربعهم عادي يحطونه وكيل و رئيس هيئه ومحد يسولف,مطيري يصير رئيس قسم ب+ال+شؤن 17 يرفع+ون علي+ه قضايا 200 يحسد+ون+ه 100000 يقول+ون ليش حطي+ت+و+ه بس من ربع+هم عادي يحط+ون+ه وكيل و رئيس هيئ+ه و+م+حد يسولف,NOUN V NOUN NOUN PREP+DET+NOUN NUM V+PRON PREP+PRON NOUN NUM V+PRON+PRON NUM V+PRON PART V+PRON+PRON+PRON PART PREP NOUN+PRON ADJ V+PRON+PRON NOUN CONJ NOUN NOUN+NSUFF CONJ+PART+NOUN V,26
Gulf,2B,يا تجي وتشوف وش وضع السهر يا تغيب شوي عن بالي بناام ? ?,يا تجي و+تشوف وش وضع ال+سهر يا تغيب شوي عن بال+ي ب+ناام ? ?,PART V CONJ+V PART NOUN DET+NOUN PART V ADJ PREP NOUN+PRON PROG_PART+V PUNC PUNC,14
Gulf,4B,تريد ان تكون كامل ؟ لا تشوف الناس بالعين شوفهم بالقلب القلب يحب والعين تفصل ! ! سني شيعي بدوي حضري ابيض اسمر كلنا من تراب #خربشه_عاشق,تريد ان تكون كامل ؟ لا تشوف ال+ناس ب+ال+عين شوف+هم ب+ال+قلب ال+قلب يحب و+ال+عين تفصل ! ! سن+ي شيعي بدو+ي حضر+ي ابيض اسمر كل+نا من تراب #خربشه_عاشق,V PART V ADJ PUNC PART V DET+NOUN PREP+DET+NOUN V+PRON PREP+DET+NOUN DET+NOUN V CONJ+DET+NOUN V PUNC PUNC ADJ+NSUFF ADJ ADJ+NSUFF ADJ+NSUFF ADJ ADJ NOUN+PRON PREP NOUN HASH,27
Gulf,2A,انا إذا أحد نصحني أتأثر دقيقة وبعدين أرد لوضعي الطبيعي,انا إذا أحد نصح+ني أتأثر دقيق+ة و+بعد+ين أرد ل+وضع+ي ال+طبيع+ي,PRON PART NOUN V+PRON V NOUN+NSUFF CONJ+NOUN+NSUFF V PREP+NOUN+PRON DET+NOUN+NSUFF,10
Gulf,3A,سميت هجرك ظروف و غلطتك زله عشان يبقى طريق يردني صوبك !,سمي+ت هجر+ك ظروف و غلط+ت+ك زل+ه عشان يبقى طريق يرد+ني صوب+ك !,V+PRON NOUN+PRON NOUN CONJ NOUN+NSUFF+PRON NOUN+NSUFF PART V NOUN V+PRON NOUN+PRON PUNC,12
Gulf,5B,ما بعد عسر الزمان ا ? تياسيره لو سود الايام تفجعنا حقايقها بنسوقها في رجا اللي مالنا غيره خلاق الانفس ، وكافلها ، ورازقها . .,ما بعد عسر ال+زمان ا ? تياسير+ه لو سود ال+ايام تفجع+نا حقايق+ها ب+نسوق+ها في رجا اللي ما+ل+نا غير+ه خلاق ال+انفس ، و+كافل+ها ، و+رازق+ها . .,PART NOUN NOUN DET+NOUN CASE PUNC NOUN+PRON PART ADJ DET+NOUN V+PRON NOUN+PRON PROG_PART+V+PRON PREP NOUN PART PART+PREP+PRON NOUN+NSUFF ADJ DET+NOUN PUNC CONJ+ADJ+PRON PUNC CONJ+ADJ+PRON PUNC PUNC,26
Gulf,1B,حتى عيوني م تبي غيرك عيون قلي شسوي داام كلي عشقتك,حتى عيون+ي م تب+ي غير+ك عيون قل+ي ش+سوي داام كل+ي عشق+ت+ك,PART NOUN+PRON PART V+PRON NOUN+PRON NOUN V+PRON PART+V NOUN NOUN+PRON V+PRON+PRON,11
Gulf,2A,لا تفرح ب كسر خاطر انسان بكره يردها لك انسان ثاني,لا تفرح ب كسر خاطر انسان بكر+ه يرد+ها ل+ك انسان ثاني,PART V PREP NOUN NOUN NOUN NOUN+NSUFF V+PRON PREP+PRON NOUN ADJ,11
Gulf,4B,شلون تبوني أتخيل إن ربعي يجيبون لي هداياا ؟ وهم يتهاوشون على ولاعه ?,شلون تب+ون+ي أتخيل إن ربع+ي يجيب+ون ل+ي هداياا ؟ و+هم يتهاوش+ون على ولاع+ه ?,PART V+PRON+PRON V PART NOUN+PRON V+PRON PREP+PRON NOUN PUNC CONJ+PRON V+PRON PREP NOUN+NSUFF PUNC,14
Gulf,2B,المفروض قبل ما نتعرف على أحد نسأله لو سمحت جم يوم بتكون آدمي وبعدها تتحول حق حيوان ؟ <3 <3,ال+مفروض قبل ما نتعرف على أحد نسأل+ه لو سمح+ت جم يوم ب+تكون آدمي و+بعد+ها تتحول حق حيوان ؟ <3 <3,DET+ADJ NOUN PART V PREP NOUN V+PRON PART V+PRON PART NOUN PROG_PART+V NOUN CONJ+NOUN+PRON V NOUN ADJ PUNC EMOT EMOT,20
Gulf,5B,@Estabraq02 @AlfahaQ8 عطوها مزرعه هذي سكرتيره مادري من مالته,@Estabraq02 @AlfahaQ8 عطو+ها مزرع+ه هذي سكرتير+ه م+ادري من مال+ت+ه,MENTION MENTION V+PRON NOUN+NSUFF PRON NOUN+NSUFF PART+V PART NOUN+NSUFF+PRON,9
Gulf,5A,يمه شايله هم عيالي بالمستقبل اذا قالوا درسيني مادري وين اودي ويهي,يمه شايل+ه هم عيال+ي ب+ال+مستقبل اذا قال+وا درس+ي+ني م+ادري وين اود+ي ويه+ي,NOUN ADJ+NSUFF NOUN NOUN+PRON PREP+DET+NOUN PART V+PRON V+PRON+PRON PART+V PART V+PRON NOUN+PRON,12
Gulf,2A,المفروض قبل مانضغط فيفرت بالغلط ? ? يطلع لنا ! are you sure ? ? ? ?,ال+مفروض قبل ما+نضغط فيفرت ب+ال+غلط ? ? يطلع ل+نا ! are you sure ? ? ? ?,DET+ADJ NOUN PART+V NOUN PREP+DET+NOUN PUNC PUNC V PREP+PRON PUNC FOREIGN FOREIGN FOREIGN PUNC PUNC PUNC PUNC,17
Gulf,4A,النادي حاطين ريميكس فيه مقطع اوبرا ! ! مادري اهد التمرين واقعد أصفق وأبجي,ال+نادي حاط+ين ريميكس في+ه مقطع اوبرا ! ! م+ادري اهد ال+تمرين و+اقعد أصفق و+أبجي,DET+NOUN ADJ+PRON NOUN PREP+PRON NOUN NOUN PUNC PUNC PART+V V DET+NOUN CONJ+V V CONJ+V,14
Gulf,5B,""" @NawafAl9an3 : ? ? : يما برا عاصفه رمليه ? ? : كله من هالتليفون اللي مو راضي تهده "" ? ? ? ? ? ?",""" @NawafAl9an3 : ? ? : يما برا عاصف+ه رملي+ه ? ? : كل+ه من ه+ال+تليفون اللي مو راضي تهد+ه "" ? ? ? ? ? ?",PUNC MENTION PUNC PUNC PUNC PUNC NOUN NOUN NOUN+NSUFF ADJ+NSUFF PUNC PUNC PUNC NOUN+PRON PREP PRON+DET+NOUN PART PART ADJ V+PRON PUNC PUNC PUNC PUNC PUNC PUNC PUNC,27
Gulf,4B,أحاتيك ، و أشتاقلك . . لكن لا أعلم ماذا يحدث لك . . وأينك و ماذا تفعل ! وهل صحتك وحالتك بخير ؟ ربي يحفظك وين ماكنت,أحات+ي+ك ، و أشتاق+ل+ك . . لكن لا أعلم ماذا يحدث ل+ك . . و+أين+ك و ماذا تفعل ! و+هل صح+ت+ك و+حال+ت+ك ب+خير ؟ رب+ي يحفظ+ك وين ما+كنت,V+PRON+PRON PUNC CONJ V+PREP+PRON PUNC PUNC CONJ PART V PART V PREP+PRON PUNC PUNC CONJ+PART+PRON CONJ PART V PUNC CONJ+PART NOUN+NSUFF+PRON CONJ+NOUN+NSUFF+PRON PREP+NOUN PUNC NOUN+PRON V+PRON PART PART+V,28
Gulf,1A,ياليل ماذكر في حياتي تمنيت مثل ابتسامه تنتشل قلب منصاب مليت ورب البيت ياليل مليت من الجروح اللي تجيني بلا اسباب,يا+ليل ما+ذكر في حيا+ت+ي تمني+ت مثل ابتسام+ه تنتشل قلب منصاب مل+ي+ت و+رب ال+بيت يا+ليل مل+ي+ت من ال+جروح اللي تجي+ني ب+لا اسباب,PART+NOUN PART+V PREP NOUN+NSUFF+PRON V+PRON NOUN NOUN+NSUFF V NOUN ADJ V+PRON+PRON CONJ+NOUN DET+NOUN PART+NOUN V+PRON+PRON PREP DET+NOUN PART V+PRON PREP+PART NOUN,21
Gulf,5A,وين الصديق اللي على الشف والكيف اللي ليا شفته جروحي براها في ساعة الشدات بايدي كما السيف كل الهموم اللي بقلبي جلاها,وين ال+صديق اللي على ال+شف و+ال+كيف اللي لي+ا شف+ت+ه جروح+ي برا+ها في ساع+ة ال+شد+ات ب+ايد+ي كما ال+سيف كل ال+هموم اللي ب+قلب+ي جلا+ها,PART DET+NOUN PART PREP DET+NOUN CONJ+DET+NOUN PART NOUN+CASE V+PRON+PRON NOUN+PRON V+PRON PREP NOUN+PRON DET+NOUN+NSUFF PREP+NOUN+PRON CONJ DET+NOUN NOUN DET+NOUN PART PREP+NOUN+PRON V+PRON,22
Gulf,4B,في واحد حسسني ان تويتر دوانيه رسميه وفي ناس ماتمون عليهم . . يبا ترى نك مستعار فلها واستانس لاتقص ع نفسك يعني ثقيل وتتصنع علشان البنات ! !,في واحد حسس+ني ان تويتر دواني+ه رسمي+ه و+في ناس ما+تمون علي+هم . . يبا ترى نك مستعار فل+ها و+استانس لا+تقص ع نفس+ك يعني ثقيل و+تتصنع علشان ال+بنات ! !,PREP NOUN V+PRON PART NOUN NOUN+NSUFF ADJ+NSUFF CONJ+PREP NOUN PART+V PREP+PRON PUNC PUNC NOUN PART NOUN ADJ V+PRON CONJ+V PART+V PREP NOUN+PRON V ADJ CONJ+V PART DET+NOUN PUNC PUNC,29
Gulf,4B,جمهور برشلونه اي مسك او شد المفروض بلنتي مالومكم طايحين بربيع 5 سنين :) #سوسيداد_يامخربطهم,جمهور برشلونه اي مسك او شد ال+مفروض بلنتي م+الوم+كم طايح+ين ب+ربيع 5 سنين :) #سوسيداد_يامخربطهم,NOUN NOUN PART NOUN PART NOUN DET+ADJ NOUN PART+V+PRON ADJ+PRON PREP+NOUN NUM NOUN EMOT HASH,15
Gulf,2B,"• على راحتك هالمره بخليك . . أنا اللي عودتك كل ماغبت أدورك ~ (= | ""","• على راح+ت+ك ه+ال+مر+ه ب+خلي+ك . . أنا اللي عود+ت+ك كل ما+غب+ت أدور+ك ~ (= | """,PUNC PREP NOUN+NSUFF+PRON PRON+DET+NOUN+NSUFF PREP+V+PRON PUNC PUNC PRON PART V+PRON+PRON NOUN PART+V+PRON V+PRON PUNC EMOT PUNC PUNC,17
Gulf,4B,السالفه ماهي مشاريه وعتاب السالفه م غير هقوه وخابت,ال+سالف+ه ما+هي مشاري+ه و+عتاب ال+سالف+ه م غير هقوه و+خاب+ت,DET+NOUN+NSUFF PART+PRON NOUN+NSUFF CONJ+NOUN DET+NOUN+NSUFF PART NOUN NOUN CONJ+V+PRON,9
Gulf,4B,وبعدين چم تكلفه المؤتمر الاسكاني سجل عندك [ بروشورات / دعايات / تأثيث / ديكور / هدايا / دعوات … الخ ] هذا مو هدر على قضية اصلا ماراح تحلونها,و+بعدين چم تكلف+ه ال+مؤتمر ال+اسكان+ي سجل عند+ك [ بروشور+ات / دعاي+ات / تأثيث / ديكور / هدايا / دعو+ات … الخ ] هذا مو هدر على قضي+ة اصل+ا ما+راح تحل+ون+ها,CONJ+NOUN PART V+NSUFF DET+NOUN DET+NOUN+NSUFF V NOUN+PRON PUNC NOUN+NSUFF PUNC NOUN+NSUFF PUNC NOUN PUNC NOUN PUNC NOUN PUNC NOUN+NSUFF PUNC PART PUNC PRON PART NOUN PREP NOUN+NSUFF NOUN+CASE PART+FUT_PART V+PRON+PRON,30
Gulf,2B,"ميزكك ربي بالحلآ في : محياك عينك وخدك / والوصايف كثيره ولآ جيت أكحل بالجسم حين ممشاك "" مغنيك ربي "" . والأوادم فقيره يالبيه","ميز+كك رب+ي ب+ال+حلآ في : محيا+ك عين+ك و+خد+ك / و+ال+وصايف كثير+ه و+لآ جيت أكحل ب+ال+جسم حين ممشا+ك "" مغني+ك رب+ي "" . و+ال+أوادم فقير+ه يا+لبي+ه",V+PRON NOUN+PRON PREP+DET+ADJ PREP PUNC NOUN+PRON NOUN+PRON CONJ+NOUN+PRON PUNC CONJ+DET+NOUN ADJ+NSUFF CONJ+PART V V PREP+DET+NOUN NOUN NOUN+PRON PUNC NOUN+PRON NOUN+PRON PUNC PUNC CONJ+DET+NOUN ADJ+NSUFF PART+NOUN+NSUFF,25
Gulf,5B,حلو انك تحاول تغير اشياء سلبيه فيك وتطور من فكرك ونظرتك لالحياه مو عشان تمثل الشخص المثالي لعيون الناس لا لنفسك شعور الرضاء جميل,حلو ان+ك تحاول تغير اشياء سلبي+ه في+ك و+تطور من فكر+ك و+نظر+ت+ك ل+ال+حيا+ه مو عشان تمثل ال+شخص ال+مثالي ل+عيون ال+ناس لا ل+نفس+ك شعور ال+رضاء جميل,ADJ PART+PRON V V NOUN ADJ+NSUFF PREP+PRON CONJ+V PREP NOUN+PRON CONJ+NOUN+NSUFF+PRON PREP+DET+NOUN+NSUFF PART PART V DET+NOUN DET+ADJ PREP+NOUN DET+NOUN PART PREP+NOUN+PRON NOUN DET+NOUN ADJ,24
Gulf,5B,صج اني ماحب ادور سوالف ولا اسال شصاير ومنو وليش لكن ما انكر اني ادود واسكت,صج ان+ي ما+حب ادور سوالف و+لا اسال ش+صاير و+منو و+ليش لكن ما انكر ان+ي ادود و+اسكت,NOUN PART+PRON PART+V V NOUN CONJ+PART V PART+V CONJ+PART CONJ+PART CONJ PART V PART+PRON V CONJ+V,16
Gulf,4A,جعلني لآ تبت عن شي و خسرته يرزق الله خاطري في شي غيره تمسون على خير ? ?,جعل+ني لآ تب+ت عن شي و خسر+ت+ه يرزق الله خاطر+ي في شي غير+ه تمس+ون على خير ? ?,V+PRON PART V+PRON PREP NOUN CONJ V+PRON+PRON V NOUN NOUN+PRON PREP NOUN NOUN+PRON V+PRON PREP NOUN PUNC PUNC,18
Gulf,2A,ليه الوجيه الحمام ما تبتسم لي ! حتى الاجر مستخسرينه عليا :(,ليه ال+وجيه ال+حمام ما تبتسم ل+ي ! حتى ال+اجر مستخسر+ين+ه علي+ا :(,PART DET+NOUN DET+NOUN PART V PREP+PRON PUNC PART DET+NOUN ADJ+PRON+PRON PREP+CASE EMOT,12
Gulf,3A,ترا ما يضحك إذا عيبة على شكل أو تصرف من شخص بدال ما تعيب أنصحه ما يعيب إلا المعيوب ? ?,ترا ما يضحك إذا عيب+ة على شكل أو تصرف من شخص بدال ما تعيب أنصح+ه ما يعيب إلا ال+معيوب ? ?,PART PART V PART V+PRON PREP NOUN PART NOUN PART NOUN NOUN PART V V+PRON PART V PART DET+ADJ PUNC PUNC,21
Gulf,1A,تعال احط كفيني على . .. عيونك وأوريك الحياة بغيبتك . .. وشلون ! !,تعال احط كف+ين+ي على . .. عيون+ك و+أور+ي+ك ال+حيا+ة ب+غيب+ت+ك . .. وشلون ! !,V V NOUN+NSUFF+PRON PREP PUNC PUNC NOUN+PRON CONJ+V+PRON+PRON DET+NOUN+NSUFF PREP+NOUN+NSUFF+PRON PUNC PUNC PART PUNC PUNC,15
Gulf,2B,يوم قفى . ظن ما فيني حنان ! ينتظر مني أنادي لہ ? أنوح ؟ ما درى إني باقي ب نفس المكان منصدم منه ? أردد ما يروح ~ !,يوم قفى . ظن ما في+ني حنان ! ينتظر من+ي أنادي ل+ہ ? أنوح ؟ ما درى إن+ي باقي ب نفس ال+مكان منصدم من+ه ? أردد ما يروح ~ !,NOUN V PUNC V PART PREP+PRON NOUN PUNC V PREP+PRON V PREP+PRON PUNC V PUNC PART V PART+PRON NOUN PREP NOUN DET+NOUN ADJ PREP+PRON PUNC V PART V PUNC PUNC,30
Gulf,1A,واحد من الربع معاشه 2700 وكل ما نسافر الشباب يضغطونه ادفع انت معاشك مايحتاج بس صاحبنا 11 الف وخرده هذا ودك تسافر معاه ? ?,واحد من ال+ربع معاش+ه 2700 و+كل ما نسافر ال+شباب يضغط+ون+ه ادفع انت معاش+ك ما+يحتاج بس صاحب+نا 11 الف و+خرد+ه هذا ود+ك تسافر معا+ه ? ?,NOUN PREP DET+NOUN NOUN+PRON NUM CONJ+NOUN PART V DET+NOUN V+PRON+PRON V PRON NOUN+PRON PART+V PART NOUN+PRON NUM NUM CONJ+NOUN+NSUFF PRON V+PRON V PART+PRON PUNC PUNC,25
Gulf,2A,انا مو نفسيتي تعبانه انا ماعندي نفسيه اصلا خلاص خلصت :) . #كله_من_المدرسة_الله_يلعنها:) :),انا مو نفسي+ت+ي تعبان+ه انا ما+عند+ي نفسي+ه اصل+ا خلاص خلص+ت :) . #كله_من_المدرسة_الله_يلعنها:) :),PRON PART NOUN+NSUFF+PRON ADJ+NSUFF PRON PART+NOUN+PRON NOUN+NSUFF NOUN+CASE NOUN V+PRON EMOT PUNC HASH EMOT,14
Gulf,3B,حتى اللي ما يعرفون سهام ادعوا لها الله يخليكم ! ! !,حتى اللي ما يعرف+ون سهام ادع+وا ل+ها الله يخل+ي+كم ! ! !,PART PART PART V+PRON NOUN V+PRON PREP+PRON NOUN V+PRON+PRON PUNC PUNC PUNC,12
Gulf,3A,كل إللي صورته ببروفايله چنه مصورينه وهو مايدري ، ، ترى كلنا ندري ! بس انت اللي ماتدري ان كلنا ندري انك تدري,كل إللي صور+ت+ه ب+بروفايل+ه چ+ن+ه مصور+ين+ه و+هو ما+يدر+ي ، ، ترى كل+نا ندري ! بس انت اللي ما+تدري ان كل+نا ندري ان+ك تدري,NOUN PRON NOUN+NSUFF+PRON PREP+NOUN+PRON PREP+PART+PRON ADJ+PRON+PRON CONJ+PRON PART+V+PRON PUNC PUNC PART NOUN+PRON V PUNC PART PRON PART PART+V PART NOUN+PRON V PART+PRON V,23
Gulf,5A,"نايمه ها ؟ قاعده بمكانج اصلا و وناسه ماكو ازعاج ""
   ","نايم+ه ها ؟ قاعد+ه ب+مكان+ج اصل+ا و وناسه ماكو ازعاج ""   ",ADJ+NSUFF PART PUNC ADJ+NSUFF PREP+NOUN+PRON NOUN+CASE CONJ NOUN PART NOUN EMOT MENTION,12
Gulf,3A,واحب عيونج الي أدورها بين الناس ومن أشوفها يبتسم كل شي فيني وأصد كأني ما كنت أنتظرها @Nero_996,و+احب عيون+ج الي أدور+ها بين ال+ناس و+من أشوف+ها يبتسم كل شي في+ني و+أصد كأن+ي ما كن+ت أنتظر+ها @Nero_996,CONJ+V NOUN+PRON PRON V+PRON NOUN DET+NOUN CONJ+PREP V+PRON V NOUN NOUN PREP+PRON CONJ+V PART+PRON PART V+PRON V+PRON MENTION,18
Gulf,1B,تدرون ليش نخاف من العيب اكثر من الحرام ؟ لأن الله يسامح - والناس تذل !,تدر+ون ليش نخاف من ال+عيب اكثر من ال+حرام ؟ ل+أن الله يسامح - و+ال+ناس تذل !,V+PRON PART V PREP DET+NOUN ADJ PREP DET+NOUN PUNC PREP+PART NOUN V PUNC CONJ+DET+NOUN V PUNC,16
Gulf,2A,الموضه الجديده لالبنات يكلمون واحد عنده نمر او اسد او فهد يعني شوفوا حبيبي ماوكلي ‹ ? ›,ال+موض+ه ال+جديد+ه ل+ال+بنات يكلم+ون واحد عند+ه نمر او اسد او فهد يعني شوف+وا حبيب+ي ماوكلي ‹ ? ›,DET+NOUN+NSUFF DET+ADJ+NSUFF PREP+DET+NOUN V+PRON NOUN NOUN+PRON NOUN PART NOUN PART NOUN V V+PRON NOUN+PRON NOUN PUNC PUNC PUNC,18
Gulf,1B,. . . ليه تستغرب أنا طبعي كذا . .. يا تجي في طيب وإلا لا تجي . . . #محمد_الصواغ http://t.co/RMVxh0phvR,. . . ليه تستغرب أنا طبع+ي كذا . .. يا تجي في طيب و+إلا لا تجي . . . #محمد_الصواغ http://t.co/RMVxh0phvR,PUNC PUNC PUNC PART V PRON NOUN+PRON ADV PUNC PUNC PART V PREP ADJ CONJ+PART PART V PUNC PUNC PUNC HASH URL,22
Gulf,2B,اصعب شعور لما تسوي نفسك ما تدري بشي يضايقك وانت تدري,اصعب شعور لما تسوي نفس+ك ما تدري ب+شي يضايق+ك و+انت تدري,ADJ NOUN PART V NOUN+PRON PART V PREP+NOUN V+PRON CONJ+PRON V,11
Gulf,1A,@MadihaAlsuliman أستاذه ليش لا الوالده الله يحفظها تسوي كذيه صلصه أو تجمده ف الفريزر وتحتفظ بيه لأيام غلى الطماطم .,@MadihaAlsuliman أستاذ+ه ليش لا ال+والد+ه الله يحفظ+ها تسوي كذيه صلص+ه أو تجمد+ه ف ال+فريزر و+تحتفظ بي+ه ل+أيام غلى ال+طماطم .,MENTION NOUN+NSUFF PART PART DET+NOUN+NSUFF NOUN V+PRON V ADV NOUN+NSUFF PART V+PRON PREP DET+NOUN CONJ+V PREP+PRON PREP+NOUN NOUN DET+NOUN PUNC,20
Gulf,2B,@bn_whga كفو والله . . وحنا معاكم في كل المواقع . .. وقفة أرجال وصناديد . .,@bn_whga كفو و+الله . . و+حنا معا+كم في كل ال+مواقع . .. وقف+ة أرجال و+صناديد . .,MENTION ADJ CONJ+NOUN PUNC PUNC CONJ+PRON PART+PRON PREP NOUN DET+NOUN PUNC PUNC NOUN+NSUFF NOUN CONJ+ADJ PUNC PUNC,17
Gulf,2A,مستحيل ألمس شي بعيادة الأطفال ? ? لأن ما شاء الله يدينهم تاخذ جوله بأعضاء جسمهم كله ? ? ? ? ? ?,مستحيل ألمس شي ب+عياد+ة ال+أطفال ? ? ل+أن ما شاء الله يد+ين+هم تاخذ جول+ه ب+أعضاء جسم+هم كل+ه ? ? ? ? ? ?,ADJ V NOUN PREP+NOUN+NSUFF DET+NOUN PUNC PUNC PREP+PART PART V NOUN NOUN+NSUFF+PRON V NOUN+NSUFF PREP+NOUN NOUN+PRON NOUN+PRON PUNC PUNC PUNC PUNC PUNC PUNC,23
Gulf,2B,كرهك ل شخص او حبك ل شخص مسأله شخصيه بينك وبين نفسك مبنيه على مشاعرك الشخصيه ، غلط انك تقنع شخص انه يحب او يكره شخص ثاني ل مجرد مشاعرك ? ?,كره+ك ل شخص او حب+ك ل شخص مسأل+ه شخصي+ه بين+ك و+بين نفس+ك مبني+ه على مشاعر+ك ال+شخصي+ه ، غلط ان+ك تقنع شخص ان+ه يحب او يكره شخص ثاني ل مجرد مشاعر+ك ? ?,NOUN+PRON PREP NOUN PART NOUN+PRON PREP NOUN NOUN+NSUFF ADJ+NSUFF NOUN+PRON CONJ+NOUN NOUN+PRON ADJ+NSUFF PREP NOUN+PRON DET+ADJ+NSUFF PUNC NOUN PART+PRON V NOUN PART+PRON V PART V NOUN ADJ PREP NOUN NOUN+PRON PUNC PUNC,32
