fold,subfold,words,segments,pos_tags
5,B,"['حلو' 'انك' 'تحاول' 'تغير' 'اشياء' 'سلبيه' 'فيك' 'وتطور' 'من' 'فكرك'
 'ونظرتك' 'لالحياه' 'مو' 'عشان' 'تمثل' 'الشخص' 'المثالي' 'لعيون' 'الناس'
 'لا' 'لنفسك' 'شعور' 'الرضاء' 'جميل' 'EOS']","['حلو' 'ان+ك' 'تحاول' 'تغير' 'اشياء' 'سلبي+ه' 'في+ك' 'و+تطور' 'من' 'فكر+ك'
 'و+نظر+ت+ك' 'ل+ال+حيا+ه' 'مو' 'عشان' 'تمثل' 'ال+شخص' 'ال+مثالي' 'ل+عيون'
 'ال+ناس' 'لا' 'ل+نفس+ك' 'شعور' 'ال+رضاء' 'جميل' 'EOS']","['ADJ' 'PART+PRON' 'V' 'V' 'NOUN' 'ADJ+NSUFF' 'PREP+PRON' 'CONJ+V' 'PREP'
 'NOUN+PRON' 'CONJ+NOUN+NSUFF+PRON' 'PREP+DET+NOUN+NSUFF' 'PART' 'PART'
 'V' 'DET+NOUN' 'DET+ADJ' 'PREP+NOUN' 'DET+NOUN' 'PART' 'PREP+NOUN+PRON'
 'NOUN' 'DET+NOUN' 'ADJ' 'EOS']"
5,B,"['صج' 'اني' 'ماحب' 'ادور' 'سوالف' 'ولا' 'اسال' 'شصاير' 'ومنو' 'وليش' 'لكن'
 'ما' 'انكر' 'اني' 'ادود' 'واسكت' 'EOS']","['صج' 'ان+ي' 'ما+حب' 'ادور' 'سوالف' 'و+لا' 'اسال' 'ش+صاير' 'و+منو' 'و+ليش'
 'لكن' 'ما' 'انكر' 'ان+ي' 'ادود' 'و+اسكت' 'EOS']","['NOUN' 'PART+PRON' 'PART+V' 'V' 'NOUN' 'CONJ+PART' 'V' 'PART+V'
 'CONJ+PART' 'CONJ+PART' 'CONJ' 'PART' 'V' 'PART+PRON' 'V' 'CONJ+V' 'EOS']"
4,A,"['جعلني' 'لآ' 'تبت' 'عن' 'شي' 'و' 'خسرته' 'يرزق' 'الله' 'خاطري' 'في' 'شي'
 'غيره' 'تمسون' 'على' 'خير' '?' '?' 'EOS']","['جعل+ني' 'لآ' 'تب+ت' 'عن' 'شي' 'و' 'خسر+ت+ه' 'يرزق' 'الله' 'خاطر+ي' 'في'
 'شي' 'غير+ه' 'تمس+ون' 'على' 'خير' '?' '?' 'EOS']","['V+PRON' 'PART' 'V+PRON' 'PREP' 'NOUN' 'CONJ' 'V+PRON+PRON' 'V' 'NOUN'
 'NOUN+PRON' 'PREP' 'NOUN' 'NOUN+PRON' 'V+PRON' 'PREP' 'NOUN' 'PUNC'
 'PUNC' 'EOS']"
2,A,"['ليه' 'الوجيه' 'الحمام' 'ما' 'تبتسم' 'لي' '!' 'حتى' 'الاجر' 'مستخسرينه'
 'عليا' ':(' 'EOS']","['ليه' 'ال+وجيه' 'ال+حمام' 'ما' 'تبتسم' 'ل+ي' '!' 'حتى' 'ال+اجر'
 'مستخسر+ين+ه' 'علي+ا' ':(' 'EOS']","['PART' 'DET+NOUN' 'DET+NOUN' 'PART' 'V' 'PREP+PRON' 'PUNC' 'PART'
 'DET+NOUN' 'ADJ+PRON+PRON' 'PREP+CASE' 'EMOT' 'EOS']"
3,A,"['ترا' 'ما' 'يضحك' 'إذا' 'عيبة' 'على' 'شكل' 'أو' 'تصرف' 'من' 'شخص' 'بدال'
 'ما' 'تعيب' 'أنصحه' 'ما' 'يعيب' 'إلا' 'المعيوب' '?' '?' 'EOS']","['ترا' 'ما' 'يضحك' 'إذا' 'عيب+ة' 'على' 'شكل' 'أو' 'تصرف' 'من' 'شخص' 'بدال'
 'ما' 'تعيب' 'أنصح+ه' 'ما' 'يعيب' 'إلا' 'ال+معيوب' '?' '?' 'EOS']","['PART' 'PART' 'V' 'PART' 'V+PRON' 'PREP' 'NOUN' 'PART' 'NOUN' 'PART'
 'NOUN' 'NOUN' 'PART' 'V' 'V+PRON' 'PART' 'V' 'PART' 'DET+ADJ' 'PUNC'
 'PUNC' 'EOS']"
1,A,"['تعال' 'احط' 'كفيني' 'على' '.' '..' 'عيونك' 'وأوريك' 'الحياة' 'بغيبتك'
 '.' '..' 'وشلون' '!' '!' 'EOS']","['تعال' 'احط' 'كف+ين+ي' 'على' '.' '..' 'عيون+ك' 'و+أور+ي+ك' 'ال+حيا+ة'
 'ب+غيب+ت+ك' '.' '..' 'وشلون' '!' '!' 'EOS']","['V' 'V' 'NOUN+NSUFF+PRON' 'PREP' 'PUNC' 'PUNC' 'NOUN+PRON'
 'CONJ+V+PRON+PRON' 'DET+NOUN+NSUFF' 'PREP+NOUN+NSUFF+PRON' 'PUNC' 'PUNC'
 'PART' 'PUNC' 'PUNC' 'EOS']"
2,B,"['يوم' 'قفى' '.' 'ظن' 'ما' 'فيني' 'حنان' '!' 'ينتظر' 'مني' 'أنادي' 'لہ'
 '?' 'أنوح' '؟' 'ما' 'درى' 'إني' 'باقي' 'ب' 'نفس' 'المكان' 'منصدم' 'منه'
 '?' 'أردد' 'ما' 'يروح' '~' '!' 'EOS']","['يوم' 'قفى' '.' 'ظن' 'ما' 'في+ني' 'حنان' '!' 'ينتظر' 'من+ي' 'أنادي' 'ل+ہ'
 '?' 'أنوح' '؟' 'ما' 'درى' 'إن+ي' 'باقي' 'ب' 'نفس' 'ال+مكان' 'منصدم'
 'من+ه' '?' 'أردد' 'ما' 'يروح' '~' '!' 'EOS']","['NOUN' 'V' 'PUNC' 'V' 'PART' 'PREP+PRON' 'NOUN' 'PUNC' 'V' 'PREP+PRON'
 'V' 'PREP+PRON' 'PUNC' 'V' 'PUNC' 'PART' 'V' 'PART+PRON' 'NOUN' 'PREP'
 'NOUN' 'DET+NOUN' 'ADJ' 'PREP+PRON' 'PUNC' 'V' 'PART' 'V' 'PUNC' 'PUNC'
 'EOS']"
1,A,"['واحد' 'من' 'الربع' 'معاشه' '2700' 'وكل' 'ما' 'نسافر' 'الشباب' 'يضغطونه'
 'ادفع' 'انت' 'معاشك' 'مايحتاج' 'بس' 'صاحبنا' '11' 'الف' 'وخرده' 'هذا'
 'ودك' 'تسافر' 'معاه' '?' '?' 'EOS']","['واحد' 'من' 'ال+ربع' 'معاش+ه' '2700' 'و+كل' 'ما' 'نسافر' 'ال+شباب'
 'يضغط+ون+ه' 'ادفع' 'انت' 'معاش+ك' 'ما+يحتاج' 'بس' 'صاحب+نا' '11' 'الف'
 'و+خرد+ه' 'هذا' 'ود+ك' 'تسافر' 'معا+ه' '?' '?' 'EOS']","['NOUN' 'PREP' 'DET+NOUN' 'NOUN+PRON' 'NUM' 'CONJ+NOUN' 'PART' 'V'
 'DET+NOUN' 'V+PRON+PRON' 'V' 'PRON' 'NOUN+PRON' 'PART+V' 'PART'
 'NOUN+PRON' 'NUM' 'NUM' 'CONJ+NOUN+NSUFF' 'PRON' 'V+PRON' 'V' 'PART+PRON'
 'PUNC' 'PUNC' 'EOS']"
2,A,"['انا' 'مو' 'نفسيتي' 'تعبانه' 'انا' 'ماعندي' 'نفسيه' 'اصلا' 'خلاص' 'خلصت'
 ':)' '.' '#كله_من_المدرسة_الله_يلعنها:)' ':)' 'EOS']","['انا' 'مو' 'نفسي+ت+ي' 'تعبان+ه' 'انا' 'ما+عند+ي' 'نفسي+ه' 'اصل+ا' 'خلاص'
 'خلص+ت' ':)' '.' '#كله_من_المدرسة_الله_يلعنها:)' ':)' 'EOS']","['PRON' 'PART' 'NOUN+NSUFF+PRON' 'ADJ+NSUFF' 'PRON' 'PART+NOUN+PRON'
 'NOUN+NSUFF' 'NOUN+CASE' 'NOUN' 'V+PRON' 'EMOT' 'PUNC' 'HASH' 'EMOT'
 'EOS']"
3,B,"['حتى' 'اللي' 'ما' 'يعرفون' 'سهام' 'ادعوا' 'لها' 'الله' 'يخليكم' '!' '!'
 '!' 'EOS']","['حتى' 'اللي' 'ما' 'يعرف+ون' 'سهام' 'ادع+وا' 'ل+ها' 'الله' 'يخل+ي+كم' '!'
 '!' '!' 'EOS']","['PART' 'PART' 'PART' 'V+PRON' 'NOUN' 'V+PRON' 'PREP+PRON' 'NOUN'
 'V+PRON+PRON' 'PUNC' 'PUNC' 'PUNC' 'EOS']"
3,A,"['كل' 'إللي' 'صورته' 'ببروفايله' 'چنه' 'مصورينه' 'وهو' 'مايدري' '،' '،'
 'ترى' 'كلنا' 'ندري' '!' 'بس' 'انت' 'اللي' 'ماتدري' 'ان' 'كلنا' 'ندري'
 'انك' 'تدري' 'EOS']","['كل' 'إللي' 'صور+ت+ه' 'ب+بروفايل+ه' 'چ+ن+ه' 'مصور+ين+ه' 'و+هو' 'ما+يدر+ي'
 '،' '،' 'ترى' 'كل+نا' 'ندري' '!' 'بس' 'انت' 'اللي' 'ما+تدري' 'ان' 'كل+نا'
 'ندري' 'ان+ك' 'تدري' 'EOS']","['NOUN' 'PRON' 'NOUN+NSUFF+PRON' 'PREP+NOUN+PRON' 'PREP+PART+PRON'
 'ADJ+PRON+PRON' 'CONJ+PRON' 'PART+V+PRON' 'PUNC' 'PUNC' 'PART'
 'NOUN+PRON' 'V' 'PUNC' 'PART' 'PRON' 'PART' 'PART+V' 'PART' 'NOUN+PRON'
 'V' 'PART+PRON' 'V' 'EOS']"
5,A,"['نايمه' 'ها' '؟' 'قاعده' 'بمكانج' 'اصلا' 'و' 'وناسه' 'ماكو' 'ازعاج' "":'""
 '@amnoh95' 'EOS']","['نايم+ه' 'ها' '؟' 'قاعد+ه' 'ب+مكان+ج' 'اصل+ا' 'و' 'وناسه' 'ماكو' 'ازعاج'
 "":'"" '@amnoh95' 'EOS']","['ADJ+NSUFF' 'PART' 'PUNC' 'ADJ+NSUFF' 'PREP+NOUN+PRON' 'NOUN+CASE' 'CONJ'
 'NOUN' 'PART' 'NOUN' 'EMOT' 'MENTION' 'EOS']"
3,A,"['واحب' 'عيونج' 'الي' 'أدورها' 'بين' 'الناس' 'ومن' 'أشوفها' 'يبتسم' 'كل'
 'شي' 'فيني' 'وأصد' 'كأني' 'ما' 'كنت' 'أنتظرها' '@Nero_996' 'EOS']","['و+احب' 'عيون+ج' 'الي' 'أدور+ها' 'بين' 'ال+ناس' 'و+من' 'أشوف+ها' 'يبتسم'
 'كل' 'شي' 'في+ني' 'و+أصد' 'كأن+ي' 'ما' 'كن+ت' 'أنتظر+ها' '@Nero_996'
 'EOS']","['CONJ+V' 'NOUN+PRON' 'PRON' 'V+PRON' 'NOUN' 'DET+NOUN' 'CONJ+PREP'
 'V+PRON' 'V' 'NOUN' 'NOUN' 'PREP+PRON' 'CONJ+V' 'PART+PRON' 'PART'
 'V+PRON' 'V+PRON' 'MENTION' 'EOS']"
1,B,"['تدرون' 'ليش' 'نخاف' 'من' 'العيب' 'اكثر' 'من' 'الحرام' '؟' 'لأن' 'الله'
 'يسامح' '-' 'والناس' 'تذل' '!' 'EOS']","['تدر+ون' 'ليش' 'نخاف' 'من' 'ال+عيب' 'اكثر' 'من' 'ال+حرام' '؟' 'ل+أن'
 'الله' 'يسامح' '-' 'و+ال+ناس' 'تذل' '!' 'EOS']","['V+PRON' 'PART' 'V' 'PREP' 'DET+NOUN' 'ADJ' 'PREP' 'DET+NOUN' 'PUNC'
 'PREP+PART' 'NOUN' 'V' 'PUNC' 'CONJ+DET+NOUN' 'V' 'PUNC' 'EOS']"
2,A,"['الموضه' 'الجديده' 'لالبنات' 'يكلمون' 'واحد' 'عنده' 'نمر' 'او' 'اسد' 'او'
 'فهد' 'يعني' 'شوفوا' 'حبيبي' 'ماوكلي' '‹' '?' '›' 'EOS']","['ال+موض+ه' 'ال+جديد+ه' 'ل+ال+بنات' 'يكلم+ون' 'واحد' 'عند+ه' 'نمر' 'او'
 'اسد' 'او' 'فهد' 'يعني' 'شوف+وا' 'حبيب+ي' 'ماوكلي' '‹' '?' '›' 'EOS']","['DET+NOUN+NSUFF' 'DET+ADJ+NSUFF' 'PREP+DET+NOUN' 'V+PRON' 'NOUN'
 'NOUN+PRON' 'NOUN' 'PART' 'NOUN' 'PART' 'NOUN' 'V' 'V+PRON' 'NOUN+PRON'
 'NOUN' 'PUNC' 'PUNC' 'PUNC' 'EOS']"
1,B,"['.' '.' '.' 'ليه' 'تستغرب' 'أنا' 'طبعي' 'كذا' '.' '..' 'يا' 'تجي' 'في'
 'طيب' 'وإلا' 'لا' 'تجي' '.' '.' '.' '#محمد_الصواغ'
 'http://t.co/RMVxh0phvR' 'EOS']","['.' '.' '.' 'ليه' 'تستغرب' 'أنا' 'طبع+ي' 'كذا' '.' '..' 'يا' 'تجي' 'في'
 'طيب' 'و+إلا' 'لا' 'تجي' '.' '.' '.' '#محمد_الصواغ'
 'http://t.co/RMVxh0phvR' 'EOS']","['PUNC' 'PUNC' 'PUNC' 'PART' 'V' 'PRON' 'NOUN+PRON' 'ADV' 'PUNC' 'PUNC'
 'PART' 'V' 'PREP' 'ADJ' 'CONJ+PART' 'PART' 'V' 'PUNC' 'PUNC' 'PUNC'
 'HASH' 'URL' 'EOS']"
2,B,"['اصعب' 'شعور' 'لما' 'تسوي' 'نفسك' 'ما' 'تدري' 'بشي' 'يضايقك' 'وانت'
 'تدري' 'EOS']","['اصعب' 'شعور' 'لما' 'تسوي' 'نفس+ك' 'ما' 'تدري' 'ب+شي' 'يضايق+ك' 'و+انت'
 'تدري' 'EOS']","['ADJ' 'NOUN' 'PART' 'V' 'NOUN+PRON' 'PART' 'V' 'PREP+NOUN' 'V+PRON'
 'CONJ+PRON' 'V' 'EOS']"
1,A,"['@MadihaAlsuliman' 'أستاذه' 'ليش' 'لا' 'الوالده' 'الله' 'يحفظها' 'تسوي'
 'كذيه' 'صلصه' 'أو' 'تجمده' 'ف' 'الفريزر' 'وتحتفظ' 'بيه' 'لأيام' 'غلى'
 'الطماطم' '.' 'EOS']","['@MadihaAlsuliman' 'أستاذ+ه' 'ليش' 'لا' 'ال+والد+ه' 'الله' 'يحفظ+ها'
 'تسوي' 'كذيه' 'صلص+ه' 'أو' 'تجمد+ه' 'ف' 'ال+فريزر' 'و+تحتفظ' 'بي+ه'
 'ل+أيام' 'غلى' 'ال+طماطم' '.' 'EOS']","['MENTION' 'NOUN+NSUFF' 'PART' 'PART' 'DET+NOUN+NSUFF' 'NOUN' 'V+PRON' 'V'
 'ADV' 'NOUN+NSUFF' 'PART' 'V+PRON' 'PREP' 'DET+NOUN' 'CONJ+V' 'PREP+PRON'
 'PREP+NOUN' 'NOUN' 'DET+NOUN' 'PUNC' 'EOS']"
2,B,"['@bn_whga' 'كفو' 'والله' '.' '.' 'وحنا' 'معاكم' 'في' 'كل' 'المواقع' '.'
 '..' 'وقفة' 'أرجال' 'وصناديد' '.' '.' 'EOS']","['@bn_whga' 'كفو' 'و+الله' '.' '.' 'و+حنا' 'معا+كم' 'في' 'كل' 'ال+مواقع'
 '.' '..' 'وقف+ة' 'أرجال' 'و+صناديد' '.' '.' 'EOS']","['MENTION' 'ADJ' 'CONJ+NOUN' 'PUNC' 'PUNC' 'CONJ+PRON' 'PART+PRON' 'PREP'
 'NOUN' 'DET+NOUN' 'PUNC' 'PUNC' 'NOUN+NSUFF' 'NOUN' 'CONJ+ADJ' 'PUNC'
 'PUNC' 'EOS']"
2,A,"['مستحيل' 'ألمس' 'شي' 'بعيادة' 'الأطفال' '?' '?' 'لأن' 'ما' 'شاء' 'الله'
 'يدينهم' 'تاخذ' 'جوله' 'بأعضاء' 'جسمهم' 'كله' '?' '?' '?' '?' '?' '?'
 'EOS']","['مستحيل' 'ألمس' 'شي' 'ب+عياد+ة' 'ال+أطفال' '?' '?' 'ل+أن' 'ما' 'شاء'
 'الله' 'يد+ين+هم' 'تاخذ' 'جول+ه' 'ب+أعضاء' 'جسم+هم' 'كل+ه' '?' '?' '?'
 '?' '?' '?' 'EOS']","['ADJ' 'V' 'NOUN' 'PREP+NOUN+NSUFF' 'DET+NOUN' 'PUNC' 'PUNC' 'PREP+PART'
 'PART' 'V' 'NOUN' 'NOUN+NSUFF+PRON' 'V' 'NOUN+NSUFF' 'PREP+NOUN'
 'NOUN+PRON' 'NOUN+PRON' 'PUNC' 'PUNC' 'PUNC' 'PUNC' 'PUNC' 'PUNC' 'EOS']"
2,B,"['كرهك' 'ل' 'شخص' 'او' 'حبك' 'ل' 'شخص' 'مسأله' 'شخصيه' 'بينك' 'وبين'
 'نفسك' 'مبنيه' 'على' 'مشاعرك' 'الشخصيه' '،' 'غلط' 'انك' 'تقنع' 'شخص'
 'انه' 'يحب' 'او' 'يكره' 'شخص' 'ثاني' 'ل' 'مجرد' 'مشاعرك' '?' '?' 'EOS']","['كره+ك' 'ل' 'شخص' 'او' 'حب+ك' 'ل' 'شخص' 'مسأل+ه' 'شخصي+ه' 'بين+ك' 'و+بين'
 'نفس+ك' 'مبني+ه' 'على' 'مشاعر+ك' 'ال+شخصي+ه' '،' 'غلط' 'ان+ك' 'تقنع'
 'شخص' 'ان+ه' 'يحب' 'او' 'يكره' 'شخص' 'ثاني' 'ل' 'مجرد' 'مشاعر+ك' '?' '?'
 'EOS']","['NOUN+PRON' 'PREP' 'NOUN' 'PART' 'NOUN+PRON' 'PREP' 'NOUN' 'NOUN+NSUFF'
 'ADJ+NSUFF' 'NOUN+PRON' 'CONJ+NOUN' 'NOUN+PRON' 'ADJ+NSUFF' 'PREP'
 'NOUN+PRON' 'DET+ADJ+NSUFF' 'PUNC' 'NOUN' 'PART+PRON' 'V' 'NOUN'
 'PART+PRON' 'V' 'PART' 'V' 'NOUN' 'ADJ' 'PREP' 'NOUN' 'NOUN+PRON' 'PUNC'
 'PUNC' 'EOS']"
5,B,"['الايميل' 'او' 'البريد' 'الإلكتروني' '(' 'مع' 'الباس' ')' 'المستخدم' 'في'
 'جوالك' 'مهم' 'جدا' 'تحفظه' 'مثل' 'اسمك' 'عادي' 'تنسى' 'اسمك' 'مو'
 'مشكلة' 'بس' 'ايميلك' 'اكسر' 'راسك' 'مفهوم' '?' '?' '?' '?' 'EOS']","['ال+ايميل' 'او' 'ال+بريد' 'ال+إلكتروني' '(' 'مع' 'ال+باس' ')' 'ال+مستخدم'
 'في' 'جوال+ك' 'مهم' 'جد+ا' 'تحفظ+ه' 'مثل' 'اسم+ك' 'عادي' 'تنسى' 'اسم+ك'
 'مو' 'مشكل+ة' 'بس' 'ايميل+ك' 'اكسر' 'راس+ك' 'مفهوم' '?' '?' '?' '?' 'EOS']","['DET+NOUN' 'PART' 'DET+NOUN' 'DET+NOUN' 'PUNC' 'NOUN' 'DET+NOUN' 'PUNC'
 'DET+NOUN' 'PREP' 'NOUN+PRON' 'ADJ' 'NOUN+CASE' 'V+PRON' 'NOUN'
 'NOUN+PRON' 'ADJ' 'V' 'NOUN+PRON' 'PART' 'NOUN+NSUFF' 'PART' 'NOUN+PRON'
 'V' 'NOUN+PRON' 'ADJ' 'PUNC' 'PUNC' 'PUNC' 'PUNC' 'EOS']"
5,B,"['أبيخ' 'حركة' 'إنك' 'تسوي' 'فولو' 'حال' 'واحد' 'بالغلط' 'و' 'هو' 'يسويلك'
 'فولو' 'باك' 'و' 'أنت' 'ما' 'تريد' 'تسحب' 'الفولو' 'عشان' 'ما' 'تطلع'
 'كأنك' 'مال' 'فولو' 'ابو' 'دقيقة' 'EOS']","['أبيخ' 'حرك+ة' 'إن+ك' 'تسوي' 'فولو' 'حال' 'واحد' 'ب+ال+غلط' 'و' 'هو'
 'يسوي+ل+ك' 'فولو' 'باك' 'و' 'أنت' 'ما' 'تريد' 'تسحب' 'ال+فولو' 'عشان'
 'ما' 'تطلع' 'كأن+ك' 'مال' 'فولو' 'ابو' 'دقيق+ة' 'EOS']","['ADJ' 'NOUN+NSUFF' 'PART+PRON' 'V' 'NOUN' 'NOUN' 'NOUN' 'PREP+DET+NOUN'
 'CONJ' 'PRON' 'V+PREP+PRON' 'NOUN' 'NOUN' 'CONJ' 'PRON' 'PART' 'V' 'V'
 'DET+NOUN' 'PART' 'PART' 'V' 'PART+PRON' 'NOUN' 'NOUN' 'NOUN'
 'NOUN+NSUFF' 'EOS']"
1,A,"['@reem_qarni1' 'الشيمه' 'بتمرضي' 'انا' 'حدي' 'لحد' 'باب' 'غرفتي' 'واجد'
 'برد' 'ياااخي' 'م' 'تقدر' 'تتحرك' 'حتى' 'EOS']","['@reem_qarni1' 'ال+شيم+ه' 'ب+تمرض+ي' 'انا' 'حد+ي' 'ل+حد' 'باب' 'غرف+ت+ي'
 'واجد' 'برد' 'يا+ااخ+ي' 'م' 'تقدر' 'تتحرك' 'حتى' 'EOS']","['MENTION' 'DET+NOUN+NSUFF' 'PROG_PART+V+PRON' 'PRON' 'NOUN+PRON'
 'PREP+NOUN' 'NOUN' 'NOUN+NSUFF+PRON' 'ADJ' 'NOUN' 'PART+NOUN+PRON' 'PART'
 'V' 'V' 'PART' 'EOS']"
5,A,"['على' 'قد' 'ما' 'أكون' 'مبسوطه' 'واضحك' 'إلاا' 'إنو' 'يومي' 'يكون' 'ناقص'
 'بدونكك' '.' 'EOS']","['على' 'قد' 'ما' 'أكون' 'مبسوط+ه' 'و+اضحك' 'إلاا' 'إن+و' 'يوم+ي' 'يكون'
 'ناقص' 'ب+دون+كك' '.' 'EOS']","['PREP' 'NOUN' 'PART' 'V' 'ADJ+NSUFF' 'CONJ+V' 'PART' 'PART+PRON'
 'NOUN+PRON' 'V' 'ADJ' 'PREP+NOUN+PRON' 'PUNC' 'EOS']"
3,B,"['@HalaFmradio' 'صباحكم' 'فل' 'زياد' 'ووفاء' 'رايح' 'خط' 'صور' 'ومعي'
 'هنود' 'العدد' 'ومصدعينا' 'بسوالفهم' 'وما' 'قادر' 'اسمعكم' 'فالسموحه'
 'منكم' 'موضوعكم' 'ما' 'قدرت' 'استوعبه' 'EOS']","['@HalaFmradio' 'صباح+كم' 'فل' 'زياد' 'و+وفاء' 'رايح' 'خط' 'صور' 'و+مع+ي'
 'هنود' 'ال+عدد' 'و+مصدع+ي+نا' 'ب+سوالف+هم' 'و+ما' 'قادر' 'اسمع+كم'
 'ف+ال+سموح+ه' 'من+كم' 'موضوع+كم' 'ما' 'قدر+ت' 'استوعب+ه' 'EOS']","['MENTION' 'NOUN+PRON' 'NOUN' 'NOUN' 'CONJ+NOUN' 'ADJ' 'NOUN' 'NOUN'
 'CONJ+NOUN+PRON' 'NOUN' 'DET+NOUN' 'CONJ+ADJ+PRON+PRON' 'PREP+NOUN+PRON'
 'CONJ+PART' 'ADJ' 'V+PRON' 'CONJ+DET+NOUN+NSUFF' 'PREP+PRON' 'NOUN+PRON'
 'PART' 'V+PRON' 'V+PRON' 'EOS']"
1,B,"['هالأيام' 'منتشرة' 'موضة' 'بين' 'البنات' 'لازم' 'أخلي' 'صوتي' 'رقيق'
 'كأني' 'عصفور' 'مخنوق' '!' '?' '?' '?' '?' '?' '?' 'EOS']","['ه+ال+أيام' 'منتشر+ة' 'موض+ة' 'بين' 'ال+بنات' 'لازم' 'أخلي' 'صوت+ي'
 'رقيق' 'كأن+ي' 'عصفور' 'مخنوق' '!' '?' '?' '?' '?' '?' '?' 'EOS']","['PRON+DET+NOUN' 'ADJ+NSUFF' 'NOUN+NSUFF' 'NOUN' 'DET+NOUN' 'ADJ' 'V'
 'NOUN+PRON' 'ADJ' 'PART+PRON' 'NOUN' 'ADJ' 'PUNC' 'PUNC' 'PUNC' 'PUNC'
 'PUNC' 'PUNC' 'PUNC' 'EOS']"
3,B,"['@Abu_khalid101' '@radar_group99' 'أعتذر' 'كنت' 'اظن' 'يدفوا' 'سيارة'
 'مواطن' 'ما' 'دورية' 'شرطه' 'هنا' 'معاكم' 'حق' 'المفروض' 'ما' 'تنشر'
 'نفس' 'هذي' 'الصور' 'EOS']","['@Abu_khalid101' '@radar_group99' 'أعتذر' 'كن+ت' 'اظن' 'يدف+وا' 'سيار+ة'
 'مواطن' 'ما' 'دوري+ة' 'شرط+ه' 'هنا' 'معا+كم' 'حق' 'ال+مفروض' 'ما' 'تنشر'
 'نفس' 'هذي' 'ال+صور' 'EOS']","['MENTION' 'MENTION' 'V' 'V+PRON' 'V' 'V+PRON' 'NOUN+NSUFF' 'NOUN' 'PART'
 'NOUN+NSUFF' 'NOUN+NSUFF' 'NOUN' 'PART+PRON' 'NOUN' 'DET+ADJ' 'PART' 'V'
 'NOUN' 'PRON' 'DET+NOUN' 'EOS']"
1,A,"['عن' 'احساس' 'الشرده' 'من' 'الدوام' 'عن' 'احساس' 'البرد' 'والمطر' 'ي'
 'الله' 'ترا' 'جالسه' 'أفرح' '~' 'http://t.co/x3ADe2sBYn' 'EOS']","['عن' 'احساس' 'ال+شرد+ه' 'من' 'ال+دوام' 'عن' 'احساس' 'ال+برد' 'و+ال+مطر'
 'ي' 'الله' 'ترا' 'جالس+ه' 'أفرح' '~' 'http://t.co/x3ADe2sBYn' 'EOS']","['PREP' 'NOUN' 'DET+NOUN+NSUFF' 'PREP' 'DET+NOUN' 'PREP' 'NOUN' 'DET+NOUN'
 'CONJ+DET+NOUN' 'PART' 'NOUN' 'PART' 'ADJ+NSUFF' 'V' 'PUNC' 'URL' 'EOS']"
1,B,"['?' '?' '?' '?' 'ياشاعره' 'يااللي' 'تصيغين' 'الابيات' 'ابيات' 'شعرك' 'كل'
 'ابوها' 'جزيله' 'فكره' '،' 'وتصوير' 'وجزالة' 'عبارات' 'بالمختصر' 'بقول'
 'مافيك' 'حيله' '?' '?' '?' '?' 'EOS']","['?' '?' '?' '?' 'يا+شاعر+ه' 'يا+اللي' 'تصيغ+ين' 'ال+ابيات' 'ابيات'
 'شعر+ك' 'كل' 'ابو+ها' 'جزيل+ه' 'فكر+ه' '،' 'و+تصوير' 'و+جزال+ة' 'عبار+ات'
 'ب+ال+مختصر' 'ب+قول' 'ما+في+ك' 'حيل+ه' '?' '?' '?' '?' 'EOS']","['PUNC' 'PUNC' 'PUNC' 'PUNC' 'PART+NOUN+NSUFF' 'PART+PART' 'V+PRON'
 'DET+NOUN' 'NOUN' 'NOUN+PRON' 'NOUN' 'NOUN+PRON' 'ADJ+NSUFF' 'NOUN+NSUFF'
 'PUNC' 'CONJ+NOUN' 'CONJ+ADJ+NSUFF' 'NOUN+NSUFF' 'PREP+DET+NOUN'
 'PROG_PART+V' 'PART+PREP+PRON' 'NOUN+NSUFF' 'PUNC' 'PUNC' 'PUNC' 'PUNC'
 'EOS']"
1,B,"['~' 'ودي' 'احلف' 'ان' 'ماا' 'ف' 'الكون' 'زيك' 'بس' 'اخااف' 'يطمنك' 'حلفي'
 'و' 'تمشي' '?' '?' '?' '?' '""' 'EOS']","['~' 'ود+ي' 'احلف' 'ان' 'ماا' 'ف' 'ال+كون' 'زي+ك' 'بس' 'اخااف' 'يطمن+ك'
 'حلف+ي' 'و' 'تمشي' '?' '?' '?' '?' '""' 'EOS']","['PUNC' 'V+PRON' 'V' 'PART' 'PART' 'PREP' 'DET+NOUN' 'NOUN+PRON' 'PART'
 'V' 'V+PRON' 'NOUN+PRON' 'CONJ' 'V' 'PUNC' 'PUNC' 'PUNC' 'PUNC' 'PUNC'
 'EOS']"
3,A,"['-' 'إذا' 'صحيت' 'ولقيت' 'المكيف' 'شغال' '!' 'أقوم' 'أدور' 'أهلي'
 'لايكون' 'فيهم' 'شيء' '""' '?' '""' 'EOS']","['-' 'إذا' 'صحي+ت' 'و+لقيت' 'ال+مكيف' 'شغال' '!' 'أقوم' 'أدور' 'أهل+ي'
 'لا+يكون' 'في+هم' 'شيء' '""' '?' '""' 'EOS']","['PUNC' 'PART' 'V+PRON' 'CONJ+V' 'DET+NOUN' 'ADJ' 'PUNC' 'V' 'V'
 'NOUN+PRON' 'PART+V' 'PREP+PRON' 'NOUN' 'PUNC' 'PUNC' 'PUNC' 'EOS']"
