fold,subfold,words,segments,pos_tags
4,A,"['و' 'لما' 'تيجي' 'تناقش' 'حد' 'من' 'الجيل' 'بتاع' 'العواجيز' 'هيقولك'
 'مش' 'اللي' 'بيتقبض' 'عليهم' 'دوول' 'بيفرج' 'عنهم' 'لو' 'مظلوم' 'هيطلع'
 'يابني' 'متخفش' '(' '1' ')' 'EOS']","['و' 'لما' 'تيجي' 'تناقش' 'حد' 'من' 'ال+جيل' 'بتاع' 'ال+عواجيز'
 'ه+يقو+ل+ك' 'مش' 'اللي' 'ب+يتقبض' 'علي+هم' 'دوول' 'ب+يفرج' 'عن+هم' 'لو'
 'مظلوم' 'ه+يطلع' 'يا+بن+ي' 'م+تخف+ش' '(' '1' ')' 'EOS']","['CONJ' 'PART' 'V' 'V' 'NOUN' 'PREP' 'DET+NOUN' 'NOUN' 'DET+NOUN'
 'FUT_PART+V+PREP+PRON' 'PART' 'PART' 'PROG_PART+V' 'PREP+PRON' 'PRON'
 'PROG_PART+V' 'PREP+PRON' 'PART' 'ADJ' 'FUT_PART+V' 'PART+NOUN+PRON'
 'PART+V+NEG_PART' 'PUNC' 'NUM' 'PUNC' 'EOS']"
1,A,"['و' 'لما' 'هو' 'مظلوم' 'بيتقبض' 'عليه' 'من' 'الاول' 'لييه' 'يعني' 'ايه'
 'شاب' 'ابن' 'ناس' 'و' 'مالوش' 'دعوه' 'بحاجه' 'يتقبض' 'عليه' 'و' 'يدخل'
 'المعتقل' 'يعني' 'ايه' 'معدش' 'حد' 'بقي' 'بينطق' '(' '2' ')' 'EOS']","['و' 'لما' 'هو' 'مظلوم' 'ب+يتقبض' 'علي+ه' 'من' 'ال+اول' 'لييه' 'يعني'
 'ايه' 'شاب' 'ابن' 'ناس' 'و' 'ما+ل+و+ش' 'دعو+ه' 'ب+حاج+ه' 'يتقبض' 'علي+ه'
 'و' 'يدخل' 'ال+معتقل' 'يعني' 'ايه' 'م+عد+ش' 'حد' 'بقي' 'ب+ينطق' '(' '2'
 ')' 'EOS']","['CONJ' 'PART' 'PRON' 'ADJ' 'PROG_PART+V' 'PREP+PRON' 'PREP' 'DET+NUM'
 'PART' 'V' 'PART' 'NOUN' 'NOUN' 'NOUN' 'CONJ' 'PART+PREP+PRON+NEG_PART'
 'NOUN+NSUFF' 'PREP+NOUN+NSUFF' 'V' 'PREP+PRON' 'CONJ' 'V' 'DET+NOUN' 'V'
 'PART' 'PART+V+NEG_PART' 'NOUN' 'V' 'PROG_PART+V' 'PUNC' 'NUM' 'PUNC'
 'EOS']"
2,A,"['لما' 'روحنا' 'الموتمر' 'عشان' 'صحابنا' '.' '.' 'حضرات' 'النشطاء'
 'والمحاميين' 'مارضيوش' 'يتكلمو' 'عن' 'معتقلي' 'المعادي' 'عشان' 'هما'
 'مجهولين' 'ومش' 'مشهورين' 'ومالهومش' 'ضهر' '#يتبع' 'EOS']","['لما' 'روح+نا' 'ال+موتمر' 'عشان' 'صحاب+نا' '.' '.' 'حضر+ات' 'ال+نشطاء'
 'و+ال+محامي+ين' 'ما+رضي+و+ش' 'يتكلم+و' 'عن' 'معتقل+ي' 'ال+معادي' 'عشان'
 'هما' 'مجهول+ين' 'و+مش' 'مشهور+ين' 'و+ما+ل+هوم+ش' 'ضهر' '#يتبع' 'EOS']","['PART' 'V+PRON' 'DET+NOUN' 'PART' 'NOUN+PRON' 'PUNC' 'PUNC' 'NOUN+NSUFF'
 'DET+NOUN' 'CONJ+DET+NOUN+NSUFF' 'PART+V+PRON+NEG_PART' 'V+PRON' 'PREP'
 'NOUN+NSUFF' 'DET+NOUN' 'PART' 'PRON' 'ADJ+NSUFF' 'CONJ+PART' 'ADJ+NSUFF'
 'CONJ+PART+PREP+PRON+NEG_PART' 'NOUN' 'HASH' 'EOS']"
1,A,"['الكلام' 'لو' 'كان' 'يعبر' 'عن' 'الحنان' 'كنت' 'قولت' 'انى' 'مش' 'طايقة'
 'وش' 'امك' 'من' 'زمان' 'EOS']","['ال+كلام' 'لو' 'كان' 'يعبر' 'عن' 'ال+حنان' 'كن+ت' 'قول+ت' 'ان+ى' 'مش'
 'طايق+ة' 'وش' 'ام+ك' 'من' 'زمان' 'EOS']","['DET+NOUN' 'PART' 'V' 'V' 'PREP' 'DET+NOUN' 'V+PRON' 'V+PRON' 'PART+PRON'
 'PART' 'ADJ+NSUFF' 'NOUN' 'NOUN+PRON' 'PREP' 'NOUN' 'EOS']"
2,A,"['الوقت' 'هيعودك' 'على' 'حاجات' 'كتير' 'متخيلتش' 'ابدا' 'انك' 'تتعود'
 'عليها' '.' '.' '.' '.' 'بس' 'مش' 'هيقدر' 'ينسيهالك' 'EOS']","['ال+وقت' 'ه+يعود+ك' 'على' 'حاج+ات' 'كتير' 'م+تخيل+ت+ش' 'ابد+ا' 'ان+ك'
 'تتعود' 'علي+ها' '.' '.' '.' '.' 'بس' 'مش' 'ه+يقدر' 'ينسي+ها+ل+ك' 'EOS']","['DET+NOUN' 'FUT_PART+V+PRON' 'PREP' 'NOUN+NSUFF' 'ADJ'
 'PART+V+PRON+NEG_PART' 'NOUN+CASE' 'PART+PRON' 'V' 'PREP+PRON' 'PUNC'
 'PUNC' 'PUNC' 'PUNC' 'PART' 'PART' 'FUT_PART+V' 'V+PRON+PREP+PRON' 'EOS']"
4,B,"['كل' 'أنسان' 'جواه' 'حكاية' 'أو' 'سبب' 'بيتحكموا' 'في' 'أسلوب' 'حياته'
 'وطريقته' '،' 'فا' 'ماتحكمش' 'علي' 'حد' 'من' 'الظاهر' '.' '.' 'حلل'
 'وأفهم' 'الأسباب' 'ساعتها' 'ممكن' 'تلاقي' 'له' 'مليون' 'عذر' '.' 'EOS']","['كل' 'أنسان' 'جو+ا+ه' 'حكاي+ة' 'أو' 'سبب' 'ب+يتحكم+وا' 'في' 'أسلوب'
 'حيا+ت+ه' 'و+طريق+ت+ه' '،' 'فا' 'ما+تحكم+ش' 'علي' 'حد' 'من' 'ال+ظاهر' '.'
 '.' 'حلل' 'و+أفهم' 'ال+أسباب' 'ساع+ت+ها' 'ممكن' 'تلاقي' 'ل+ه' 'مليون'
 'عذر' '.' 'EOS']","['NOUN' 'NOUN' 'NOUN+NSUFF+PRON' 'NOUN+NSUFF' 'CONJ' 'NOUN'
 'PROG_PART+V+PRON' 'PREP' 'NOUN' 'NOUN+NSUFF+PRON' 'CONJ+NOUN+NSUFF+PRON'
 'PUNC' 'CONJ' 'PART+V+NEG_PART' 'PREP' 'NOUN' 'PREP' 'DET+ADJ' 'PUNC'
 'PUNC' 'V' 'CONJ+V' 'DET+NOUN' 'NOUN+NSUFF+PRON' 'ADJ' 'V' 'PREP+PRON'
 'NUM' 'NOUN' 'PUNC' 'EOS']"
4,B,"['ساعات' 'كتير' 'مبتبقاش' 'عارف' 'أنت' 'بتحس' 'إيه' 'ناحيتهم' 'ولا' 'هما'
 'بالنسبالك' 'إيه' '؟' '؟' '؟' 'بس' 'بتحب' 'تتكلم' 'معاهم' 'كل' 'يوم'
 'EOS']","['ساع+ات' 'كتير' 'م+ب+تبقا+ش' 'عارف' 'أنت' 'ب+تحس' 'إيه' 'ناحي+ت+هم'
 'و+لا' 'هما' 'ب+ال+نسب+ا+ل+ك' 'إيه' '؟' '؟' '؟' 'بس' 'ب+تحب' 'تتكلم'
 'معا+هم' 'كل' 'يوم' 'EOS']","['NOUN+NSUFF' 'ADJ' 'PART+PROG_PART+V+NEG_PART' 'ADJ' 'PRON' 'PROG_PART+V'
 'PART' 'NOUN+NSUFF+PRON' 'CONJ+PART' 'PRON'
 'PREP+DET+NOUN+NSUFF+PREP+PRON' 'PART' 'PUNC' 'PUNC' 'PUNC' 'PART'
 'PROG_PART+V' 'V' 'NOUN+PRON' 'NOUN' 'NOUN' 'EOS']"
3,B,"['هو' 'عشان' 'مش' 'بسال' 'يبقى' 'مش' 'مهتمة' 'مش' 'ممكن' 'يعنى' 'اكون'
 'مش' 'عارفة' 'اتاقلم' 'عل' 'جو' 'ده' 'او' 'مش' 'عايزة' 'نتعامل' 'كدة'
 'EOS']","['هو' 'عشان' 'مش' 'ب+سال' 'يبقى' 'مش' 'مهتم+ة' 'مش' 'ممكن' 'يعنى' 'اكون'
 'مش' 'عارف+ة' 'اتاقلم' 'ع+ل' 'جو' 'ده' 'او' 'مش' 'عايز+ة' 'نتعامل' 'كدة'
 'EOS']","['PRON' 'PART' 'PART' 'PROG_PART+V' 'V' 'PART' 'ADJ+NSUFF' 'PART' 'ADJ'
 'ADV' 'V' 'PART' 'ADJ+NSUFF' 'V' 'PREP+DET' 'NOUN' 'PRON' 'CONJ' 'PART'
 'ADJ+NSUFF' 'V' 'ADV' 'EOS']"
5,B,"['وانا' 'قاعد' 'بصلي' 'في' 'الحرم' 'واحد' 'مصري' 'بيصلي' 'جنبي' 'بعد' 'ما'
 'خلصنا' 'بيقولي' 'حرما' 'قولتله' 'أكتر' 'من' 'كده' '!' ':D' 'EOS']","['و+انا' 'قاعد' 'ب+صلي' 'في' 'ال+حرم' 'واحد' 'مصري' 'ب+يصلي' 'جنب+ي' 'بعد'
 'ما' 'خلص+نا' 'ب+يقو+ل+ي' 'حرم+ا' 'قول+ت+ل+ه' 'أكتر' 'من' 'كده' '!' ':D'
 'EOS']","['CONJ+PRON' 'ADJ' 'PROG_PART+V' 'PREP' 'DET+NOUN' 'NOUN' 'ADJ'
 'PROG_PART+V' 'NOUN+PRON' 'NOUN' 'PART' 'V+PRON' 'PROG_PART+V+PREP+PRON'
 'NOUN+CASE' 'V+PRON+PREP+PRON' 'ADJ' 'PREP' 'ADV' 'PUNC' 'EMOT' 'EOS']"
5,B,"['يبقى' 'متنميش' 'وخليك' 'قاعده' 'واسهرى' 'بردوه' 'لحد' 'متفصلى' 'خالص'
 'بعد' 'كده' 'نامى' 'بليل' '@sarrahsherrif' 'EOS']","['يبقى' 'م+تنم+ي+ش' 'و+خل+ي+ك' 'قاعد+ه' 'و+اسهر+ى' 'بردوه' 'ل+حد'
 'م+تفصل+ى' 'خالص' 'بعد' 'كده' 'نام+ى' 'ب+ل+يل' '@sarrahsherrif' 'EOS']","['V' 'PART+V+PRON+NEG_PART' 'CONJ+V+PRON+PRON' 'ADJ+NSUFF' 'CONJ+V+NSUFF'
 'ADV' 'PREP+NOUN' 'PART+V+PRON' 'ADV' 'NOUN' 'ADV' 'V+PRON'
 'PREP+DET+NOUN' 'MENTION' 'EOS']"
3,B,"['أحلى' 'أكلة' 'هي' 'اللي' 'بتاكلها' 'و' 'أنت' 'ميت' 'من' 'الجوع' '.' '.'
 '.' 'أحلى' 'شرب' 'و' 'أنت' 'ميت' 'من' 'العطش' 'و' 'أحلى' 'فرحة' 'حتيجي'
 'و' 'أنت' 'ميت' 'من' 'اليأس' '!' '!' 'فإطمن' 'EOS']","['أحلى' 'أكل+ة' 'هي' 'اللي' 'ب+تاكل+ها' 'و' 'أنت' 'ميت' 'من' 'ال+جوع' '.'
 '.' '.' 'أحلى' 'شرب' 'و' 'أنت' 'ميت' 'من' 'ال+عطش' 'و' 'أحلى' 'فرح+ة'
 'ح+تيجي' 'و' 'أنت' 'ميت' 'من' 'ال+يأس' '!' '!' 'ف+إطمن' 'EOS']","['ADJ' 'NOUN+NSUFF' 'PRON' 'PART' 'PROG_PART+V+PRON' 'CONJ' 'PRON' 'ADJ'
 'PREP' 'DET+NOUN' 'PUNC' 'PUNC' 'PUNC' 'NOUN' 'NOUN' 'CONJ' 'PRON' 'ADJ'
 'PREP' 'DET+NOUN' 'CONJ' 'ADJ' 'NOUN+NSUFF' 'FUT_PART+V' 'CONJ' 'PRON'
 'ADJ' 'PREP' 'DET+NOUN' 'PUNC' 'PUNC' 'CONJ+V' 'EOS']"
1,B,"['فى' 'ناس' 'كدا' 'فاكرة' 'انهم' 'اللى' 'من' 'حقهم' 'بس' 'يزعلوا' 'وان'
 'كل' 'الناس' 'أتخلقوا' 'علشان' 'يصلحوهم' '-_-' '!' '!' 'EOS']","['فى' 'ناس' 'كدا' 'فاكر+ة' 'ان+هم' 'اللى' 'من' 'حق+هم' 'بس' 'يزعل+وا'
 'و+ان' 'كل' 'ال+ناس' 'أتخلق+وا' 'علشان' 'يصلح+و+هم' '-_-' '!' '!' 'EOS']","['PREP' 'NOUN' 'ADV' 'ADJ+NSUFF' 'PART+PRON' 'PART' 'PREP' 'NOUN+PRON'
 'ADV' 'V+PRON' 'CONJ+PART' 'NOUN' 'DET+NOUN' 'V+PRON' 'PART'
 'V+PRON+PRON' 'EMOT' 'PUNC' 'PUNC' 'EOS']"
4,B,"['اللى' 'مبسوطين' 'فى' 'حياتيهم' 'و' 'راضيين' 'على' 'قرارتهم' 'بقوا'
 'قليلين' 'فى' 'الزمن' 'ده' 'EOS']","['اللى' 'مبسوط+ين' 'فى' 'حيا+تي+هم' 'و' 'راضي+ين' 'على' 'قرار+ت+هم'
 'بق+وا' 'قليل+ين' 'فى' 'ال+زمن' 'ده' 'EOS']","['PART' 'ADJ+NSUFF' 'PREP' 'NOUN+NSUFF+PRON' 'CONJ' 'ADJ+NSUFF' 'PREP'
 'NOUN+NSUFF+PRON' 'V+PRON' 'ADJ+NSUFF' 'PREP' 'DET+NOUN' 'PRON' 'EOS']"
4,B,"['الغلط' 'مننا' 'لما' 'نكلم' 'حد' 'و' 'نهتم' 'بيه' 'جامد' '.' 'و' 'ساعات'
 'بنحبه' '،' 'بس' 'بتبقي' 'عاوز' 'تقوله' 'انا' 'اسف' 'اني' 'حبيتك' '.'
 'EOS']","['ال+غلط' 'من+نا' 'لما' 'نكلم' 'حد' 'و' 'نهتم' 'بي+ه' 'جامد' '.' 'و'
 'ساع+ات' 'ب+نحب+ه' '،' 'بس' 'ب+تبقي' 'عاوز' 'تقو+ل+ه' 'انا' 'اسف' 'ان+ي'
 'حب+يت+ك' '.' 'EOS']","['DET+NOUN' 'PREP+PRON' 'PART' 'V' 'NOUN' 'CONJ' 'V' 'PREP+PRON' 'ADJ'
 'PUNC' 'CONJ' 'NOUN+NSUFF' 'PROG_PART+V+PRON' 'PUNC' 'PART' 'PROG_PART+V'
 'ADJ' 'V+PREP+PRON' 'PRON' 'ADJ' 'PART+PRON' 'V+PRON+PRON' 'PUNC' 'EOS']"
4,B,"['الاحترام' 'مش' 'مقياس' 'للحب' '.' '.' 'ممكن' 'اكون' 'بحترمك' 'بس'
 'بكرهك' 'عادي' 'EOS']","['ال+احترام' 'مش' 'مقياس' 'ل+ال+حب' '.' '.' 'ممكن' 'اكون' 'ب+حترم+ك' 'بس'
 'ب+كره+ك' 'عادي' 'EOS']","['DET+NOUN' 'PART' 'NOUN' 'PREP+DET+NOUN' 'PUNC' 'PUNC' 'ADJ' 'V'
 'PROG_PART+V+PRON' 'PART' 'PROG_PART+V+PRON' 'ADJ' 'EOS']"
5,B,"['ماهو' 'مفيش' '#مسخره' 'اكتر' 'من' 'انك' 'تلاقي' '#بنت' 'بتصلي'
 '#استخاره' 'عشان' 'محتاره' 'تصاحب' '#ادهم' 'ولا' '#عمر' '!' 'EOS']","['ما+هو' 'م+في+ش' '#مسخره' 'اكتر' 'من' 'ان+ك' 'تلاقي' '#بنت' 'ب+تصلي'
 '#استخاره' 'عشان' 'محتار+ه' 'تصاحب' '#ادهم' 'و+لا' '#عمر' '!' 'EOS']","['PART+PRON' 'PART+PREP+NEG_PART' 'HASH' 'ADJ' 'PREP' 'PART+PRON' 'V'
 'HASH' 'PROG_PART+V' 'HASH' 'PART' 'ADJ+NSUFF' 'V' 'HASH' 'CONJ+PART'
 'HASH' 'PUNC' 'EOS']"
4,B,"['@Osamawad_4' 'مش' 'عارفة' 'ممكن' '.' 'انا' 'ما' 'مرتش' 'بالموضوع' 'ده'
 '.' 'موقفي' 'محدد' 'و' 'ثابت' 'و' 'الحمد' 'لله' 'طلعت' 'صح' '!' '!' 'حب'
 'الوطن' 'مفيهوش' 'نغلط' 'و' 'نصلح' '.' 'EOS']","['@Osamawad_4' 'مش' 'عارف+ة' 'ممكن' '.' 'انا' 'ما' 'مر+ت+ش' 'ب+ال+موضوع'
 'ده' '.' 'موقف+ي' 'محدد' 'و' 'ثابت' 'و' 'ال+حمد' 'ل+الله' 'طلع+ت' 'صح'
 '!' '!' 'حب' 'ال+وطن' 'م+في+هو+ش' 'نغلط' 'و' 'نصلح' '.' 'EOS']","['MENTION' 'PART' 'ADJ+NSUFF' 'ADJ' 'PUNC' 'PRON' 'PART' 'V+PRON+NEG_PART'
 'PREP+DET+NOUN' 'PRON' 'PUNC' 'NOUN+PRON' 'ADJ' 'CONJ' 'ADJ' 'CONJ'
 'DET+NOUN' 'PREP+NOUN' 'V+PRON' 'NOUN' 'PUNC' 'PUNC' 'NOUN' 'DET+NOUN'
 'PART+PREP+PRON+NEG_PART' 'V' 'CONJ' 'V' 'PUNC' 'EOS']"
1,B,"['انا' 'لما' 'أموت' 'مش' 'هموت' 'من' 'المرض' 'بتاعى' 'أنا' 'لما' 'أموت'
 'هموت' 'من' 'المرض' 'اللى' 'عندكوا' 'أنتوا' 'EOS']","['انا' 'لما' 'أموت' 'مش' 'ه+موت' 'من' 'ال+مرض' 'بتاع+ى' 'أنا' 'لما' 'أموت'
 'ه+موت' 'من' 'ال+مرض' 'اللى' 'عند+كوا' 'أنتوا' 'EOS']","['PRON' 'PART' 'V' 'PART' 'FUT_PART+V' 'PREP' 'DET+NOUN' 'NOUN+PRON'
 'PRON' 'PART' 'V' 'FUT_PART+V' 'PREP' 'DET+NOUN' 'PART' 'NOUN+PRON'
 'PRON' 'EOS']"
2,B,"['@lovly_y@Nour51728751' 'اللى' 'فاقعنى' 'انه' 'كمان' 'لابس' 'الساعة' '('
 'اللى' 'هى' 'مش' 'اوميجا' ')' 'فى' 'ايده' 'اليمين' '-' 'ياعينى' 'على'
 'الورع' 'EOS']","['@lovly_y@Nour51728751' 'اللى' 'فاقع+نى' 'ان+ه' 'كمان' 'لابس' 'ال+ساع+ة'
 '(' 'اللى' 'هى' 'مش' 'اوميجا' ')' 'فى' 'ايد+ه' 'ال+يمين' '-' 'يا+عين+ى'
 'على' 'ال+ورع' 'EOS']","['MENTION' 'PART' 'ADJ+PRON' 'PART+PRON' 'ADV' 'ADJ' 'DET+NOUN+NSUFF'
 'PUNC' 'PART' 'PRON' 'PART' 'NOUN' 'PUNC' 'PREP' 'NOUN+PRON' 'DET+NOUN'
 'PUNC' 'PART+NOUN+PRON' 'PREP' 'DET+NOUN' 'EOS']"
5,B,"['عارفة' 'احساس' 'اني' 'بفتكر' 'كلامك' 'الوحش' 'ابقى' 'مش' 'طايق' 'اشوفك'
 'و' 'افتكر' 'ضحكتك' 'الحلوة' 'فا' 'توحشيني' '!' 'EOS']","['عارف+ة' 'احساس' 'ان+ي' 'ب+فتكر' 'كلام+ك' 'ال+وحش' 'ابقى' 'مش' 'طايق'
 'اشوف+ك' 'و' 'افتكر' 'ضحك+ت+ك' 'ال+حلو+ة' 'فا' 'توحش+ي+ني' '!' 'EOS']","['ADJ+NSUFF' 'NOUN' 'PART+PRON' 'PROG_PART+V' 'NOUN+PRON' 'DET+ADJ' 'V'
 'PART' 'ADJ' 'V+PRON' 'CONJ' 'V' 'NOUN+NSUFF+PRON' 'DET+ADJ+NSUFF' 'CONJ'
 'V+PRON+PRON' 'PUNC' 'EOS']"
4,B,"['لو' 'مكنتش' 'هتخلف' 'عيل' 'تعرف' 'تربيه' 'صح' 'يبقي' 'بلاش' 'تقرف'
 'المجتمع' 'بعيال' 'زياده' 'عدد' 'وخلاص' '.' '.' '.' 'EOS']","['لو' 'م+كن+ت+ش' 'ه+تخلف' 'عيل' 'تعرف' 'تربي+ه' 'صح' 'يبقي' 'بلاش' 'تقرف'
 'ال+مجتمع' 'ب+عيال' 'زياد+ه' 'عدد' 'و+خلاص' '.' '.' '.' 'EOS']","['PART' 'PART+V+PRON+NEG_PART' 'FUT_PART+V' 'NOUN' 'V' 'V+PRON' 'NOUN' 'V'
 'PART' 'V' 'DET+NOUN' 'PREP+NOUN' 'NOUN+NSUFF' 'NOUN' 'CONJ+NOUN' 'PUNC'
 'PUNC' 'PUNC' 'EOS']"
2,B,"['العيادات' 'النهاردة' 'كانت' 'جامدة' 'جدا' 'والاضراب' 'كان' 'هايل'
 'الحقيقة' 'في' 'مستشفي' 'راس' 'التين' 'العام' 'EOS']","['ال+عياد+ات' 'ال+نهارد+ة' 'كان+ت' 'جامد+ة' 'جد+ا' 'و+ال+اضراب' 'كان'
 'هايل' 'ال+حقيق+ة' 'في' 'مستشفي' 'راس' 'ال+تين' 'ال+عام' 'EOS']","['DET+NOUN+NSUFF' 'DET+NOUN+NSUFF' 'V+PRON' 'ADJ+NSUFF' 'NOUN+CASE'
 'CONJ+DET+NOUN' 'V' 'ADJ' 'DET+NOUN+NSUFF' 'PREP' 'NOUN' 'NOUN'
 'DET+NOUN' 'DET+ADJ' 'EOS']"
3,B,"['عندك' 'حد' 'بيهتم' 'بيك' 'و' 'بيخاف' 'عليك' 'طب' 'خلي' 'بالك' 'منه'
 'بقا' 'عشان' 'ده' 'مفيش' 'منه' 'كتير' 'أو' 'مفيش' 'منه' 'أصلن' '#حقييقة'
 'EOS']","['عند+ك' 'حد' 'ب+يهتم' 'بي+ك' 'و' 'ب+يخاف' 'علي+ك' 'طب' 'خل+ي' 'بال+ك'
 'من+ه' 'بقا' 'عشان' 'ده' 'م+في+ش' 'من+ه' 'كتير' 'أو' 'م+في+ش' 'من+ه'
 'أصل+ن' '#حقييقة' 'EOS']","['NOUN+PRON' 'NOUN' 'PROG_PART+V' 'PREP+PRON' 'CONJ' 'PROG_PART+V'
 'PREP+PRON' 'ADJ' 'V+PRON' 'NOUN+PRON' 'PREP+PRON' 'ADV' 'PART' 'PRON'
 'PART+PREP+NEG_PART' 'PREP+PRON' 'ADJ' 'CONJ' 'PART+PREP+NEG_PART'
 'PREP+PRON' 'NOUN+CASE' 'HASH' 'EOS']"
2,B,"['تحية' 'لكل' 'واحد' 'كبر' 'النهاردة' 'ومانزلش' '،' 'تنزل' 'اول' 'يوم' '!'
 '!' 'دة' 'حتي' 'وحشة' 'لما' 'تتكتب' 'في' 'ال' 'CV' '.' 'EOS']","['تحي+ة' 'ل+كل' 'واحد' 'كبر' 'ال+نهارد+ة' 'و+ما+نزل+ش' '،' 'تنزل' 'اول'
 'يوم' '!' '!' 'دة' 'حتي' 'وحش+ة' 'لما' 'تتكتب' 'في' 'ال' 'CV' '.' 'EOS']","['NOUN+NSUFF' 'PREP+NOUN' 'NOUN' 'V' 'DET+NOUN+NSUFF'
 'CONJ+PART+V+NEG_PART' 'PUNC' 'V' 'NUM' 'NOUN' 'PUNC' 'PUNC' 'PRON'
 'PART' 'ADJ+NSUFF' 'PART' 'V' 'PREP' 'DET' 'FOREIGN' 'PUNC' 'EOS']"
4,B,"['إنت' 'معصوم' 'من' 'الغلط' '؟' '!' 'لاء' '؟' '!' 'طب' 'ليه' 'بقي'
 'بتحسسني' 'لما' 'بغلط' 'إن' 'دي' 'نهاية' 'العالم' 'يعني' '!' 'EOS']","['إنت' 'معصوم' 'من' 'ال+غلط' '؟' '!' 'لاء' '؟' '!' 'طب' 'ليه' 'بقي'
 'ب+تحسس+ني' 'لما' 'ب+غلط' 'إن' 'دي' 'نهاي+ة' 'ال+عالم' 'يعني' '!' 'EOS']","['PRON' 'ADJ' 'PREP' 'DET+NOUN' 'PUNC' 'PUNC' 'PART' 'PUNC' 'PUNC' 'ADJ'
 'PART' 'ADV' 'PROG_PART+V+PRON' 'PART' 'PROG_PART+V' 'PART' 'PRON'
 'NOUN+NSUFF' 'DET+NOUN' 'ADV' 'PUNC' 'EOS']"
4,B,"['بنفضل' 'نقول' 'للناس' 'مافيش' 'حاجة' 'تستاهل' 'والمفروض' 'نقول' 'لنفسنا'
 'الأول' '.' 'EOS']","['ب+نفضل' 'نقول' 'ل+ال+ناس' 'ما+في+ش' 'حاج+ة' 'تستاهل' 'و+ال+مفروض' 'نقول'
 'ل+نفس+نا' 'ال+أول' '.' 'EOS']","['PROG_PART+V' 'V' 'PREP+DET+NOUN' 'PART+PREP+NEG_PART' 'NOUN+NSUFF' 'V'
 'CONJ+DET+ADJ' 'V' 'PREP+NOUN+PRON' 'DET+NUM' 'PUNC' 'EOS']"
2,B,"['أهو' 'الدكتور' 'بتاع' 'الإسكان' 'بيقول' 'أن' 'الغير' 'متزوجين' 'بيعملوا'
 'أزمة' 'سكانية' '،' 'وأنا' 'هقف' 'جنب' 'مصر' 'وهساعد' 'في' 'حل' 'المشكلة'
 '،' 'جوزونا' 'بقى' 'EOS']","['أهو' 'ال+دكتور' 'بتاع' 'ال+إسكان' 'ب+يقول' 'أن' 'ال+غير' 'متزوج+ين'
 'ب+يعمل+وا' 'أزم+ة' 'سكاني+ة' '،' 'و+أنا' 'ه+قف' 'جنب' 'مصر' 'و+ه+ساعد'
 'في' 'حل' 'ال+مشكل+ة' '،' 'جوز+و+نا' 'بقى' 'EOS']","['PART' 'DET+NOUN' 'NOUN' 'DET+NOUN' 'PROG_PART+V' 'PART' 'DET+NOUN'
 'ADJ+NSUFF' 'PROG_PART+V+PRON' 'NOUN+NSUFF' 'ADJ+NSUFF' 'PUNC'
 'CONJ+PRON' 'FUT_PART+V' 'NOUN' 'NOUN' 'CONJ+FUT_PART+V' 'PREP' 'NOUN'
 'DET+NOUN+NSUFF' 'PUNC' 'V+PRON+PRON' 'ADV' 'EOS']"
5,B,"['المراه' 'مش' 'عايزه' 'احتفالات' 'المرأه' 'عايزه' 'منك' 'احترام' 'وهى'
 'ماشيه' 'فشارع' 'متعكسهاش' 'لو' 'راكبه' 'مواصلات' 'قوم' 'انت' 'وهى' 'تعد'
 'عايزه' 'احترام' 'وبس' 'EOS']","['ال+مرا+ه' 'مش' 'عايز+ه' 'احتفال+ات' 'ال+مرأ+ه' 'عايز+ه' 'من+ك' 'احترام'
 'و+هى' 'ماشي+ه' 'ف+شارع' 'م+تعكس+ها+ش' 'لو' 'راكب+ه' 'مواصل+ات' 'قوم'
 'انت' 'و+هى' 'تعد' 'عايز+ه' 'احترام' 'و+بس' 'EOS']","['DET+NOUN+NSUFF' 'PART' 'ADJ+NSUFF' 'NOUN+NSUFF' 'DET+NOUN+NSUFF'
 'ADJ+NSUFF' 'PREP+PRON' 'NOUN' 'CONJ+PRON' 'ADJ+NSUFF' 'PREP+NOUN'
 'PART+V+PRON+NEG_PART' 'PART' 'ADJ+NSUFF' 'NOUN+NSUFF' 'V' 'PRON'
 'CONJ+PRON' 'V' 'ADJ+NSUFF' 'NOUN' 'CONJ+ADV' 'EOS']"
1,B,"['محدش' 'بيختار' 'آهلة' 'أو' 'حياتة' 'بس' 'بتقدر' 'تختار' 'وتحدد' 'صحابك'
 '،' 'مستقبلك' '،' 'حلمك' 'متخليش' 'حد' 'يحسسك' 'انك' 'أقل' 'منة' 'مهما'
 'كان' 'السبب' 'EOS']","['م+حد+ش' 'ب+يختار' 'آهل+ة' 'أو' 'حيا+ت+ة' 'بس' 'ب+تقدر' 'تختار' 'و+تحدد'
 'صحاب+ك' '،' 'مستقبل+ك' '،' 'حلم+ك' 'م+تخل+ي+ش' 'حد' 'يحسس+ك' 'ان+ك'
 'أقل' 'من+ة' 'مهما' 'كان' 'ال+سبب' 'EOS']","['PART+NOUN+NEG_PART' 'PROG_PART+V' 'NOUN+PRON' 'CONJ' 'NOUN+NSUFF+PRON'
 'PART' 'PROG_PART+V' 'V' 'CONJ+V' 'NOUN+PRON' 'PUNC' 'NOUN+PRON' 'PUNC'
 'NOUN+PRON' 'PART+V+PRON+NEG_PART' 'NOUN' 'V+PRON' 'PART+PRON' 'ADJ'
 'PREP+PRON' 'PART' 'V' 'DET+NOUN' 'EOS']"
