dialect,sentence_id,sentence,segmented,pos_sequence,token_count
Egyptian,2B,العيادات النهاردة كانت جامدة جدا والاضراب كان هايل الحقيقة في مستشفي راس التين العام,ال+عياد+ات ال+نهارد+ة كان+ت جامد+ة جد+ا و+ال+اضراب كان هايل ال+حقيق+ة في مستشفي راس ال+تين ال+عام,DET+NOUN+NSUFF DET+NOUN+NSUFF V+PRON ADJ+NSUFF NOUN+CASE CONJ+DET+NOUN V ADJ DET+NOUN+NSUFF PREP NOUN NOUN DET+NOUN DET+ADJ,14
Egyptian,3B,عندك حد بيهتم بيك و بيخاف عليك طب خلي بالك منه بقا عشان ده مفيش منه كتير أو مفيش منه أصلن #حقييقة,عند+ك حد ب+يهتم بي+ك و ب+يخاف علي+ك طب خل+ي بال+ك من+ه بقا عشان ده م+في+ش من+ه كتير أو م+في+ش من+ه أصل+ن #حقييقة,NOUN+PRON NOUN PROG_PART+V PREP+PRON CONJ PROG_PART+V PREP+PRON ADJ V+PRON NOUN+PRON PREP+PRON ADV PART PRON PART+PREP+NEG_PART PREP+PRON ADJ CONJ PART+PREP+NEG_PART PREP+PRON NOUN+CASE HASH,22
Egyptian,2B,تحية لكل واحد كبر النهاردة ومانزلش ، تنزل اول يوم ! ! دة حتي وحشة لما تتكتب في ال CV .,تحي+ة ل+كل واحد كبر ال+نهارد+ة و+ما+نزل+ش ، تنزل اول يوم ! ! دة حتي وحش+ة لما تتكتب في ال CV .,NOUN+NSUFF PREP+NOUN NOUN V DET+NOUN+NSUFF CONJ+PART+V+NEG_PART PUNC V NUM NOUN PUNC PUNC PRON PART ADJ+NSUFF PART V PREP DET FOREIGN PUNC,21
Egyptian,4B,إنت معصوم من الغلط ؟ ! لاء ؟ ! طب ليه بقي بتحسسني لما بغلط إن دي نهاية العالم يعني !,إنت معصوم من ال+غلط ؟ ! لاء ؟ ! طب ليه بقي ب+تحسس+ني لما ب+غلط إن دي نهاي+ة ال+عالم يعني !,PRON ADJ PREP DET+NOUN PUNC PUNC PART PUNC PUNC ADJ PART ADV PROG_PART+V+PRON PART PROG_PART+V PART PRON NOUN+NSUFF DET+NOUN ADV PUNC,21
Egyptian,4B,بنفضل نقول للناس مافيش حاجة تستاهل والمفروض نقول لنفسنا الأول .,ب+نفضل نقول ل+ال+ناس ما+في+ش حاج+ة تستاهل و+ال+مفروض نقول ل+نفس+نا ال+أول .,PROG_PART+V V PREP+DET+NOUN PART+PREP+NEG_PART NOUN+NSUFF V CONJ+DET+ADJ V PREP+NOUN+PRON DET+NUM PUNC,11
Egyptian,2B,أهو الدكتور بتاع الإسكان بيقول أن الغير متزوجين بيعملوا أزمة سكانية ، وأنا هقف جنب مصر وهساعد في حل المشكلة ، جوزونا بقى,أهو ال+دكتور بتاع ال+إسكان ب+يقول أن ال+غير متزوج+ين ب+يعمل+وا أزم+ة سكاني+ة ، و+أنا ه+قف جنب مصر و+ه+ساعد في حل ال+مشكل+ة ، جوز+و+نا بقى,PART DET+NOUN NOUN DET+NOUN PROG_PART+V PART DET+NOUN ADJ+NSUFF PROG_PART+V+PRON NOUN+NSUFF ADJ+NSUFF PUNC CONJ+PRON FUT_PART+V NOUN NOUN CONJ+FUT_PART+V PREP NOUN DET+NOUN+NSUFF PUNC V+PRON+PRON ADV,23
Egyptian,5B,المراه مش عايزه احتفالات المرأه عايزه منك احترام وهى ماشيه فشارع متعكسهاش لو راكبه مواصلات قوم انت وهى تعد عايزه احترام وبس,ال+مرا+ه مش عايز+ه احتفال+ات ال+مرأ+ه عايز+ه من+ك احترام و+هى ماشي+ه ف+شارع م+تعكس+ها+ش لو راكب+ه مواصل+ات قوم انت و+هى تعد عايز+ه احترام و+بس,DET+NOUN+NSUFF PART ADJ+NSUFF NOUN+NSUFF DET+NOUN+NSUFF ADJ+NSUFF PREP+PRON NOUN CONJ+PRON ADJ+NSUFF PREP+NOUN PART+V+PRON+NEG_PART PART ADJ+NSUFF NOUN+NSUFF V PRON CONJ+PRON V ADJ+NSUFF NOUN CONJ+ADV,22
Egyptian,1B,محدش بيختار آهلة أو حياتة بس بتقدر تختار وتحدد صحابك ، مستقبلك ، حلمك متخليش حد يحسسك انك أقل منة مهما كان السبب,م+حد+ش ب+يختار آهل+ة أو حيا+ت+ة بس ب+تقدر تختار و+تحدد صحاب+ك ، مستقبل+ك ، حلم+ك م+تخل+ي+ش حد يحسس+ك ان+ك أقل من+ة مهما كان ال+سبب,PART+NOUN+NEG_PART PROG_PART+V NOUN+PRON CONJ NOUN+NSUFF+PRON PART PROG_PART+V V CONJ+V NOUN+PRON PUNC NOUN+PRON PUNC NOUN+PRON PART+V+PRON+NEG_PART NOUN V+PRON PART+PRON ADJ PREP+PRON PART V DET+NOUN,23
Egyptian,4B,ممكن يكون العيب فينا ان مش عاجبنا حالنا لازم تبدأ تحب نفسك و تشوفها حلوة عشان الناس كمان تشوفك كدة لأن ببساطة محدش هيحبك وانت مبتحبش نفسك ( 2 ),ممكن يكون ال+عيب في+نا ان مش عاجب+نا حال+نا لازم تبدأ تحب نفس+ك و تشوف+ها حلو+ة عشان ال+ناس كمان تشوف+ك كدة ل+أن ب+بساط+ة م+حد+ش ه+يحب+ك و+انت م+ب+تحب+ش نفس+ك ( 2 ),ADJ V DET+NOUN PREP+PRON PART PART ADJ+PRON NOUN+PRON ADJ V V NOUN+PRON CONJ V+PRON ADJ+NSUFF PART DET+NOUN ADV V+PRON ADV PREP+PART PREP+NOUN+NSUFF PART+NOUN+NEG_PART FUT_PART+V+PRON CONJ+PRON PART+PROG_PART+V+NEG_PART NOUN+PRON PUNC NUM PUNC,30
Egyptian,3B,انتوا مش متخيلين انا بكره الكليه ازاى . . . انا بمشى استخبى من الناس اللى مبحبهاش و دول كتير,انتوا مش متخيل+ين انا بكر+ه ال+كلي+ه ازاى . . . انا ب+مشى استخبى من ال+ناس اللى م+ب+حب+ها+ش و دول كتير,PRON PART ADJ+NSUFF PRON NOUN+NSUFF DET+NOUN+NSUFF PART PUNC PUNC PUNC PRON PROG_PART+V V PREP DET+NOUN PART PART+PROG_PART+V+PRON+NEG_PART CONJ PRON ADJ,20
Egyptian,5B,لما اجى اغسل سنانى واشم ريحة مجارى ف ام المياة تبقى عيشة تقرف حتى المياة مش عارفين نشربها اييييييييييييييييييييييييييييييييييييية الذل دة,لما اجى اغسل سنان+ى و+اشم ريح+ة مجارى ف ام ال+مياة تبقى عيش+ة تقرف حتى ال+مياة مش عارف+ين نشرب+ها اييييييييييييييييييييييييييييييييييييية ال+ذل دة,PART V V NOUN+PRON CONJ+V NOUN+NSUFF NOUN PREP NOUN DET+NOUN V NOUN+NSUFF V PART DET+NOUN PART ADJ+NSUFF V+PRON PART DET+NOUN PRON,21
Egyptian,3B,ببقى محرج من الناس اللى عمرى ماشوفت منهم حاجة وحشة بس فيه حاجز نفسى ناحيتهم لمجرد انهم بيفكرونى بأيام زبالة .,ب+بقى محرج من ال+ناس اللى عمر+ى ما+شوف+ت من+هم حاج+ة وحش+ة بس في+ه حاجز نفسى ناحي+ت+هم ل+مجرد ان+هم ب+يفكر+و+نى ب+أيام زبال+ة .,PROG_PART+V ADJ PREP DET+NOUN PART NOUN+PRON PART+V+PRON PREP+PRON NOUN+NSUFF ADJ+NSUFF PART PREP+PRON NOUN ADJ NOUN+NSUFF+PRON PREP+NOUN PART+PRON PROG_PART+V+PRON+PRON PREP+NOUN NOUN+NSUFF PUNC,21
Egyptian,1B,معنديش صحاب في الحقيقة اخرج معاهم والكلام ده عشان كل اللي اعرفهم في الحقيقة بيكرهوا بعض وبيمثلوا انهم بيحبوا بعض . .,م+عند+ي+ش صحاب في ال+حقيق+ة اخرج معا+هم و+ال+كلام ده عشان كل اللي اعرف+هم في ال+حقيق+ة ب+يكره+وا بعض و+ب+يمثل+وا ان+هم ب+يحب+وا بعض . .,PART+NOUN+PRON+NEG_PART NOUN PREP DET+NOUN+NSUFF V NOUN+PRON CONJ+DET+NOUN PRON PART NOUN PART V+PRON PREP DET+NOUN+NSUFF PROG_PART+V+PRON NOUN CONJ+PROG_PART+V+PRON PART+PRON PROG_PART+V+PRON NOUN PUNC PUNC,22
Egyptian,4B,البنت اللى بتسكت كتير بتعيط كتير ! وربنا يكفيك شر البنت لما تكون مبسوطه هتصدعك من كتر الكلام !,ال+بنت اللى ب+تسكت كتير ب+تعيط كتير ! و+رب+نا يكفي+ك شر ال+بنت لما تكون مبسوط+ه ه+تصدع+ك من كتر ال+كلام !,DET+NOUN PART PROG_PART+V ADJ PROG_PART+V ADJ PUNC CONJ+NOUN+PRON V+PRON NOUN DET+NOUN PART V ADJ+NSUFF FUT_PART+V+PRON PREP NOUN DET+NOUN PUNC,19
Egyptian,4B,المصري الوحيد اللى لو حصلتله مصيبه وعرف انها مش عنده لوحده يرتاح يعنى مثلا لو النور قـطع يروح يبص عند جاره لو لقاه قاطع يرتاح,ال+مصري ال+وحيد اللى لو حصل+ت+ل+ه مصيب+ه و+عرف ان+ها مش عند+ه ل+وحد+ه يرتاح يعنى مثل+ا لو ال+نور قطع يروح يبص عند جار+ه لو لق+ا+ه قاطع يرتاح,DET+NOUN DET+ADJ PART PART V+PRON+PREP+PRON NOUN+NSUFF CONJ+V PART+PRON PART NOUN+PRON PREP+NOUN+PRON V ADV NOUN+CASE PART DET+NOUN V V V NOUN NOUN+PRON PART V+PRON+PRON ADJ V,25
Egyptian,5B,@ehabammar1 @esslamhassan2 هما عاوزين كد ويبقوا ضحايا بس في ستين الف داهيه خونه خدوا كتير من مصر وفي الآخر خربوها,@ehabammar1 @esslamhassan2 هما عاوز+ين كد و+يبق+وا ضحايا بس في ست+ين الف داهي+ه خون+ه خد+وا كتير من مصر و+في ال+آخر خرب+و+ها,MENTION MENTION PRON ADJ+NSUFF ADV CONJ+V+PRON NOUN PART PREP NUM+NSUFF NUM NOUN+NSUFF NOUN+NSUFF V+PRON ADJ PREP NOUN CONJ+PREP DET+ADJ V+PRON+PRON,20
Egyptian,5B,#البلد دي مشكلتها ان كل واحد شايف نفسة هو بس ال صح #و مبيشوفش غير غلطات الناس #بس ياريت كل واحد يغير من نفسة الاول :),#البلد دي مشكل+ت+ها ان كل واحد شايف نفس+ة هو بس ال صح #و م+ب+يشوف+ش غير غلط+ات ال+ناس #بس يا+ريت كل واحد يغير من نفس+ة ال+اول :),HASH PRON NOUN+NSUFF+PRON PART NOUN NOUN ADJ NOUN+PRON PRON ADV DET NOUN HASH PART+PROG_PART+V+NEG_PART NOUN NOUN+NSUFF DET+NOUN HASH PART+NOUN NOUN NOUN V PREP NOUN+PRON DET+NUM EMOT,26
Egyptian,1B,#في_عالم_موازي اتنين فضلوا يحبوا بعض وعاهدوا بعض انهم يتجوززوا وحصل واتجوزوا وخلفوا عيال مؤدبة خالص .,#في_عالم_موازي اتن+ين فضل+وا يحب+وا بعض و+عاهد+وا بعض ان+هم يتجوزز+وا و+حصل و+اتجوز+وا و+خلف+وا عيال مؤدب+ة خالص .,HASH NUM+NSUFF V+PRON V+PRON NOUN CONJ+V+PRON NOUN PART+PRON V+PRON CONJ+V CONJ+V+PRON CONJ+V+PRON NOUN ADJ+NSUFF ADV PUNC,16
Egyptian,2B,الثوار اللي شايفين البرادعي أيقونة وبيدعموا حمدين اللي الأيقونة قال عليه زبال ومتخلف بيعملوا إيه دلوقتي ؟ أكيد بيدخلوا في الحيطان زي الوطواط,ال+ثوار اللي شايف+ين ال+برادعي أيقون+ة و+ب+يدعم+وا حمدين اللي ال+أيقون+ة قال علي+ه زبال و+متخلف ب+يعمل+وا إيه دلوقتي ؟ أكيد ب+يدخل+وا في ال+حيطان زي ال+وطواط,DET+NOUN PART ADJ+PRON DET+NOUN NOUN+NSUFF CONJ+PROG_PART+V+PRON NOUN PART DET+NOUN+NSUFF V PREP+PRON NOUN CONJ+ADJ PROG_PART+V+PRON PART NOUN PUNC ADJ PROG_PART+V+PRON PREP DET+NOUN NOUN DET+NOUN,23
Egyptian,5B,ايوة اتغيرت . . فيها اية يعني ! ! ماهو مفيش حاجة بتفضل علي حالها ، ، اشمعنا انا هفضل علي حالي,ايو+ة اتغير+ت . . في+ها اية يعني ! ! ما+هو م+في+ش حاج+ة ب+تفضل علي حال+ها ، ، اشمعنا انا ه+فضل علي حال+ي,PART+NSUFF V+PRON PUNC PUNC PREP+PRON PART ADV PUNC PUNC PART+PRON PART+PREP+NEG_PART NOUN+NSUFF PROG_PART+V PREP NOUN+PRON PUNC PUNC PART PRON FUT_PART+V PREP NOUN+PRON,22
Egyptian,1B,يعني اللي قعدوا سارقين البلد 30 سنة و قتلوا المتظاهرين بيأخدوا براءات و الشريف يأخد اعدام لمجرد انة نزل فى مظاهرات http://t.co/0pKKpC92Ap,يعني اللي قعد+وا سارق+ين ال+بلد 30 سن+ة و قتل+وا ال+متظاهر+ين ب+يأخد+وا براء+ات و ال+شريف يأخد اعدام ل+مجرد ان+ة نزل فى مظاهر+ات http://t.co/0pKKpC92Ap,ADV PART V+PRON ADJ+NSUFF DET+NOUN NUM NOUN+NSUFF CONJ V+PRON DET+NOUN+NSUFF PROG_PART+V+PRON NOUN+NSUFF CONJ DET+ADJ V NOUN PREP+NOUN PART+PRON V PREP NOUN+NSUFF URL,22
Egyptian,3B,لو عايز تنام ومش عارف ، قوم ذاكر وإن شاء الله ربنا هيوفقك ، وتنام D:,لو عايز تنام و+مش عارف ، قوم ذاكر و+إن شاء الله رب+نا ه+يوفق+ك ، و+تنام D:,PART ADJ V CONJ+PART ADJ PUNC V V CONJ+PART V NOUN NOUN+PRON FUT_PART+V+PRON PUNC CONJ+V EMOT,16
Egyptian,4B,انت الواحيد اللى عارف امتى تقف وامتى تكمل متخليش حد يحبطك انت مفتاح نجاحك :),انت ال+واحيد اللى عارف امتى تقف و+امتى تكمل م+تخل+ي+ش حد يحبط+ك انت مفتاح نجاح+ك :),PRON DET+ADJ PART ADJ PART V CONJ+PART V PART+V+PRON+NEG_PART NOUN V+PRON PRON NOUN NOUN+PRON EMOT,15
Egyptian,3B,لا انا مش مضايق انا كويس اهو ومش مخنوق كمان انا زي الفل ومن جوايا بقول ل لساني خف كدب,لا انا مش مضايق انا كويس اهو و+مش مخنوق كمان انا زي ال+فل و+من جوا+يا ب+قول ل لسان+ي خف كدب,PART PRON PART ADJ PRON ADJ PART CONJ+PART ADJ ADV PRON NOUN DET+NOUN CONJ+PREP NOUN+PRON PROG_PART+V PREP NOUN+PRON V NOUN,20
Egyptian,4B,@CAP_SHADY دي حقيقه للاسف الواحد بقي بيقول الفاظ ملهاش اي علاقه بتربيته ابويا لو عرف هيدبحني شقا عمره منهم لله الباردين,@CAP_SHADY دي حقيق+ه ل+ال+اسف ال+واحد بقي ب+يقول الفاظ م+ل+ها+ش اي علاق+ه ب+تربي+ت+ه اب+و+يا لو عرف ه+يدبح+ني شقا عمر+ه من+هم ل+الله ال+بارد+ين,MENTION PRON NOUN+NSUFF PREP+DET+NOUN DET+NOUN V PROG_PART+V NOUN PART+PREP+PRON+NEG_PART NOUN NOUN+NSUFF PREP+NOUN+NSUFF+PRON NOUN+CASE+PRON PART V FUT_PART+V+PRON NOUN NOUN+PRON PREP+PRON PREP+NOUN DET+ADJ+NSUFF,21
Egyptian,1B,لما بتحس ان في حد مركز معاك و باصص عليك غبائك و هبلك بيزيدوا بغباء بقى !,لما ب+تحس ان في حد مركز معا+ك و باصص علي+ك غبائ+ك و هبل+ك ب+يزيد+وا ب+غباء بقى !,PART PROG_PART+V PART PREP NOUN ADJ NOUN+PRON CONJ ADJ PREP+PRON NOUN+PRON CONJ NOUN+PRON PROG_PART+V+PRON PREP+NOUN ADV PUNC,17
Egyptian,3B,لو متهمنيش . . كان من بدري اسيبك واعيش . . ولا كنت ارجع اقول حبيبي . . مين هيبقى عليك كده ؟ ؟ :),لو م+تهم+ني+ش . . كان من بدري اسيب+ك و+اعيش . . و+لا كن+ت ارجع اقول حبيب+ي . . مين ه+يبقى علي+ك كده ؟ ؟ :),PART PART+V+PRON+NEG_PART PUNC PUNC V PREP ADJ V+PRON CONJ+V PUNC PUNC CONJ+PART V+PRON V V NOUN+PRON PUNC PUNC PART FUT_PART+V PREP+PRON ADV PUNC PUNC EMOT,25
Egyptian,3B,خليك #متفائل لدرجة أن لو حصلت لك مشكلة مااتضاايقش على أاد ماا المفروض تفرح علشاان هتقربك أكتر من #ربناا . . .,خل+ي+ك #متفائل ل+درج+ة أن لو حصل+ت ل+ك مشكل+ة ماا+تضاايق+ش على أاد ماا ال+مفروض تفرح علشاان ه+تقرب+ك أكتر من #ربناا . . .,V+PRON+PRON HASH PREP+NOUN+NSUFF PART PART V+PRON PREP+PRON NOUN+NSUFF PART+V+NEG_PART PREP NOUN PART DET+ADJ V PART FUT_PART+V+PRON ADJ PREP HASH PUNC PUNC PUNC,22
Egyptian,4B,روح هاتلك شيكولاته بتحبها . . انزل اقابل اصحابك . . اقفل النور وشغل فيلم بتحبه . . شغل اغاني دوشة وارقص عليها . . برضه الاكتئاب مش حيروح يا اهبل :D,روح هات+ل+ك شيكولات+ه ب+تحب+ها . . انزل اقابل اصحاب+ك . . اقفل ال+نور و+شغل فيلم ب+تحب+ه . . شغل اغاني دوش+ة و+ارقص علي+ها . . برضه ال+اكتئاب مش ح+يروح يا اهبل :D,V V+PREP+PRON NOUN+NSUFF PROG_PART+V+PRON PUNC PUNC V V NOUN+PRON PUNC PUNC V DET+NOUN CONJ+V NOUN PROG_PART+V+PRON PUNC PUNC V NOUN NOUN+NSUFF CONJ+V PREP+PRON PUNC PUNC ADV DET+NOUN PART FUT_PART+V PART ADJ EMOT,32
Egyptian,2B,ربنا يكفيكوا شر بيت كل اودة فيه قاعد فيها حد وانت مش لاقي مكان تعيط فيه -.-,رب+نا يكفي+كوا شر بيت كل اود+ة في+ه قاعد في+ها حد و+انت مش لاقي مكان تعيط في+ه -.-,NOUN+PRON V+PRON NOUN NOUN NOUN NOUN+NSUFF PREP+PRON ADJ PREP+PRON NOUN CONJ+PRON PART ADJ NOUN V PREP+PRON EMOT,17
Egyptian,5B,اوقات بشوف حاجات غريبه بخاف اقول انها غريبه احسن الناس تقول عليا غريب و ده بقى الغريب فى الموضوع ! !,اوقات ب+شوف حاج+ات غريب+ه ب+خاف اقول ان+ها غريب+ه احسن ال+ناس تقول علي+ا غريب و ده بقى ال+غريب فى ال+موضوع ! !,NOUN PROG_PART+V NOUN+NSUFF ADJ+NSUFF PROG_PART+V V PART+PRON ADJ+NSUFF ADJ DET+NOUN V PREP+PRON ADJ CONJ PRON ADV DET+ADJ PREP DET+NOUN PUNC PUNC,21
Egyptian,4B,ما تسجنش نفسك جو حوار معين خليك عارف تتكلم فى اى حاجه دى الحياة والله بس عشها صح هتحبها وحتبك,ما تسجن+ش نفس+ك جو حوار معين خل+ي+ك عارف تتكلم فى اى حاج+ه دى ال+حيا+ة و+الله بس عش+ها صح ه+تحب+ها و+ح+تب+ك,PART V+NEG_PART NOUN+PRON NOUN NOUN ADJ V+PRON+PRON ADJ V PREP NOUN NOUN+NSUFF PRON DET+NOUN+NSUFF CONJ+NOUN PART V+PRON NOUN FUT_PART+V+PRON CONJ+FUT_PART+V+PRON,20
Egyptian,1B,"بلاش تحكم علي حد من المظهر أو من بره بس , هو ممكن يبان أدامك أنه أسعد واحد في الدنيا بس هو من جواه ميت , , :) !","بلاش تحكم علي حد من ال+مظهر أو من بر+ه بس , هو ممكن يبان أدام+ك أن+ه أسعد واحد في ال+دنيا بس هو من جو+ا+ه ميت , , :) !",PART V PREP NOUN PREP DET+NOUN CONJ PREP NOUN+NSUFF ADV PUNC PRON ADJ V NOUN+PRON PART+PRON ADJ NOUN PREP DET+NOUN PART PRON PREP NOUN+NSUFF+PRON ADJ PUNC PUNC EMOT PUNC,29
Egyptian,1B,هو انت ي بني مش بتنام غير فى محاضراتى ؟ ؟ ما حضرتك دايما بتوفر الجو المناسب للنوم بصراحه ! #يا_دكتور,هو انت ي بن+ي مش ب+تنام غير فى محاضر+ات+ى ؟ ؟ ما حضر+ت+ك دايم+ا ب+توفر ال+جو ال+مناسب ل+ال+نوم ب+صراح+ه ! #يا_دكتور,PRON PRON PART NOUN+PRON PART PROG_PART+V NOUN PREP NOUN+NSUFF+PRON PUNC PUNC PART NOUN+NSUFF+PRON ADJ+CASE PROG_PART+V DET+NOUN DET+ADJ PREP+DET+NOUN PREP+NOUN+NSUFF PUNC HASH,21
Egyptian,4B,الو ماكدونلز ؟ ايوة يا فندم طاب معاك ماما اهو قولها بالظبط بتعملو البطاطس بتاعتكو ازاى خدي يا ماما كلمي,الو ماكدونلز ؟ ايو+ة يا فندم طاب معا+ك ماما اهو قو+ل+ها ب+ال+ظبط ب+تعمل+و ال+بطاطس بتاع+ت+كو ازاى خد+ي يا ماما كلم+ي,NOUN NOUN PUNC PART+NSUFF PART NOUN ADJ NOUN+PRON NOUN PART V+PREP+PRON PREP+DET+NOUN PROG_PART+V+PRON DET+NOUN NOUN+NSUFF+PRON PART V+PRON PART NOUN V+PRON,20
Egyptian,4B,انا لما حد يسألني برجك ايه بتكسف اقوله العذاراء بصراحة احا اصلا مين اللي سمي الابراج دي,انا لما حد يسأل+ني برج+ك ايه ب+تكسف اقو+ل+ه ال+عذاراء ب+صراح+ة احا اصل+ا مين اللي سمي ال+ابراج دي,PRON PART NOUN V+PRON NOUN+PRON PART PROG_PART+V V+PREP+PRON DET+NOUN PREP+NOUN+NSUFF NOUN NOUN+CASE PART PART V DET+NOUN PRON,17
Egyptian,4B,و انت ماشي مع حد و بتدور علي حد تاني في وشوش الناس . . اعرف انك مش بتحتجله . . و مش ده اللي انت عاوزوه . .,و انت ماشي مع حد و ب+تدور علي حد تاني في وشوش ال+ناس . . اعرف ان+ك مش ب+تحتج+ل+ه . . و مش ده اللي انت عاوزو+ه . .,CONJ PRON ADJ NOUN NOUN CONJ PROG_PART+V PREP NOUN ADJ PREP NOUN DET+NOUN PUNC PUNC V PART+PRON PART PROG_PART+V+PREP+PRON PUNC PUNC CONJ PART PRON PART PRON ADJ+PRON PUNC PUNC,29
Egyptian,1B,وفضلوا يتريأوا عليهم وانتوا جايين تعملوا ايه دا انتوا مهما عملتوا ماحدش هيسمع والشيوخ فضلوا يكلموهم عن الحرام والحلال لحد ما الشباب هديوا - 3,و+فضل+وا يتريأ+وا علي+هم و+انتوا جاي+ين تعمل+وا ايه دا انتوا مهما عمل+توا ما+حد+ش ه+يسمع و+ال+شيوخ فضل+وا يكلم+و+هم عن ال+حرام و+ال+حلال ل+حد ما ال+شباب هدي+وا - 3,CONJ+V+PRON V+PRON PREP+PRON CONJ+PRON ADJ+NSUFF V+PRON PART PRON PRON PART V+PRON PART+NOUN+NEG_PART FUT_PART+V CONJ+DET+NOUN V+PRON V+PRON+PRON PREP DET+NOUN CONJ+DET+NOUN PREP+NOUN PART DET+NOUN V+PRON PUNC NUM,25
Egyptian,4B,انا غلطانه اني سمعت كلام ماما نجوي لما قالت سامح ياسامح سامح خليك مسامح سامح كان لازم ياخدوا بالجزمه احنا جيل اتربي غلط,انا غلطان+ه ان+ي سمع+ت كلام ماما نجوي لما قال+ت سامح يا+سامح سامح خل+ي+ك مسامح سامح كان لازم ياخد+وا ب+ال+جزم+ه احنا جيل اتربي غلط,PRON ADJ+NSUFF PART+PRON V+PRON NOUN NOUN NOUN PART V+PRON V PART+NOUN V V+PRON+PRON ADJ V V ADJ V+PRON PREP+DET+NOUN+NSUFF PRON NOUN V NOUN,23
Egyptian,1B,نفسى امى تقتنع انى لما هطلع العصير لصحابى من غير صينية هيشربوة عادى دول مبيقولوش لأ :D,نفس+ى ام+ى تقتنع ان+ى لما ه+طلع ال+عصير ل+صحاب+ى من غير صيني+ة ه+يشرب+و+ة عادى دول م+ب+يقول+و+ش لأ :D,NOUN+PRON NOUN+NSUFF V PART+PRON PART FUT_PART+V DET+NOUN PREP+NOUN+PRON PREP NOUN NOUN+NSUFF FUT_PART+V+PRON+PRON ADJ PRON PART+PROG_PART+V+PRON+NEG_PART PART EMOT,17
Egyptian,1B,"@ibrahem_mhlb @Nsaaemm حزب النور شعارهم "" شغال فى اى مجال ، نساند اى حد ونبوس ايده ما دامت القوة معه "" من الآخر يخافوا مايختشوش","@ibrahem_mhlb @Nsaaemm حزب ال+نور شعار+هم "" شغال فى اى مجال ، نساند اى حد و+نبوس ايد+ه ما دام+ت ال+قو+ة مع+ه "" من ال+آخر يخاف+وا ما+يختش+و+ش",MENTION MENTION NOUN DET+NOUN NOUN+PRON PUNC ADJ PREP NOUN NOUN PUNC V NOUN NOUN CONJ+V NOUN+PRON PART V+PRON DET+NOUN+NSUFF NOUN+PRON PUNC PREP DET+ADJ V+PRON PART+V+PRON+NEG_PART,25
Egyptian,2B,شايف الواد اللي هناك ده بس متبصلوش ؟ ؟ بقولك متبصلوش ؟ ! ! بصتلو بردو ! !,شايف ال+واد اللي هناك ده بس م+تبص+ل+و+ش ؟ ؟ ب+قو+ل+ك م+تبص+ل+و+ش ؟ ! ! بص+ت+ل+و بردو ! !,ADJ DET+NOUN PART ADV PRON PART PART+V+PREP+PRON+NEG_PART PUNC PUNC PROG_PART+V+PREP+PRON PART+V+PREP+PRON+NEG_PART PUNC PUNC PUNC V+PRON+PREP+PRON ADV PUNC PUNC,18
Egyptian,5B,ايوه انا اللى بيتغير المود بتاعه على حسب الاغنيه اللى بيسمعها . . حلوه افرح . . وحشه ازعل تحس انى زايط فى الزيطه xD,ايو+ه انا اللى ب+يتغير ال+مود بتاع+ه على حسب ال+اغني+ه اللى ب+يسمع+ها . . حلو+ه افرح . . وحش+ه ازعل تحس ان+ى زايط فى ال+زيط+ه xD,PART+NSUFF PRON PART PROG_PART+V DET+NOUN NOUN+PRON PREP NOUN DET+NOUN+NSUFF PART PROG_PART+V+PRON PUNC PUNC ADJ+NSUFF V PUNC PUNC ADJ+NSUFF V V PART+PRON ADJ PREP DET+NOUN+NSUFF EMOT,25
Egyptian,4B,كل واحد فينا اول ما بتيجى سيرة قلة الاصل ادامه . . بيفتكر اتوماتيك شخص معين #حقيقة . .,كل واحد في+نا اول ما ب+تيجى سير+ة قل+ة ال+اصل ادام+ه . . ب+يفتكر اتوماتيك شخص معين #حقيقة . .,NOUN NOUN PREP+PRON NUM PART PROG_PART+V NOUN+NSUFF NOUN+NSUFF DET+NOUN NOUN+PRON PUNC PUNC PROG_PART+V ADJ NOUN ADJ HASH PUNC PUNC,19
Egyptian,2B,حتى لو بتعمل كل حاجة غلط ف الدنيا ، بس لسة جواك نقطة ضمير حاول تصحيها عشان لو ماتت اعتبر نفسك مش موجود !,حتى لو ب+تعمل كل حاج+ة غلط ف ال+دنيا ، بس لس+ة جو+ا+ك نقط+ة ضمير حاول تصح+ي+ها عشان لو مات+ت اعتبر نفس+ك مش موجود !,PART PART PROG_PART+V NOUN NOUN+NSUFF NOUN PREP DET+NOUN PUNC PART ADV+NSUFF NOUN+NSUFF+PRON NOUN+NSUFF NOUN V V+PRON+PRON PART PART V+PRON V NOUN+PRON PART ADJ PUNC,24
