dialect,sentence_id,token_index,word,morphological_segment,pos_tag
Egyptian,5B_1958,2,مش,مش,PART
Egyptian,5B_1959,3,عايزه,عايز+ه,ADJ+NSUFF
Egyptian,5B_1960,4,احتفالات,احتفال+ات,NOUN+NSUFF
Egyptian,5B_1961,5,المرأه,ال+مرأ+ه,DET+NOUN+NSUFF
Egyptian,5B_1962,6,عايزه,عايز+ه,ADJ+NSUFF
Egyptian,5B_1963,7,منك,من+ك,PREP+PRON
Egyptian,5B_1964,8,احترام,احترام,NOUN
Egyptian,5B_1965,9,وهى,و+هى,CONJ+PRON
Egyptian,5B_1966,10,ماشيه,ماشي+ه,ADJ+NSUFF
Egyptian,5B_1967,11,فشارع,ف+شارع,PREP+NOUN
Egyptian,5B_1968,12,متعكسهاش,م+تعكس+ها+ش,PART+V+PRON+NEG_PART
Egyptian,5B_1969,13,لو,لو,PART
Egyptian,5B_1970,14,راكبه,راكب+ه,ADJ+NSUFF
Egyptian,5B_1971,15,مواصلات,مواصل+ات,NOUN+NSUFF
Egyptian,5B_1972,16,قوم,قوم,V
Egyptian,5B_1973,17,انت,انت,PRON
Egyptian,5B_1974,18,وهى,و+هى,CONJ+PRON
Egyptian,5B_1975,19,تعد,تعد,V
Egyptian,5B_1976,20,عايزه,عايز+ه,ADJ+NSUFF
Egyptian,5B_1977,21,احترام,احترام,NOUN
Egyptian,5B_1978,22,وبس,و+بس,CONJ+ADV
Egyptian,1B_1979,1,محدش,م+حد+ش,PART+NOUN+NEG_PART
Egyptian,1B_1980,2,بيختار,ب+يختار,PROG_PART+V
Egyptian,1B_1981,3,آهلة,آهل+ة,NOUN+PRON
Egyptian,1B_1982,4,أو,أو,CONJ
Egyptian,1B_1983,5,حياتة,حيا+ت+ة,NOUN+NSUFF+PRON
Egyptian,1B_1984,6,بس,بس,PART
Egyptian,1B_1985,7,بتقدر,ب+تقدر,PROG_PART+V
Egyptian,1B_1986,8,تختار,تختار,V
Egyptian,1B_1987,9,وتحدد,و+تحدد,CONJ+V
Egyptian,1B_1988,10,صحابك,صحاب+ك,NOUN+PRON
Egyptian,1B_1989,11,،,،,PUNC
Egyptian,1B_1990,12,مستقبلك,مستقبل+ك,NOUN+PRON
Egyptian,1B_1991,13,،,،,PUNC
Egyptian,1B_1992,14,حلمك,حلم+ك,NOUN+PRON
Egyptian,1B_1993,15,متخليش,م+تخل+ي+ش,PART+V+PRON+NEG_PART
Egyptian,1B_1994,16,حد,حد,NOUN
Egyptian,1B_1995,17,يحسسك,يحسس+ك,V+PRON
Egyptian,1B_1996,18,انك,ان+ك,PART+PRON
Egyptian,1B_1997,19,أقل,أقل,ADJ
Egyptian,1B_1998,20,منة,من+ة,PREP+PRON
Egyptian,1B_1999,21,مهما,مهما,PART
Egyptian,1B_2000,22,كان,كان,V
Egyptian,1B_2001,23,السبب,ال+سبب,DET+NOUN
Egyptian,4B_2002,1,ممكن,ممكن,ADJ
Egyptian,4B_2003,2,يكون,يكون,V
Egyptian,4B_2004,3,العيب,ال+عيب,DET+NOUN
Egyptian,4B_2005,4,فينا,في+نا,PREP+PRON
Egyptian,4B_2006,5,ان,ان,PART
Egyptian,4B_2007,6,مش,مش,PART
Egyptian,4B_2008,7,عاجبنا,عاجب+نا,ADJ+PRON
Egyptian,4B_2009,8,حالنا,حال+نا,NOUN+PRON
Egyptian,4B_2010,9,لازم,لازم,ADJ
Egyptian,4B_2011,10,تبدأ,تبدأ,V
Egyptian,4B_2012,11,تحب,تحب,V
Egyptian,4B_2013,12,نفسك,نفس+ك,NOUN+PRON
Egyptian,4B_2014,13,و,و,CONJ
Egyptian,4B_2015,14,تشوفها,تشوف+ها,V+PRON
Egyptian,4B_2016,15,حلوة,حلو+ة,ADJ+NSUFF
Egyptian,4B_2017,16,عشان,عشان,PART
Egyptian,4B_2018,17,الناس,ال+ناس,DET+NOUN
Egyptian,4B_2019,18,كمان,كمان,ADV
Egyptian,4B_2020,19,تشوفك,تشوف+ك,V+PRON
Egyptian,4B_2021,20,كدة,كدة,ADV
Egyptian,4B_2022,21,لأن,ل+أن,PREP+PART
Egyptian,4B_2023,22,ببساطة,ب+بساط+ة,PREP+NOUN+NSUFF
Egyptian,4B_2024,23,محدش,م+حد+ش,PART+NOUN+NEG_PART
Egyptian,4B_2025,24,هيحبك,ه+يحب+ك,FUT_PART+V+PRON
Egyptian,4B_2026,25,وانت,و+انت,CONJ+PRON
Egyptian,4B_2027,26,مبتحبش,م+ب+تحب+ش,PART+PROG_PART+V+NEG_PART
Egyptian,4B_2028,27,نفسك,نفس+ك,NOUN+PRON
Egyptian,4B_2029,28,(,(,PUNC
Egyptian,4B_2030,29,2,2,NUM
Egyptian,4B_2031,30,),),PUNC
Egyptian,3B_2032,1,انتوا,انتوا,PRON
Egyptian,3B_2033,2,مش,مش,PART
Egyptian,3B_2034,3,متخيلين,متخيل+ين,ADJ+NSUFF
Egyptian,3B_2035,4,انا,انا,PRON
Egyptian,3B_2036,5,بكره,بكر+ه,NOUN+NSUFF
Egyptian,3B_2037,6,الكليه,ال+كلي+ه,DET+NOUN+NSUFF
Egyptian,3B_2038,7,ازاى,ازاى,PART
Egyptian,3B_2039,8,.,.,PUNC
Egyptian,3B_2040,9,.,.,PUNC
Egyptian,3B_2041,10,.,.,PUNC
Egyptian,3B_2042,11,انا,انا,PRON
Egyptian,3B_2043,12,بمشى,ب+مشى,PROG_PART+V
Egyptian,3B_2044,13,استخبى,استخبى,V
Egyptian,3B_2045,14,من,من,PREP
Egyptian,3B_2046,15,الناس,ال+ناس,DET+NOUN
Egyptian,3B_2047,16,اللى,اللى,PART
Egyptian,3B_2048,17,مبحبهاش,م+ب+حب+ها+ش,PART+PROG_PART+V+PRON+NEG_PART
Egyptian,3B_2049,18,و,و,CONJ
Egyptian,3B_2050,19,دول,دول,PRON
Egyptian,3B_2051,20,كتير,كتير,ADJ
Egyptian,5B_2052,1,لما,لما,PART
Egyptian,5B_2053,2,اجى,اجى,V
Egyptian,5B_2054,3,اغسل,اغسل,V
Egyptian,5B_2055,4,سنانى,سنان+ى,NOUN+PRON
Egyptian,5B_2056,5,واشم,و+اشم,CONJ+V
Egyptian,5B_2057,6,ريحة,ريح+ة,NOUN+NSUFF
Egyptian,5B_2058,7,مجارى,مجارى,NOUN
Egyptian,5B_2059,8,ف,ف,PREP
Egyptian,5B_2060,9,ام,ام,NOUN
Egyptian,5B_2061,10,المياة,ال+مياة,DET+NOUN
Egyptian,5B_2062,11,تبقى,تبقى,V
Egyptian,5B_2063,12,عيشة,عيش+ة,NOUN+NSUFF
Egyptian,5B_2064,13,تقرف,تقرف,V
Egyptian,5B_2065,14,حتى,حتى,PART
Egyptian,5B_2066,15,المياة,ال+مياة,DET+NOUN
Egyptian,5B_2067,16,مش,مش,PART
Egyptian,5B_2068,17,عارفين,عارف+ين,ADJ+NSUFF
Egyptian,5B_2069,18,نشربها,نشرب+ها,V+PRON
Egyptian,5B_2070,19,اييييييييييييييييييييييييييييييييييييية,اييييييييييييييييييييييييييييييييييييية,PART
Egyptian,5B_2071,20,الذل,ال+ذل,DET+NOUN
Egyptian,5B_2072,21,دة,دة,PRON
Egyptian,3B_2073,1,ببقى,ب+بقى,PROG_PART+V
Egyptian,3B_2074,2,محرج,محرج,ADJ
Egyptian,3B_2075,3,من,من,PREP
Egyptian,3B_2076,4,الناس,ال+ناس,DET+NOUN
Egyptian,3B_2077,5,اللى,اللى,PART
Egyptian,3B_2078,6,عمرى,عمر+ى,NOUN+PRON
Egyptian,3B_2079,7,ماشوفت,ما+شوف+ت,PART+V+PRON
Egyptian,3B_2080,8,منهم,من+هم,PREP+PRON
Egyptian,3B_2081,9,حاجة,حاج+ة,NOUN+NSUFF
Egyptian,3B_2082,10,وحشة,وحش+ة,ADJ+NSUFF
Egyptian,3B_2083,11,بس,بس,PART
Egyptian,3B_2084,12,فيه,في+ه,PREP+PRON
Egyptian,3B_2085,13,حاجز,حاجز,NOUN
Egyptian,3B_2086,14,نفسى,نفسى,ADJ
Egyptian,3B_2087,15,ناحيتهم,ناحي+ت+هم,NOUN+NSUFF+PRON
Egyptian,3B_2088,16,لمجرد,ل+مجرد,PREP+NOUN
Egyptian,3B_2089,17,انهم,ان+هم,PART+PRON
Egyptian,3B_2090,18,بيفكرونى,ب+يفكر+و+نى,PROG_PART+V+PRON+PRON
Egyptian,3B_2091,19,بأيام,ب+أيام,PREP+NOUN
Egyptian,3B_2092,20,زبالة,زبال+ة,NOUN+NSUFF
Egyptian,3B_2093,21,.,.,PUNC
Egyptian,1B_2094,1,معنديش,م+عند+ي+ش,PART+NOUN+PRON+NEG_PART
Egyptian,1B_2095,2,صحاب,صحاب,NOUN
Egyptian,1B_2096,3,في,في,PREP
Egyptian,1B_2097,4,الحقيقة,ال+حقيق+ة,DET+NOUN+NSUFF
Egyptian,1B_2098,5,اخرج,اخرج,V
Egyptian,1B_2099,6,معاهم,معا+هم,NOUN+PRON
Egyptian,1B_2100,7,والكلام,و+ال+كلام,CONJ+DET+NOUN
Egyptian,1B_2101,8,ده,ده,PRON
Egyptian,1B_2102,9,عشان,عشان,PART
Egyptian,1B_2103,10,كل,كل,NOUN
Egyptian,1B_2104,11,اللي,اللي,PART
Egyptian,1B_2105,12,اعرفهم,اعرف+هم,V+PRON
Egyptian,1B_2106,13,في,في,PREP
Egyptian,1B_2107,14,الحقيقة,ال+حقيق+ة,DET+NOUN+NSUFF
Egyptian,1B_2108,15,بيكرهوا,ب+يكره+وا,PROG_PART+V+PRON
Egyptian,1B_2109,16,بعض,بعض,NOUN
Egyptian,1B_2110,17,وبيمثلوا,و+ب+يمثل+وا,CONJ+PROG_PART+V+PRON
Egyptian,1B_2111,18,انهم,ان+هم,PART+PRON
Egyptian,1B_2112,19,بيحبوا,ب+يحب+وا,PROG_PART+V+PRON
Egyptian,1B_2113,20,بعض,بعض,NOUN
Egyptian,1B_2114,21,.,.,PUNC
Egyptian,1B_2115,22,.,.,PUNC
Egyptian,4B_2116,1,البنت,ال+بنت,DET+NOUN
Egyptian,4B_2117,2,اللى,اللى,PART
Egyptian,4B_2118,3,بتسكت,ب+تسكت,PROG_PART+V
Egyptian,4B_2119,4,كتير,كتير,ADJ
Egyptian,4B_2120,5,بتعيط,ب+تعيط,PROG_PART+V
Egyptian,4B_2121,6,كتير,كتير,ADJ
Egyptian,4B_2122,7,!,!,PUNC
Egyptian,4B_2123,8,وربنا,و+رب+نا,CONJ+NOUN+PRON
Egyptian,4B_2124,9,يكفيك,يكفي+ك,V+PRON
Egyptian,4B_2125,10,شر,شر,NOUN
Egyptian,4B_2126,11,البنت,ال+بنت,DET+NOUN
Egyptian,4B_2127,12,لما,لما,PART
Egyptian,4B_2128,13,تكون,تكون,V
Egyptian,4B_2129,14,مبسوطه,مبسوط+ه,ADJ+NSUFF
Egyptian,4B_2130,15,هتصدعك,ه+تصدع+ك,FUT_PART+V+PRON
Egyptian,4B_2131,16,من,من,PREP
Egyptian,4B_2132,17,كتر,كتر,NOUN
Egyptian,4B_2133,18,الكلام,ال+كلام,DET+NOUN
Egyptian,4B_2134,19,!,!,PUNC
Egyptian,4B_2135,1,المصري,ال+مصري,DET+NOUN
Egyptian,4B_2136,2,الوحيد,ال+وحيد,DET+ADJ
Egyptian,4B_2137,3,اللى,اللى,PART
Egyptian,4B_2138,4,لو,لو,PART
Egyptian,4B_2139,5,حصلتله,حصل+ت+ل+ه,V+PRON+PREP+PRON
Egyptian,4B_2140,6,مصيبه,مصيب+ه,NOUN+NSUFF
Egyptian,4B_2141,7,وعرف,و+عرف,CONJ+V
Egyptian,4B_2142,8,انها,ان+ها,PART+PRON
Egyptian,4B_2143,9,مش,مش,PART
Egyptian,4B_2144,10,عنده,عند+ه,NOUN+PRON
Egyptian,4B_2145,11,لوحده,ل+وحد+ه,PREP+NOUN+PRON
Egyptian,4B_2146,12,يرتاح,يرتاح,V
Egyptian,4B_2147,13,يعنى,يعنى,ADV
Egyptian,4B_2148,14,مثلا,مثل+ا,NOUN+CASE
Egyptian,4B_2149,15,لو,لو,PART
Egyptian,4B_2150,16,النور,ال+نور,DET+NOUN
Egyptian,4B_2151,17,قـطع,قطع,V
Egyptian,4B_2152,18,يروح,يروح,V
Egyptian,4B_2153,19,يبص,يبص,V
Egyptian,4B_2154,20,عند,عند,NOUN
Egyptian,4B_2155,21,جاره,جار+ه,NOUN+PRON
Egyptian,4B_2156,22,لو,لو,PART
Egyptian,4B_2157,23,لقاه,لق+ا+ه,V+PRON+PRON
Egyptian,4B_2158,24,قاطع,قاطع,ADJ
Egyptian,4B_2159,25,يرتاح,يرتاح,V
Egyptian,5B_2160,1,@ehabammar1,@ehabammar1,MENTION
Egyptian,5B_2161,2,@esslamhassan2,@esslamhassan2,MENTION
Egyptian,5B_2162,3,هما,هما,PRON
Egyptian,5B_2163,4,عاوزين,عاوز+ين,ADJ+NSUFF
Egyptian,5B_2164,5,كد,كد,ADV
Egyptian,5B_2165,6,ويبقوا,و+يبق+وا,CONJ+V+PRON
Egyptian,5B_2166,7,ضحايا,ضحايا,NOUN
Egyptian,5B_2167,8,بس,بس,PART
Egyptian,5B_2168,9,في,في,PREP
Egyptian,5B_2169,10,ستين,ست+ين,NUM+NSUFF
Egyptian,5B_2170,11,الف,الف,NUM
Egyptian,5B_2171,12,داهيه,داهي+ه,NOUN+NSUFF
Egyptian,5B_2172,13,خونه,خون+ه,NOUN+NSUFF
Egyptian,5B_2173,14,خدوا,خد+وا,V+PRON
Egyptian,5B_2174,15,كتير,كتير,ADJ
Egyptian,5B_2175,16,من,من,PREP
Egyptian,5B_2176,17,مصر,مصر,NOUN
Egyptian,5B_2177,18,وفي,و+في,CONJ+PREP
Egyptian,5B_2178,19,الآخر,ال+آخر,DET+ADJ
Egyptian,5B_2179,20,خربوها,خرب+و+ها,V+PRON+PRON
Egyptian,5B_2180,1,#البلد,#البلد,HASH
Egyptian,5B_2181,2,دي,دي,PRON
Egyptian,5B_2182,3,مشكلتها,مشكل+ت+ها,NOUN+NSUFF+PRON
Egyptian,5B_2183,4,ان,ان,PART
Egyptian,5B_2184,5,كل,كل,NOUN
Egyptian,5B_2185,6,واحد,واحد,NOUN
Egyptian,5B_2186,7,شايف,شايف,ADJ
Egyptian,5B_2187,8,نفسة,نفس+ة,NOUN+PRON
Egyptian,5B_2188,9,هو,هو,PRON
Egyptian,5B_2189,10,بس,بس,ADV
Egyptian,5B_2190,11,ال,ال,DET
Egyptian,5B_2191,12,صح,صح,NOUN
Egyptian,5B_2192,13,#و,#و,HASH
Egyptian,5B_2193,14,مبيشوفش,م+ب+يشوف+ش,PART+PROG_PART+V+NEG_PART
Egyptian,5B_2194,15,غير,غير,NOUN
Egyptian,5B_2195,16,غلطات,غلط+ات,NOUN+NSUFF
Egyptian,5B_2196,17,الناس,ال+ناس,DET+NOUN
Egyptian,5B_2197,18,#بس,#بس,HASH
Egyptian,5B_2198,19,ياريت,يا+ريت,PART+NOUN
Egyptian,5B_2199,20,كل,كل,NOUN
Egyptian,5B_2200,21,واحد,واحد,NOUN
Egyptian,5B_2201,22,يغير,يغير,V
Egyptian,5B_2202,23,من,من,PREP
Egyptian,5B_2203,24,نفسة,نفس+ة,NOUN+PRON
Egyptian,5B_2204,25,الاول,ال+اول,DET+NUM
Egyptian,5B_2205,26,:),:),EMOT
Egyptian,1B_2206,1,#في_عالم_موازي,#في_عالم_موازي,HASH
Egyptian,1B_2207,2,اتنين,اتن+ين,NUM+NSUFF
Egyptian,1B_2208,3,فضلوا,فضل+وا,V+PRON
Egyptian,1B_2209,4,يحبوا,يحب+وا,V+PRON
Egyptian,1B_2210,5,بعض,بعض,NOUN
Egyptian,1B_2211,6,وعاهدوا,و+عاهد+وا,CONJ+V+PRON
Egyptian,1B_2212,7,بعض,بعض,NOUN
Egyptian,1B_2213,8,انهم,ان+هم,PART+PRON
Egyptian,1B_2214,9,يتجوززوا,يتجوزز+وا,V+PRON
Egyptian,1B_2215,10,وحصل,و+حصل,CONJ+V
Egyptian,1B_2216,11,واتجوزوا,و+اتجوز+وا,CONJ+V+PRON
Egyptian,1B_2217,12,وخلفوا,و+خلف+وا,CONJ+V+PRON
Egyptian,1B_2218,13,عيال,عيال,NOUN
Egyptian,1B_2219,14,مؤدبة,مؤدب+ة,ADJ+NSUFF
Egyptian,1B_2220,15,خالص,خالص,ADV
Egyptian,1B_2221,16,.,.,PUNC
Egyptian,2B_2222,1,الثوار,ال+ثوار,DET+NOUN
Egyptian,2B_2223,2,اللي,اللي,PART
Egyptian,2B_2224,3,شايفين,شايف+ين,ADJ+PRON
Egyptian,2B_2225,4,البرادعي,ال+برادعي,DET+NOUN
Egyptian,2B_2226,5,أيقونة,أيقون+ة,NOUN+NSUFF
Egyptian,2B_2227,6,وبيدعموا,و+ب+يدعم+وا,CONJ+PROG_PART+V+PRON
Egyptian,2B_2228,7,حمدين,حمدين,NOUN
Egyptian,2B_2229,8,اللي,اللي,PART
Egyptian,2B_2230,9,الأيقونة,ال+أيقون+ة,DET+NOUN+NSUFF
Egyptian,2B_2231,10,قال,قال,V
Egyptian,2B_2232,11,عليه,علي+ه,PREP+PRON
Egyptian,2B_2233,12,زبال,زبال,NOUN
Egyptian,2B_2234,13,ومتخلف,و+متخلف,CONJ+ADJ
Egyptian,2B_2235,14,بيعملوا,ب+يعمل+وا,PROG_PART+V+PRON
Egyptian,2B_2236,15,إيه,إيه,PART
Egyptian,2B_2237,16,دلوقتي,دلوقتي,NOUN
Egyptian,2B_2238,17,؟,؟,PUNC
Egyptian,2B_2239,18,أكيد,أكيد,ADJ
Egyptian,2B_2240,19,بيدخلوا,ب+يدخل+وا,PROG_PART+V+PRON
Egyptian,2B_2241,20,في,في,PREP
Egyptian,2B_2242,21,الحيطان,ال+حيطان,DET+NOUN
Egyptian,2B_2243,22,زي,زي,NOUN
Egyptian,2B_2244,23,الوطواط,ال+وطواط,DET+NOUN
Egyptian,5B_2245,1,ايوة,ايو+ة,PART+NSUFF
Egyptian,5B_2246,2,اتغيرت,اتغير+ت,V+PRON
Egyptian,5B_2247,3,.,.,PUNC
Egyptian,5B_2248,4,.,.,PUNC
Egyptian,5B_2249,5,فيها,في+ها,PREP+PRON
Egyptian,5B_2250,6,اية,اية,PART
Egyptian,5B_2251,7,يعني,يعني,ADV
Egyptian,5B_2252,8,!,!,PUNC
Egyptian,5B_2253,9,!,!,PUNC
Egyptian,5B_2254,10,ماهو,ما+هو,PART+PRON
Egyptian,5B_2255,11,مفيش,م+في+ش,PART+PREP+NEG_PART
Egyptian,5B_2256,12,حاجة,حاج+ة,NOUN+NSUFF
Egyptian,5B_2257,13,بتفضل,ب+تفضل,PROG_PART+V
Egyptian,5B_2258,14,علي,علي,PREP
Egyptian,5B_2259,15,حالها,حال+ها,NOUN+PRON
Egyptian,5B_2260,16,،,،,PUNC
Egyptian,5B_2261,17,،,،,PUNC
Egyptian,5B_2262,18,اشمعنا,اشمعنا,PART
Egyptian,5B_2263,19,انا,انا,PRON
Egyptian,5B_2264,20,هفضل,ه+فضل,FUT_PART+V
Egyptian,5B_2265,21,علي,علي,PREP
Egyptian,5B_2266,22,حالي,حال+ي,NOUN+PRON
Egyptian,1B_2267,1,يعني,يعني,ADV
Egyptian,1B_2268,2,اللي,اللي,PART
Egyptian,1B_2269,3,قعدوا,قعد+وا,V+PRON
Egyptian,1B_2270,4,سارقين,سارق+ين,ADJ+NSUFF
Egyptian,1B_2271,5,البلد,ال+بلد,DET+NOUN
Egyptian,1B_2272,6,30,30,NUM
Egyptian,1B_2273,7,سنة,سن+ة,NOUN+NSUFF
Egyptian,1B_2274,8,و,و,CONJ
Egyptian,1B_2275,9,قتلوا,قتل+وا,V+PRON
Egyptian,1B_2276,10,المتظاهرين,ال+متظاهر+ين,DET+NOUN+NSUFF
Egyptian,1B_2277,11,بيأخدوا,ب+يأخد+وا,PROG_PART+V+PRON
Egyptian,1B_2278,12,براءات,براء+ات,NOUN+NSUFF
Egyptian,1B_2279,13,و,و,CONJ
Egyptian,1B_2280,14,الشريف,ال+شريف,DET+ADJ
Egyptian,1B_2281,15,يأخد,يأخد,V
Egyptian,1B_2282,16,اعدام,اعدام,NOUN
Egyptian,1B_2283,17,لمجرد,ل+مجرد,PREP+NOUN
Egyptian,1B_2284,18,انة,ان+ة,PART+PRON
Egyptian,1B_2285,19,نزل,نزل,V
Egyptian,1B_2286,20,فى,فى,PREP
Egyptian,1B_2287,21,مظاهرات,مظاهر+ات,NOUN+NSUFF
Egyptian,1B_2288,22,http://t.co/0pKKpC92Ap,http://t.co/0pKKpC92Ap,URL
Egyptian,3B_2289,1,لو,لو,PART
Egyptian,3B_2290,2,عايز,عايز,ADJ
Egyptian,3B_2291,3,تنام,تنام,V
Egyptian,3B_2292,4,ومش,و+مش,CONJ+PART
Egyptian,3B_2293,5,عارف,عارف,ADJ
Egyptian,3B_2294,6,،,،,PUNC
Egyptian,3B_2295,7,قوم,قوم,V
Egyptian,3B_2296,8,ذاكر,ذاكر,V
Egyptian,3B_2297,9,وإن,و+إن,CONJ+PART
Egyptian,3B_2298,10,شاء,شاء,V
Egyptian,3B_2299,11,الله,الله,NOUN
Egyptian,3B_2300,12,ربنا,رب+نا,NOUN+PRON
Egyptian,3B_2301,13,هيوفقك,ه+يوفق+ك,FUT_PART+V+PRON
Egyptian,3B_2302,14,،,،,PUNC
Egyptian,3B_2303,15,وتنام,و+تنام,CONJ+V
Egyptian,3B_2304,16,D:,D:,EMOT
Egyptian,4B_2305,1,انت,انت,PRON
Egyptian,4B_2306,2,الواحيد,ال+واحيد,DET+ADJ
Egyptian,4B_2307,3,اللى,اللى,PART
Egyptian,4B_2308,4,عارف,عارف,ADJ
Egyptian,4B_2309,5,امتى,امتى,PART
Egyptian,4B_2310,6,تقف,تقف,V
Egyptian,4B_2311,7,وامتى,و+امتى,CONJ+PART
Egyptian,4B_2312,8,تكمل,تكمل,V
Egyptian,4B_2313,9,متخليش,م+تخل+ي+ش,PART+V+PRON+NEG_PART
Egyptian,4B_2314,10,حد,حد,NOUN
Egyptian,4B_2315,11,يحبطك,يحبط+ك,V+PRON
Egyptian,4B_2316,12,انت,انت,PRON
Egyptian,4B_2317,13,مفتاح,مفتاح,NOUN
Egyptian,4B_2318,14,نجاحك,نجاح+ك,NOUN+PRON
Egyptian,4B_2319,15,:),:),EMOT
Egyptian,3B_2320,1,لا,لا,PART
Egyptian,3B_2321,2,انا,انا,PRON
Egyptian,3B_2322,3,مش,مش,PART
Egyptian,3B_2323,4,مضايق,مضايق,ADJ
Egyptian,3B_2324,5,انا,انا,PRON
Egyptian,3B_2325,6,كويس,كويس,ADJ
Egyptian,3B_2326,7,اهو,اهو,PART
Egyptian,3B_2327,8,ومش,و+مش,CONJ+PART
Egyptian,3B_2328,9,مخنوق,مخنوق,ADJ
Egyptian,3B_2329,10,كمان,كمان,ADV
Egyptian,3B_2330,11,انا,انا,PRON
Egyptian,3B_2331,12,زي,زي,NOUN
Egyptian,3B_2332,13,الفل,ال+فل,DET+NOUN
Egyptian,3B_2333,14,ومن,و+من,CONJ+PREP
Egyptian,3B_2334,15,جوايا,جوا+يا,NOUN+PRON
Egyptian,3B_2335,16,بقول,ب+قول,PROG_PART+V
Egyptian,3B_2336,17,ل,ل,PREP
Egyptian,3B_2337,18,لساني,لسان+ي,NOUN+PRON
Egyptian,3B_2338,19,خف,خف,V
Egyptian,3B_2339,20,كدب,كدب,NOUN
Egyptian,4B_2340,1,@CAP_SHADY,@CAP_SHADY,MENTION
Egyptian,4B_2341,2,دي,دي,PRON
Egyptian,4B_2342,3,حقيقه,حقيق+ه,NOUN+NSUFF
Egyptian,4B_2343,4,للاسف,ل+ال+اسف,PREP+DET+NOUN
Egyptian,4B_2344,5,الواحد,ال+واحد,DET+NOUN
Egyptian,4B_2345,6,بقي,بقي,V
Egyptian,4B_2346,7,بيقول,ب+يقول,PROG_PART+V
Egyptian,4B_2347,8,الفاظ,الفاظ,NOUN
Egyptian,4B_2348,9,ملهاش,م+ل+ها+ش,PART+PREP+PRON+NEG_PART
Egyptian,4B_2349,10,اي,اي,NOUN
Egyptian,4B_2350,11,علاقه,علاق+ه,NOUN+NSUFF
Egyptian,4B_2351,12,بتربيته,ب+تربي+ت+ه,PREP+NOUN+NSUFF+PRON
Egyptian,4B_2352,13,ابويا,اب+و+يا,NOUN+CASE+PRON
Egyptian,4B_2353,14,لو,لو,PART
Egyptian,4B_2354,15,عرف,عرف,V
Egyptian,4B_2355,16,هيدبحني,ه+يدبح+ني,FUT_PART+V+PRON
Egyptian,4B_2356,17,شقا,شقا,NOUN
Egyptian,4B_2357,18,عمره,عمر+ه,NOUN+PRON
Egyptian,4B_2358,19,منهم,من+هم,PREP+PRON
Egyptian,4B_2359,20,لله,ل+الله,PREP+NOUN
Egyptian,4B_2360,21,الباردين,ال+بارد+ين,DET+ADJ+NSUFF
Egyptian,1B_2361,1,لما,لما,PART
Egyptian,1B_2362,2,بتحس,ب+تحس,PROG_PART+V
Egyptian,1B_2363,3,ان,ان,PART
Egyptian,1B_2364,4,في,في,PREP
Egyptian,1B_2365,5,حد,حد,NOUN
Egyptian,1B_2366,6,مركز,مركز,ADJ
Egyptian,1B_2367,7,معاك,معا+ك,NOUN+PRON
Egyptian,1B_2368,8,و,و,CONJ
Egyptian,1B_2369,9,باصص,باصص,ADJ
Egyptian,1B_2370,10,عليك,علي+ك,PREP+PRON
Egyptian,1B_2371,11,غبائك,غبائ+ك,NOUN+PRON
Egyptian,1B_2372,12,و,و,CONJ
Egyptian,1B_2373,13,هبلك,هبل+ك,NOUN+PRON
Egyptian,1B_2374,14,بيزيدوا,ب+يزيد+وا,PROG_PART+V+PRON
Egyptian,1B_2375,15,بغباء,ب+غباء,PREP+NOUN
Egyptian,1B_2376,16,بقى,بقى,ADV
Egyptian,1B_2377,17,!,!,PUNC
Egyptian,3B_2378,1,لو,لو,PART
Egyptian,3B_2379,2,متهمنيش,م+تهم+ني+ش,PART+V+PRON+NEG_PART
Egyptian,3B_2380,3,.,.,PUNC
Egyptian,3B_2381,4,.,.,PUNC
Egyptian,3B_2382,5,كان,كان,V
Egyptian,3B_2383,6,من,من,PREP
Egyptian,3B_2384,7,بدري,بدري,ADJ
Egyptian,3B_2385,8,اسيبك,اسيب+ك,V+PRON
Egyptian,3B_2386,9,واعيش,و+اعيش,CONJ+V
Egyptian,3B_2387,10,.,.,PUNC
Egyptian,3B_2388,11,.,.,PUNC
Egyptian,3B_2389,12,ولا,و+لا,CONJ+PART
Egyptian,3B_2390,13,كنت,كن+ت,V+PRON
Egyptian,3B_2391,14,ارجع,ارجع,V
Egyptian,3B_2392,15,اقول,اقول,V
Egyptian,3B_2393,16,حبيبي,حبيب+ي,NOUN+PRON
Egyptian,3B_2394,17,.,.,PUNC
Egyptian,3B_2395,18,.,.,PUNC
Egyptian,3B_2396,19,مين,مين,PART
Egyptian,3B_2397,20,هيبقى,ه+يبقى,FUT_PART+V
Egyptian,3B_2398,21,عليك,علي+ك,PREP+PRON
Egyptian,3B_2399,22,كده,كده,ADV
Egyptian,3B_2400,23,؟,؟,PUNC
Egyptian,3B_2401,24,؟,؟,PUNC
Egyptian,3B_2402,25,:),:),EMOT
Egyptian,3B_2403,1,خليك,خل+ي+ك,V+PRON+PRON
Egyptian,3B_2404,2,#متفائل,#متفائل,HASH
Egyptian,3B_2405,3,لدرجة,ل+درج+ة,PREP+NOUN+NSUFF
Egyptian,3B_2406,4,أن,أن,PART
Egyptian,3B_2407,5,لو,لو,PART
Egyptian,3B_2408,6,حصلت,حصل+ت,V+PRON
Egyptian,3B_2409,7,لك,ل+ك,PREP+PRON
Egyptian,3B_2410,8,مشكلة,مشكل+ة,NOUN+NSUFF
