dialect,sentence_id,token_index,word,morphological_segment,pos_tag
Levantine,1A_1099,17,ليصمدوا,ل+يصمد+وا,PREP+V+PRON
Levantine,1A_1100,18,أقلها,أقل+ها,ADJ+PRON
Levantine,1A_1101,19,بلقمة,ب+لقم+ة,PREP+NOUN+NSUFF
Levantine,1A_1102,20,الأكل,ال+أكل,DET+NOUN
Levantine,1A_1103,21,ليضلوا,ل+يضل+وا,PREP+V+PRON
Levantine,1A_1104,22,عايشين,عايش+ين,ADJ+PRON
Levantine,1A_1105,23,بس,بس,ADV
Levantine,1A_1106,24,#حمص,#حمص,HASH
Levantine,1A_1107,1,أحيانا,أحيان+ا,NOUN+CASE
Levantine,1A_1108,2,الخلوة,ال+خلو+ة,DET+NOUN+NSUFF
Levantine,1A_1109,3,بالنفس,ب+ال+نفس,PREP+DET+NOUN
Levantine,1A_1110,4,بتخليك,ب+تخلي+ك,PROG_PART+V+PRON
Levantine,1A_1111,5,تفكر,تفكر,V
Levantine,1A_1112,6,في,في,PREP
Levantine,1A_1113,7,كتير,كتير,ADJ
Levantine,1A_1114,8,اشياء,اشياء,NOUN
Levantine,1A_1115,9,عملناها,عمل+نا+ها,V+PRON+PRON
Levantine,1A_1116,10,و,و,CONJ
Levantine,1A_1117,11,عم,عم,PART
Levantine,1A_1118,12,نعملها,نعمل+ها,V+PRON
Levantine,1A_1119,13,لتكتشف,ل+تكتشف,PREP+V
Levantine,1A_1120,14,شو,شو,PART
Levantine,1A_1121,15,الخطأ,ال+خطأ,DET+NOUN
Levantine,1A_1122,16,فيها,في+ها,PREP+PRON
Levantine,1A_1123,17,و,و,CONJ
Levantine,1A_1124,18,تبطل,تبطل,V
Levantine,1A_1125,19,تكررها,تكرر+ها,V+PRON
Levantine,1A_1126,20,!,!,PUNC
Levantine,1A_1127,1,صرصعوا,صرصع+وا,V+PRON
Levantine,1A_1128,2,سمانا,سما+نا,NOUN+PRON
Levantine,1A_1129,3,بتوتير,ب+توتير,PREP+NOUN
Levantine,1A_1130,4,وقف,وقف,V
Levantine,1A_1131,5,عاملين,عامل+ين,NOUN+NSUFF
Levantine,1A_1132,6,زي,زي,NOUN
Levantine,1A_1133,7,المثل,ال+مثل,DET+NOUN
Levantine,1A_1134,8,الي,الي,PART
Levantine,1A_1135,9,بقول,ب+قول,PROG_PART+V
Levantine,1A_1136,10,"""","""",PUNC
Levantine,1A_1137,11,بدكم,بد+كم,NOUN+PRON
Levantine,1A_1138,12,عزا,عزا,NOUN
Levantine,1A_1139,13,وتشبعوا,و+تشبع+وا,CONJ+V+PRON
Levantine,1A_1140,14,فيه,في+ه,PREP+PRON
Levantine,1A_1141,15,لطم,لطم,NOUN
Levantine,1A_1142,16,"""","""",PUNC
Levantine,3A_1143,1,@kfourywael,@kfourywael,MENTION
Levantine,3A_1144,2,يا,يا,PART
Levantine,3A_1145,3,الله,الله,NOUN
Levantine,3A_1146,4,ما,ما,PART
Levantine,3A_1147,5,اجملك,اجمل+ك,ADJ+PRON
Levantine,3A_1148,6,ما,ما,PART
Levantine,3A_1149,7,اروعك,اروع+ك,ADJ+PRON
Levantine,3A_1150,8,قلب,قلب,NOUN
Levantine,3A_1151,9,ملاك,ملاك,NOUN
Levantine,3A_1152,10,ماحدا,ما+حدا,PART+NOUN
Levantine,3A_1153,11,غيرك,غير+ك,NOUN+PRON
Levantine,3A_1154,12,ملك,ملك,NOUN
Levantine,3A_1155,13,يؤبرني,يؤبر+ني,V+PRON
Levantine,3A_1156,14,الله,الله,NOUN
Levantine,3A_1157,15,يلي,يلي,PART
Levantine,3A_1158,16,خلقك,خلق+ك,V+PRON
Levantine,4A_1159,1,شو,شو,PART
Levantine,4A_1160,2,نفع,نفع,V
Levantine,4A_1161,3,السرعة,ال+سرع+ة,DET+NOUN+NSUFF
Levantine,4A_1162,4,والركض,و+ال+ركض,CONJ+DET+NOUN
Levantine,4A_1163,5,إذا,إذا,NOUN
Levantine,4A_1164,6,الإتجاه,ال+إتجاه,DET+NOUN
Levantine,4A_1165,7,غلط,غلط,ADJ
Levantine,4A_1166,8,0,0,PUNC
Levantine,4A_1167,9,ما,ما,PART
Levantine,4A_1168,10,تبلش,تبلش,V
Levantine,4A_1169,11,شي,شي,NOUN
Levantine,4A_1170,12,على,على,PREP
Levantine,4A_1171,13,الأرض,ال+أرض,DET+NOUN
Levantine,4A_1172,14,إذا,إذا,NOUN
Levantine,4A_1173,15,ما,ما,PART
Levantine,4A_1174,16,رح,رح,FUT_PART
Levantine,4A_1175,17,ينتهي,ينتهي,V
Levantine,4A_1176,18,بالسما,ب+ال+سما,PREP+DET+NOUN
Levantine,4A_1177,19,0,0,PUNC
Levantine,4A_1178,20,(,(,PUNC
Levantine,4A_1179,21,مار,مار,NOUN
Levantine,4A_1180,22,شربل,شربل,NOUN
Levantine,5A_1181,1,الوزير,ال+وزير,DET+NOUN
Levantine,5A_1182,2,الرامبو,ال+رامبو,DET+ADJ
Levantine,5A_1183,3,يا,يا,PART
Levantine,5A_1184,4,ريت,ريت,NOUN
Levantine,5A_1185,5,تسمع,تسمع,V
Levantine,5A_1186,6,صرخت,صرخ+ت,NOUN+NSUFF
Levantine,5A_1187,7,العالم,ال+عالم,DET+NOUN
Levantine,5A_1188,8,لي,لي,PART
Levantine,5A_1189,9,بل,بل,PREP
Levantine,5A_1190,10,الشارع,ال+شارع,DET+NOUN
Levantine,5A_1191,11,لي,لي,PART
Levantine,5A_1192,12,اكيد,اكيد,ADJ
Levantine,5A_1193,13,منك,م+نك,PART+PRON
Levantine,5A_1194,14,مهتم,مهتم,ADJ
Levantine,5A_1195,15,ل,ل,PREP
Levantine,5A_1196,16,أمرهن,أمر+هن,NOUN+PRON
Levantine,5A_1197,17,عنا,عنا,NOUN
Levantine,5A_1198,18,بلبنان,ب+لبنان,PREP+NOUN
Levantine,5A_1199,19,كل,كل,NOUN
Levantine,5A_1200,20,مسؤول,مسؤول,NOUN
Levantine,5A_1201,21,سئيل,سئيل,ADJ
Levantine,5A_1202,22,عنده,عند+ه,NOUN+PRON
Levantine,5A_1203,23,ملف,ملف,NOUN
Levantine,5A_1204,24,فضائحي,فضائحي,ADJ
Levantine,5A_1205,25,على,على,PREP
Levantine,5A_1206,26,مسؤول,مسؤول,NOUN
Levantine,5A_1207,27,تاني,تاني,NOUN
Levantine,5A_1208,28,مشان,مشان,PART
Levantine,5A_1209,29,هيك,هيك,ADV
Levantine,5A_1210,30,كلن,كل+ن,NOUN+PRON
Levantine,5A_1211,31,بي,بي,PROG_PART
Levantine,5A_1212,32,ضلوا,ضل+وا,V+PRON
Levantine,5A_1213,33,بمراكزهم,ب+مراكز+هم,PREP+NOUN+PRON
Levantine,1B_1214,1,هلق,هلق,NOUN
Levantine,1B_1215,2,توضحت,توضح+ت,V+PRON
Levantine,1B_1216,3,الصورة,ال+صور+ة,DET+NOUN+NSUFF
Levantine,1B_1217,4,البنت,ال+بنت,DET+NOUN
Levantine,1B_1218,5,حرام,حرام,NOUN
Levantine,1B_1219,6,عقلها,عقل+ها,NOUN+PRON
Levantine,1B_1220,7,مش,مش,PART
Levantine,1B_1221,8,كامل,كامل,ADJ
Levantine,1B_1222,9,و,و,CONJ
Levantine,1B_1223,10,الحيوانات,ال+حيوان+ات,DET+NOUN+NSUFF
Levantine,1B_1224,11,ستغلوا,ستغل+وا,V+PRON
Levantine,1B_1225,12,هالموضوع,ه+ال+موضوع,PRON+DET+NOUN
Levantine,1B_1226,13,!,!,PUNC
Levantine,1B_1227,14,!,!,PUNC
Levantine,1B_1228,15,لازم,لازم,ADJ
Levantine,1B_1229,16,ينعدموا,ينعدم+وا,V+PRON
Levantine,1B_1230,17,هالكلاب,ه+ال+كلاب,PRON+DET+NOUN
Levantine,1B_1231,18,و,و,CONJ
Levantine,1B_1232,19,هالقضية,ه+ال+قضي+ة,PRON+DET+NOUN+NSUFF
Levantine,1B_1233,20,لازم,لازم,ADJ
Levantine,1B_1234,21,تصير,تصير,V
Levantine,1B_1235,22,قضية,قضي+ة,NOUN+NSUFF
Levantine,1B_1236,23,رأي,رأي,NOUN
Levantine,1B_1237,24,عام,عام,NOUN
Levantine,1B_1238,25,!,!,PUNC
Levantine,1B_1239,26,#للنشر,#للنشر,HASH
Levantine,2B_1240,1,من,من,PREP
Levantine,2B_1241,2,علامات,علام+ات,NOUN+NSUFF
Levantine,2B_1242,3,الانفصام,ال+انفصام,DET+NOUN
Levantine,2B_1243,4,عند,عند,NOUN
Levantine,2B_1244,5,المواطن,ال+مواطن,DET+NOUN
Levantine,2B_1245,6,العربي,ال+عربي,DET+ADJ
Levantine,2B_1246,7,انو,ان+و,PART+PRON
Levantine,2B_1247,8,بينتقد,ب+ينتقد,PROG_PART+V
Levantine,2B_1248,9,شي,شي,NOUN
Levantine,2B_1249,10,معين,معين,ADJ
Levantine,2B_1250,11,0,0,PUNC
Levantine,2B_1251,12,0,0,PUNC
Levantine,2B_1252,13,و,و,CONJ
Levantine,2B_1253,14,تاني,تاني,NOUN
Levantine,2B_1254,15,يوم,يوم,NOUN
Levantine,2B_1255,16,بيعمل,ب+يعمل,PROG_PART+V
Levantine,2B_1256,17,نفس,نفس,NOUN
Levantine,2B_1257,18,الشي,ال+شي,DET+NOUN
Levantine,2B_1258,19,يلي,يلي,PART
Levantine,2B_1259,20,انتقدو,انتقد+و,V+PRON
Levantine,2B_1260,21,قبل,قبل,NOUN
Levantine,2B_1261,22,بيوم,ب+يوم,PREP+NOUN
Levantine,4B_1262,1,بدك,بد+ك,NOUN+PRON
Levantine,4B_1263,2,تعبري,تعبر+ي,V+PRON
Levantine,4B_1264,3,عن,عن,PREP
Levantine,4B_1265,4,رأيك,رأي+ك,NOUN+PRON
Levantine,4B_1266,5,السياسي,ال+سياسي,DET+ADJ
Levantine,4B_1267,6,؟,؟,PUNC
Levantine,4B_1268,7,ما,ما,PART
Levantine,4B_1269,8,في,في,PREP
Levantine,4B_1270,9,مشكلة,مشكل+ة,NOUN+NSUFF
Levantine,4B_1271,10,بس,بس,PART
Levantine,4B_1272,11,لتجي,ل+تج+ي,PART+V+PRON
Levantine,4B_1273,12,تكتبي,تكتب+ي,V+PRON
Levantine,4B_1274,13,تويت,تويت,NOUN
Levantine,4B_1275,14,عن,عن,PREP
Levantine,4B_1276,15,جماعة,جماع+ة,NOUN+NSUFF
Levantine,4B_1277,16,X,X,FOREIGN
Levantine,4B_1278,17,أو,أو,CONJ
Levantine,4B_1279,18,Y,Y,FOREIGN
Levantine,4B_1280,19,بس,بس,ADV
Levantine,4B_1281,20,كرمال,كرمال,PART
Levantine,4B_1282,21,يطلعلك,يطلع+ل+ك,V+PREP+PRON
Levantine,4B_1283,22,ريتويت,ريتويت,NOUN
Levantine,4B_1284,23,وانت,و+انت,CONJ+PRON
Levantine,4B_1285,24,أصلا,أصل+ا,ADJ+CASE
Levantine,4B_1286,25,مش,مش,PART
Levantine,4B_1287,26,فاهمة,فاهم+ة,ADJ+NSUFF
Levantine,4B_1288,27,شي,شي,NOUN
Levantine,4B_1289,28,؟,؟,PUNC
Levantine,4B_1290,29,أي,أي,NOUN
Levantine,4B_1291,30,لأ,لأ,PART
Levantine,4B_1292,31,فشر,فشر,NOUN
Levantine,4B_1293,32,عرقبتك,ع+رقب+ت+ك,PREP+NOUN+NSUFF+PRON
Levantine,2A_1294,1,بس,بس,PART
Levantine,2A_1295,2,بدي,بد+ي,NOUN+PRON
Levantine,2A_1296,3,قول,قول,V
Levantine,2A_1297,4,مش,مش,PART
Levantine,2A_1298,5,#غازي_الامير,#غازي_الامير,HASH
Levantine,2A_1299,6,اللي,اللي,PART
Levantine,2A_1300,7,طلع,طلع,V
Levantine,2A_1301,8,ريم,ريم,NOUN
Levantine,2A_1302,9,والله,و+الله,CONJ+NOUN
Levantine,2A_1303,10,هوا,هوا,PRON
Levantine,2A_1304,11,شو,شو,PART
Levantine,2A_1305,12,ذنبه,ذنب+ه,NOUN+PRON
Levantine,2A_1306,13,اذا,اذا,NOUN
Levantine,2A_1307,14,الحلاني,ال+حلاني,DET+NOUN
Levantine,2A_1308,15,حب,حب,V
Levantine,2A_1309,16,صوته,صوت+ه,NOUN+PRON
Levantine,2A_1310,17,ارتقو,ارتق+و,V+PRON
Levantine,2A_1311,18,شوي,شوي,NOUN
Levantine,2A_1312,19,وبطلو,و+بطل+و,CONJ+V+PRON
Levantine,2A_1313,20,لوم,لوم,NOUN
Levantine,2A_1314,21,@GhaziAlAmir,@GhaziAlAmir,MENTION
Levantine,2A_1315,22,@assihallani,@assihallani,MENTION
Levantine,3A_1316,1,@mawlasylvana,@mawlasylvana,MENTION
Levantine,3A_1317,2,منجد,منجد,PART
Levantine,3A_1318,3,شغل,شغل,NOUN
Levantine,3A_1319,4,رائع,رائع,ADJ
Levantine,3A_1320,5,وكلنا,و+كل+نا,CONJ+NOUN+PRON
Levantine,3A_1321,6,فخورين,فخور+ين,ADJ+NSUFF
Levantine,3A_1322,7,بهل,ب+ه+ل,PREP+PRON+DET
Levantine,3A_1323,8,كليب,كليب,NOUN
Levantine,3A_1324,9,بدايه,بداي+ه,NOUN+NSUFF
Levantine,3A_1325,10,ممتازه,ممتاز+ه,ADJ+NSUFF
Levantine,3A_1326,11,لزكي,ل+زكي,PREP+NOUN
Levantine,3A_1327,12,والفضل,و+ال+فضل,CONJ+DET+NOUN
Levantine,3A_1328,13,كله,كل+ه,NOUN+PRON
Levantine,3A_1329,14,الك,ال+ك,PREP+PRON
Levantine,3A_1330,15,يعطيك,يعطي+ك,V+PRON
Levantine,3A_1331,16,الف,الف,NUM
Levantine,3A_1332,17,عافيه,عافي+ه,NOUN+NSUFF
Levantine,3A_1333,18,كليب,كليب,NOUN
Levantine,3A_1334,19,كامل,كامل,ADJ
Levantine,3A_1335,20,مكمل,مكمل,ADJ
Levantine,5B_1336,1,ليش,ليش,PART
Levantine,5B_1337,2,بيتصوروا,ب+يتصور+وا,PROG_PART+V+PRON
Levantine,5B_1338,3,بنبريش,ب+نبريش,PREP+NOUN
Levantine,5B_1339,4,الارجيلة,ال+ارجيل+ة,DET+NOUN+NSUFF
Levantine,5B_1340,5,ان,ان,PART
Levantine,5B_1341,6,كثير,كثير,NOUN
Levantine,5B_1342,7,حلوة,حلو+ة,ADJ+NSUFF
Levantine,5B_1343,8,الصورة,ال+صور+ة,DET+NOUN+NSUFF
Levantine,5B_1344,9,و,و,CONJ
Levantine,5B_1345,10,في,في,PREP
Levantine,5B_1346,11,قسطل,قسطل,NOUN
Levantine,5B_1347,12,نص,نص,NOUN
Levantine,5B_1348,13,متر,متر,NOUN
Levantine,5B_1349,14,بتمك,ب+تم+ك,PREP+NOUN+PRON
Levantine,5B_1350,15,؟,؟,PUNC
Levantine,1B_1351,1,في,في,ADV
Levantine,1B_1352,2,ناس,ناس,NOUN
Levantine,1B_1353,3,مناح,مناح,ADJ
Levantine,1B_1354,4,ما,ما,PART
Levantine,1B_1355,5,في,في,ADV
Levantine,1B_1356,6,متلن,متل+ن,NOUN+PRON
Levantine,1B_1357,7,،,،,PUNC
Levantine,1B_1358,8,و,و,CONJ
Levantine,1B_1359,9,في,في,ADV
Levantine,1B_1360,10,ناس,ناس,NOUN
Levantine,1B_1361,11,منيح,منيح,ADJ
Levantine,1B_1362,12,اللي,اللي,PART
Levantine,1B_1363,13,ما,ما,PART
Levantine,1B_1364,14,في,في,ADV
Levantine,1B_1365,15,متلن,متل+ن,NOUN+PRON
Levantine,2A_1366,1,غريب,غريب,NOUN
Levantine,2A_1367,2,كيف,كيف,PART
Levantine,2A_1368,3,امرار,امرار,NOUN
Levantine,2A_1369,4,مننسى,م+ننسى,PROG_PART+V
Levantine,2A_1370,5,انو,ان+و,PART+PRON
Levantine,2A_1371,6,في,في,ADV
Levantine,2A_1372,7,حرب,حرب,NOUN
Levantine,2A_1373,8,أهلية,أهلي+ة,ADJ+NSUFF
Levantine,2A_1374,9,عم,عم,PART
Levantine,2A_1375,10,بتسير,ب+تسير,PROG_PART+V
Levantine,2A_1376,11,بطرابلس,ب+طرابلس,PREP+NOUN
Levantine,2A_1377,12,،,،,PUNC
Levantine,2A_1378,13,كأنو,كأن+و,PART+PRON
Levantine,2A_1379,14,لبنان,لبنان,NOUN
Levantine,2A_1380,15,مألف,مألف,ADJ
Levantine,2A_1381,16,من,من,PREP
Levantine,2A_1382,17,بيروت,بيروت,NOUN
Levantine,2A_1383,18,وضواحيها,و+ضواحي+ها,CONJ+NOUN+PRON
Levantine,2A_1384,19,بس,بس,ADV
Levantine,2A_1385,20,0,0,PUNC
Levantine,4B_1386,1,عزيزي,عزيز+ي,NOUN+PRON
Levantine,4B_1387,2,البنت,ال+بنت,DET+NOUN
Levantine,4B_1388,3,بخصوص,ب+خصوص,PREP+NOUN
Levantine,4B_1389,4,اول,اول,ADJ
Levantine,4B_1390,5,ما,ما,PART
Levantine,4B_1391,6,تقعدي,تقعد+ي,V+PRON
Levantine,4B_1392,7,بالكافيه,ب+ال+كافيه,PREP+DET+NOUN
Levantine,4B_1393,8,وتحطي,و+تحط+ي,CONJ+V+PRON
Levantine,4B_1394,9,موبايلك,موبايل+ك,NOUN+PRON
Levantine,4B_1395,10,والمفاتيح,و+ال+مفاتيح,PREP+DET+NOUN
Levantine,4B_1396,11,والمحفظة,و+ال+محفظ+ة,PREP+DET+NOUN+NSUFF
Levantine,4B_1397,12,ونظارتك,و+نظار+ت+ك,CONJ+NOUN+NSUFF+PRON
Levantine,4B_1398,13,عالطاولة,ع+ال+طاول+ة,PREP+DET+NOUN+NSUFF
Levantine,4B_1399,14,بقدر,ب+قدر,PROG_PART+V
Levantine,4B_1400,15,اعرف,اعرف,V
Levantine,4B_1401,16,الشنطة,ال+شنط+ة,DET+NOUN+NSUFF
Levantine,4B_1402,17,اللي,اللي,PART
Levantine,4B_1403,18,قد,قد,NOUN
Levantine,4B_1404,19,راسك,راس+ك,NOUN+PRON
Levantine,4B_1405,20,ليش,ليش,PART
Levantine,4B_1406,21,ماخديتها,ما+خدي+ت+ها,PART+V+PRON+PRON
Levantine,4B_1407,22,معك,مع+ك,NOUN+PRON
Levantine,4B_1408,23,؟,؟,PUNC
Levantine,2B_1409,1,@yaryourleo,@yaryourleo,MENTION
Levantine,2B_1410,2,انا,انا,PRON
Levantine,2B_1411,3,هيك,هيك,ADV
Levantine,2B_1412,4,صار,صار,V
Levantine,2B_1413,5,معي,مع+ي,NOUN+PRON
Levantine,2B_1414,6,يضربو,يضرب+و,V+PRON
Levantine,2B_1415,7,هني,هني,PRON
Levantine,2B_1416,8,وعالمن,و+عالم+ن,CONJ+NOUN+PRON
Levantine,2B_1417,9,العالم,ال+عالم,DET+NOUN
Levantine,2B_1418,10,اللي,اللي,PART
Levantine,2B_1419,11,متلنا,متل+نا,NOUN+PRON
Levantine,2B_1420,12,اكتر,اكتر,ADJ
Levantine,2B_1421,13,حقيقيين,حقيقي+ين,ADJ+PRON
Levantine,5B_1422,1,الأشيا,ال+أشيا,DET+NOUN
Levantine,5B_1423,2,اللي,اللي,PART
Levantine,5B_1424,3,بتنكسر,ب+تنكسر,PROG_PART+V
Levantine,5B_1425,4,",",",",PUNC
Levantine,5B_1426,5,مش,مش,PART
Levantine,5B_1427,6,ممكن,ممكن,ADJ
Levantine,5B_1428,7,تتصلح,تتصلح,V
Levantine,5B_1429,8,لحالها,ل+حال+ها,PREP+NOUN+PRON
Levantine,5B_1430,9,من,من,PREP
Levantine,5B_1431,10,حالها,حال+ها,NOUN+PRON
Levantine,5B_1432,11,واللي,و+اللي,CONJ+PART
Levantine,5B_1433,12,بيكسر,ب+يكسر,PROG_PART+V
Levantine,5B_1434,13,",",",",PUNC
Levantine,5B_1435,14,فيو,في+و,PREP+PRON
Levantine,5B_1436,15,يرمم,يرمم,V
Levantine,5B_1437,16,إذا,إذا,NOUN
Levantine,5B_1438,17,بحط,ب+حط,PROG_PART+V
Levantine,5B_1439,18,التعنت,ال+تعنت,DET+NOUN
Levantine,5B_1440,19,والعناد,و+ال+عناد,CONJ+DET+NOUN
Levantine,5B_1441,20,عجنب,ع+جنب,PREP+NOUN
Levantine,5B_1442,21,لأنو,ل+أن+و,PREP+PART+PRON
Levantine,5B_1443,22,إذا,إذا,NOUN
Levantine,5B_1444,23,ضل,ضل,V
Levantine,5B_1445,24,يشد,يشد,V
Levantine,5B_1446,25,ع,ع,PREP
Levantine,5B_1447,26,حالو,حال+و,NOUN+PRON
Levantine,5B_1448,27,0,0,PUNC
Levantine,5B_1449,28,0,0,PUNC
Levantine,5B_1450,29,بطق,ب+طق,FUT_PART+V
Levantine,5A_1451,1,٣,٣,NUM
Levantine,5A_1452,2,ساعات,ساع+ات,NOUN+NSUFF
Levantine,5A_1453,3,ببيروت,ب+بيروت,PREP+NOUN
Levantine,5A_1454,4,!,!,PUNC
Levantine,5A_1455,5,!,!,PUNC
Levantine,5A_1456,6,!,!,PUNC
Levantine,5A_1457,7,!,!,PUNC
Levantine,5A_1458,8,كرمال,كرمال,PART
Levantine,5A_1459,9,خطابات,خطاب+ات,NOUN+NSUFF
Levantine,5A_1460,10,سياسية,سياسي+ة,ADJ+NSUFF
Levantine,5A_1461,11,0,0,PUNC
Levantine,5A_1462,12,آخر,آخر,NOUN
Levantine,5A_1463,13,همي,هم+ي,NOUN+PRON
Levantine,5A_1464,14,٨,٨,NUM
Levantine,5A_1465,15,اذار,اذار,NOUN
Levantine,5A_1466,16,و,و,CONJ
Levantine,5A_1467,17,١٤,١٤,NUM
Levantine,5A_1468,18,اذار,اذار,NOUN
Levantine,5A_1469,19,انا,انا,PRON
Levantine,5A_1470,20,مواطن,مواطن,NOUN
Levantine,5A_1471,21,لبناني,لبناني,ADJ
Levantine,5A_1472,22,بدي,بد+ي,NOUN+PRON
Levantine,5A_1473,23,عيش,عيش,V
Levantine,5A_1474,24,حياة,حيا+ة,NOUN+NSUFF
Levantine,5A_1475,25,طبيعية,طبيعي+ة,ADJ+NSUFF
Levantine,5A_1476,26,وهيدا,و+هيدا,CONJ+PRON
Levantine,5A_1477,27,حقي,حق+ي,NOUN+PRON
Levantine,5A_1478,28,!,!,PUNC
Levantine,5A_1479,29,!,!,PUNC
Levantine,5A_1480,30,http://t.co/gYIDgiSt60,http://t.co/gYIDgiSt60,URL
Levantine,2A_1481,1,@kindaelkhatib,@kindaelkhatib,MENTION
Levantine,2A_1482,2,في,في,PREP
Levantine,2A_1483,3,يكون,يكون,V
Levantine,2A_1484,4,سني,سني,ADJ
Levantine,2A_1485,5,وفي,و+في,CONJ+PREP
Levantine,2A_1486,6,يكون,يكون,V
Levantine,2A_1487,7,شيعي,شيعي,ADJ
Levantine,2A_1488,8,بس,بس,PART
Levantine,2A_1489,9,مش,مش,PART
Levantine,2A_1490,10,هون,هون,ADV
Levantine,2A_1491,11,الفكرة,ال+فكر+ة,DET+NOUN+NSUFF
Levantine,2A_1492,12,الفكرة,ال+فكر+ة,DET+NOUN+NSUFF
Levantine,2A_1493,13,انو,ان+و,PART+PRON
Levantine,2A_1494,14,عم,عم,PART
Levantine,2A_1495,15,نصدق,نصدق,V
Levantine,2A_1496,16,هالشي,ه+ال+شي,PRON+DET+NOUN
Levantine,2A_1497,17,كل,كل,NOUN
Levantine,2A_1498,18,ما,ما,PART
Levantine,2A_1499,19,حدا,حدا,NOUN
Levantine,2A_1500,20,طلع,طلع,V
Levantine,2A_1501,21,حكي,حكي,NOUN
Levantine,2A_1502,22,و,و,CONJ
Levantine,2A_1503,23,نمشي,نمشي,V
Levantine,2A_1504,24,مطل,مطل,NOUN
Levantine,2A_1505,25,المساطيل,ال+مساطيل,DET+NOUN
Levantine,2A_1506,26,من,من,PREP
Levantine,2A_1507,27,دون,دون,NOUN
Levantine,2A_1508,28,تفكير,تفكير,NOUN
Levantine,4A_1509,1,نهاد,نهاد,NOUN
Levantine,4A_1510,2,المشنوق,ال+مشنوق,DET+NOUN
Levantine,4A_1511,3,"""","""",PUNC
Levantine,4A_1512,4,خليفة,خليف+ة,NOUN+NSUFF
Levantine,4A_1513,5,ارنولد,ارنولد,NOUN
Levantine,4A_1514,6,ننتظر,ننتظر,V
Levantine,4A_1515,7,ان,ان,PART
Levantine,4A_1516,8,يستخدم,يستخدم,V
Levantine,4A_1517,9,القوة,ال+قو+ة,DET+NOUN+NSUFF
Levantine,4A_1518,10,مع,مع,NOUN
Levantine,4A_1519,11,مسلحي,مسلح+ي,NOUN+NSUFF
Levantine,4A_1520,12,باب,باب,NOUN
Levantine,4A_1521,13,التبانة,ال+تبان+ة,DET+NOUN+NSUFF
Levantine,4A_1522,14,ولنشوف,و+ل+نشوف,CONJ+FUT_PART+V
Levantine,4A_1523,15,باي,ب+اي,PREP+NOUN
Levantine,4A_1524,16,نبرة,نبر+ة,NOUN+NSUFF
Levantine,4A_1525,17,رح,رح,FUT_PART
Levantine,4A_1526,18,يسأل,يسأل,V
Levantine,4A_1527,19,"""","""",PUNC
Levantine,4A_1528,20,انتو,انتو,PRON
Levantine,4A_1529,21,عارفين,عارف+ين,ADJ+PRON
Levantine,4A_1530,22,مع,مع,NOUN
Levantine,4A_1531,23,مين,مين,PART
Levantine,4A_1532,24,عم,عم,PART
Levantine,4A_1533,25,تحكو,تحك+و,V+PRON
Levantine,4A_1534,26,"""","""",PUNC
Levantine,5B_1535,1,بدي,بد+ي,NOUN+PRON
Levantine,5B_1536,2,قول,قول,V
Levantine,5B_1537,3,شي,شي,NOUN
Levantine,5B_1538,4,خانقني,خانق+ني,ADJ+PRON
Levantine,5B_1539,5,لي,لي,PART
Levantine,5B_1540,6,عم,عم,PART
Levantine,5B_1541,7,يحكي,يحكي,V
Levantine,5B_1542,8,عن,عن,PREP
Levantine,5B_1543,9,المقاومة,ال+مقاوم+ة,DET+NOUN+NSUFF
Levantine,5B_1544,10,انتو,انتو,PRON
Levantine,5B_1545,11,وين,وين,PART
Levantine,5B_1546,12,كنتو,كنت+و,V+PRON
Levantine,5B_1547,13,لما,لما,PART
Levantine,5B_1548,14,شردتنا,شرد+ت+نا,V+PRON+PRON
Levantine,5B_1549,15,اسرائيل,اسرائيل,NOUN
Levantine,5B_1550,16,0,0,PUNC
Levantine,5B_1551,17,0,0,PUNC
Levantine,5B_1552,18,لما,لما,PART
Levantine,5B_1553,19,عشنا,عش+نا,V+PRON
Levantine,5B_1554,20,طفولتنا,طفول+ت+نا,NOUN+NSUFF+PRON
Levantine,5B_1555,21,بالملاجىء,ب+ال+ملاجىء,PREP+DET+NOUN
Levantine,5B_1556,22,والحمامات,و+ال+حمام+ات,CONJ+DET+NOUN+NSUFF
Levantine,5B_1557,23,نتخبى,نتخبى,V
Levantine,5B_1558,24,من,من,PREP
Levantine,5B_1559,25,القصف,ال+قصف,DET+NOUN
Levantine,4B_1560,1,في,في,ADV
Levantine,4B_1561,2,عنا,عنا,NOUN
Levantine,4B_1562,3,جبال,جبال,NOUN
Levantine,4B_1563,4,كتير,كتير,ADJ
Levantine,4B_1564,5,بلبنان,ب+لبنان,PREP+NOUN
Levantine,4B_1565,6,ومن,و+من,CONJ+PREP
Levantine,4B_1566,7,اهمن,اهم+ن,ADJ+PRON
Levantine,4B_1567,8,جبل,جبل,NOUN
Levantine,4B_1568,9,صنين,صنين,NOUN
Levantine,4B_1569,10,وجبل,و+جبل,CONJ+NOUN
Levantine,4B_1570,11,الشيخ,ال+شيخ,DET+NOUN
Levantine,4B_1571,12,وجبل,و+جبل,CONJ+NOUN
Levantine,4B_1572,13,التياب,ال+تياب,DET+NOUN
Levantine,4B_1573,14,يلي,يلي,PART
Levantine,4B_1574,15,عتختي,ع+تختي,PREP+NOUN
Levantine,1A_1575,1,ازبل,ازبل,ADJ
Levantine,1A_1576,2,شعور,شعور,NOUN
