fold,subfold,words,segments,pos_tags
2,B,"['@yaryourleo' 'انا' 'هيك' 'صار' 'معي' 'يضربو' 'هني' 'وعالمن' 'العالم'
 'اللي' 'متلنا' 'اكتر' 'حقيقيين' 'EOS']","['@yaryourleo' 'انا' 'هيك' 'صار' 'مع+ي' 'يضرب+و' 'هني' 'و+عالم+ن'
 'ال+عالم' 'اللي' 'متل+نا' 'اكتر' 'حقيقي+ين' 'EOS']","['MENTION' 'PRON' 'ADV' 'V' 'NOUN+PRON' 'V+PRON' 'PRON' 'CONJ+NOUN+PRON'
 'DET+NOUN' 'PART' 'NOUN+PRON' 'ADJ' 'ADJ+PRON' 'EOS']"
5,B,"['الأشيا' 'اللي' 'بتنكسر' ',' 'مش' 'ممكن' 'تتصلح' 'لحالها' 'من' 'حالها'
 'واللي' 'بيكسر' ',' 'فيو' 'يرمم' 'إذا' 'بحط' 'التعنت' 'والعناد' 'عجنب'
 'لأنو' 'إذا' 'ضل' 'يشد' 'ع' 'حالو' '0' '0' 'بطق' 'EOS']","['ال+أشيا' 'اللي' 'ب+تنكسر' ',' 'مش' 'ممكن' 'تتصلح' 'ل+حال+ها' 'من'
 'حال+ها' 'و+اللي' 'ب+يكسر' ',' 'في+و' 'يرمم' 'إذا' 'ب+حط' 'ال+تعنت'
 'و+ال+عناد' 'ع+جنب' 'ل+أن+و' 'إذا' 'ضل' 'يشد' 'ع' 'حال+و' '0' '0' 'ب+طق'
 'EOS']","['DET+NOUN' 'PART' 'PROG_PART+V' 'PUNC' 'PART' 'ADJ' 'V' 'PREP+NOUN+PRON'
 'PREP' 'NOUN+PRON' 'CONJ+PART' 'PROG_PART+V' 'PUNC' 'PREP+PRON' 'V'
 'NOUN' 'PROG_PART+V' 'DET+NOUN' 'CONJ+DET+NOUN' 'PREP+NOUN'
 'PREP+PART+PRON' 'NOUN' 'V' 'V' 'PREP' 'NOUN+PRON' 'PUNC' 'PUNC'
 'FUT_PART+V' 'EOS']"
5,A,"['٣' 'ساعات' 'ببيروت' '!' '!' '!' '!' 'كرمال' 'خطابات' 'سياسية' '0' 'آخر'
 'همي' '٨' 'اذار' 'و' '١٤' 'اذار' 'انا' 'مواطن' 'لبناني' 'بدي' 'عيش'
 'حياة' 'طبيعية' 'وهيدا' 'حقي' '!' '!' 'http://t.co/gYIDgiSt60' 'EOS']","['٣' 'ساع+ات' 'ب+بيروت' '!' '!' '!' '!' 'كرمال' 'خطاب+ات' 'سياسي+ة' '0'
 'آخر' 'هم+ي' '٨' 'اذار' 'و' '١٤' 'اذار' 'انا' 'مواطن' 'لبناني' 'بد+ي'
 'عيش' 'حيا+ة' 'طبيعي+ة' 'و+هيدا' 'حق+ي' '!' '!' 'http://t.co/gYIDgiSt60'
 'EOS']","['NUM' 'NOUN+NSUFF' 'PREP+NOUN' 'PUNC' 'PUNC' 'PUNC' 'PUNC' 'PART'
 'NOUN+NSUFF' 'ADJ+NSUFF' 'PUNC' 'NOUN' 'NOUN+PRON' 'NUM' 'NOUN' 'CONJ'
 'NUM' 'NOUN' 'PRON' 'NOUN' 'ADJ' 'NOUN+PRON' 'V' 'NOUN+NSUFF' 'ADJ+NSUFF'
 'CONJ+PRON' 'NOUN+PRON' 'PUNC' 'PUNC' 'URL' 'EOS']"
2,A,"['@kindaelkhatib' 'في' 'يكون' 'سني' 'وفي' 'يكون' 'شيعي' 'بس' 'مش' 'هون'
 'الفكرة' 'الفكرة' 'انو' 'عم' 'نصدق' 'هالشي' 'كل' 'ما' 'حدا' 'طلع' 'حكي'
 'و' 'نمشي' 'مطل' 'المساطيل' 'من' 'دون' 'تفكير' 'EOS']","['@kindaelkhatib' 'في' 'يكون' 'سني' 'و+في' 'يكون' 'شيعي' 'بس' 'مش' 'هون'
 'ال+فكر+ة' 'ال+فكر+ة' 'ان+و' 'عم' 'نصدق' 'ه+ال+شي' 'كل' 'ما' 'حدا' 'طلع'
 'حكي' 'و' 'نمشي' 'مطل' 'ال+مساطيل' 'من' 'دون' 'تفكير' 'EOS']","['MENTION' 'PREP' 'V' 'ADJ' 'CONJ+PREP' 'V' 'ADJ' 'PART' 'PART' 'ADV'
 'DET+NOUN+NSUFF' 'DET+NOUN+NSUFF' 'PART+PRON' 'PART' 'V' 'PRON+DET+NOUN'
 'NOUN' 'PART' 'NOUN' 'V' 'NOUN' 'CONJ' 'V' 'NOUN' 'DET+NOUN' 'PREP'
 'NOUN' 'NOUN' 'EOS']"
4,A,"['نهاد' 'المشنوق' '""' 'خليفة' 'ارنولد' 'ننتظر' 'ان' 'يستخدم' 'القوة' 'مع'
 'مسلحي' 'باب' 'التبانة' 'ولنشوف' 'باي' 'نبرة' 'رح' 'يسأل' '""' 'انتو'
 'عارفين' 'مع' 'مين' 'عم' 'تحكو' '""' 'EOS']","['نهاد' 'ال+مشنوق' '""' 'خليف+ة' 'ارنولد' 'ننتظر' 'ان' 'يستخدم' 'ال+قو+ة'
 'مع' 'مسلح+ي' 'باب' 'ال+تبان+ة' 'و+ل+نشوف' 'ب+اي' 'نبر+ة' 'رح' 'يسأل' '""'
 'انتو' 'عارف+ين' 'مع' 'مين' 'عم' 'تحك+و' '""' 'EOS']","['NOUN' 'DET+NOUN' 'PUNC' 'NOUN+NSUFF' 'NOUN' 'V' 'PART' 'V'
 'DET+NOUN+NSUFF' 'NOUN' 'NOUN+NSUFF' 'NOUN' 'DET+NOUN+NSUFF'
 'CONJ+FUT_PART+V' 'PREP+NOUN' 'NOUN+NSUFF' 'FUT_PART' 'V' 'PUNC' 'PRON'
 'ADJ+PRON' 'NOUN' 'PART' 'PART' 'V+PRON' 'PUNC' 'EOS']"
5,B,"['بدي' 'قول' 'شي' 'خانقني' 'لي' 'عم' 'يحكي' 'عن' 'المقاومة' 'انتو' 'وين'
 'كنتو' 'لما' 'شردتنا' 'اسرائيل' '0' '0' 'لما' 'عشنا' 'طفولتنا'
 'بالملاجىء' 'والحمامات' 'نتخبى' 'من' 'القصف' 'EOS']","['بد+ي' 'قول' 'شي' 'خانق+ني' 'لي' 'عم' 'يحكي' 'عن' 'ال+مقاوم+ة' 'انتو'
 'وين' 'كنت+و' 'لما' 'شرد+ت+نا' 'اسرائيل' '0' '0' 'لما' 'عش+نا'
 'طفول+ت+نا' 'ب+ال+ملاجىء' 'و+ال+حمام+ات' 'نتخبى' 'من' 'ال+قصف' 'EOS']","['NOUN+PRON' 'V' 'NOUN' 'ADJ+PRON' 'PART' 'PART' 'V' 'PREP'
 'DET+NOUN+NSUFF' 'PRON' 'PART' 'V+PRON' 'PART' 'V+PRON+PRON' 'NOUN'
 'PUNC' 'PUNC' 'PART' 'V+PRON' 'NOUN+NSUFF+PRON' 'PREP+DET+NOUN'
 'CONJ+DET+NOUN+NSUFF' 'V' 'PREP' 'DET+NOUN' 'EOS']"
4,B,"['في' 'عنا' 'جبال' 'كتير' 'بلبنان' 'ومن' 'اهمن' 'جبل' 'صنين' 'وجبل'
 'الشيخ' 'وجبل' 'التياب' 'يلي' 'عتختي' 'EOS']","['في' 'عنا' 'جبال' 'كتير' 'ب+لبنان' 'و+من' 'اهم+ن' 'جبل' 'صنين' 'و+جبل'
 'ال+شيخ' 'و+جبل' 'ال+تياب' 'يلي' 'ع+تختي' 'EOS']","['ADV' 'NOUN' 'NOUN' 'ADJ' 'PREP+NOUN' 'CONJ+PREP' 'ADJ+PRON' 'NOUN'
 'NOUN' 'CONJ+NOUN' 'DET+NOUN' 'CONJ+NOUN' 'DET+NOUN' 'PART' 'PREP+NOUN'
 'EOS']"
1,A,"['ازبل' 'شعور' 'بالدني' 'لما' 'تكون' 'حاكي' 'حدا' 'واتسآب' 'وما' 'برد'
 'وانت' 'شايفو' 'عتويتر' 'شغال' 'متل' 'الليرة' '0' 'EOS']","['ازبل' 'شعور' 'ب+ال+دني' 'لما' 'تكون' 'حاكي' 'حدا' 'واتسآب' 'و+ما' 'ب+رد'
 'و+انت' 'شايف+و' 'ع+تويتر' 'شغال' 'متل' 'ال+لير+ة' '0' 'EOS']","['ADJ' 'NOUN' 'PREP+DET+NOUN' 'PART' 'V' 'V' 'NOUN' 'NOUN' 'CONJ+PART'
 'PROG_PART+V' 'CONJ+PRON' 'ADJ+PRON' 'PREP+NOUN' 'ADJ' 'NOUN'
 'DET+NOUN+NSUFF' 'PUNC' 'EOS']"
5,A,"['@Be2lewa' '@JaberJawad' 'بيعملولك' 'مينشن' 'لي' 'عم' 'يعملولك' 'ريبورت'
 'و' 'بينشروا' 'اليوزير' 'بيصير' 'يبين' 'و' 'بحطوا' 'تم' 'الدعش' 'و'
 'بيتخرينوا' 'و' 'هيك' 'عادي' '😋' 'EOS']","['@Be2lewa' '@JaberJawad' 'ب+يعمل+و+ل+ك' 'مينشن' 'ل+ي' 'عم' 'يعمل+و+ل+ك'
 'ريبورت' 'و' 'ب+ينشر+وا' 'ال+يوزير' 'ب+يصير' 'يبين' 'و' 'ب+حط+وا' 'تم'
 'ال+دعش' 'و' 'ب+يتخرين+وا' 'و' 'هيك' 'عادي' '😋' 'EOS']","['MENTION' 'MENTION' 'PROG_PART+V+PRON+PREP+PRON' 'NOUN' 'PREP+PRON'
 'PART' 'V+PRON+PREP+PRON' 'NOUN' 'CONJ' 'PROG_PART+V+PRON' 'DET+NOUN'
 'PROG_PART+V' 'ADJ' 'CONJ' 'PROG_PART+V+PRON' 'V' 'DET+NOUN' 'CONJ'
 'PROG_PART+V+PRON' 'CONJ' 'ADV' 'ADJ' 'EMOT' 'EOS']"
4,B,"['@angrylebanese2:' 'خلي' 'طائفتك' 'بالبيت' 'قبل' 'ما' 'تطلع' 'مش' 'ضروري'
 'تحملها' 'على' 'ظهرك' 'وين' 'ما' 'تروح' 'أريحلك' 'و' 'أريحلنا' 'EOS']","['@angrylebanese2:' 'خلي' 'طائف+ت+ك' 'ب+ال+بيت' 'قبل' 'ما' 'تطلع' 'مش'
 'ضروري' 'تحمل+ها' 'على' 'ظهر+ك' 'وين' 'ما' 'تروح' 'أريح+ل+ك' 'و'
 'أريح+ل+نا' 'EOS']","['MENTION' 'V' 'NOUN+NSUFF+PRON' 'PREP+DET+NOUN' 'NOUN' 'PART' 'V' 'PART'
 'ADJ' 'V+PRON' 'PREP' 'NOUN+PRON' 'PART' 'PART' 'V' 'ADJ+PREP+PRON'
 'CONJ' 'ADJ+PREP+PRON' 'EOS']"
4,B,"['#احلى_شي_باللبناني' 'انو' 'محلل' 'سياسي' 'و' 'اقتصادي' 'و' 'اجتماعي' 'و'
 'رياضي' 'و' 'بيفهم' 'بالفيزيا' 'و' 'الكيميا' 'و' 'بيقدر' 'يتوقع'
 'المستقبل' 'EOS']","['#احلى_شي_باللبناني' 'ان+و' 'محلل' 'سياسي' 'و' 'اقتصادي' 'و' 'اجتماعي'
 'و' 'رياضي' 'و' 'ب+يفهم' 'ب+ال+فيزيا' 'و' 'ال+كيميا' 'و' 'ب+يقدر' 'يتوقع'
 'ال+مستقبل' 'EOS']","['HASH' 'PART+PRON' 'NOUN' 'ADJ' 'CONJ' 'ADJ' 'CONJ' 'ADJ' 'CONJ' 'ADJ'
 'CONJ' 'PROG_PART+V' 'PREP+DET+NOUN' 'CONJ' 'DET+NOUN' 'CONJ'
 'PROG_PART+V' 'V' 'DET+NOUN' 'EOS']"
2,B,"['#احلى_شي_باللبناني' 'بيجلي' 'منيح' 'ب' 'مطاعم' 'أميركا' 'وكندا' '0' '0'
 'بس' 'هون' 'مستحيل' 'يشتغل' 'هيك' 'شغلة' 'بلكي' 'شافوه' 'ولاد' 'الجيران'
 'ونشروا' 'عرضوا' 'بالضيعة' '0' '0' 'EOS']","['#احلى_شي_باللبناني' 'ب+يجلي' 'منيح' 'ب' 'مطاعم' 'أميركا' 'و+كندا' '0'
 '0' 'بس' 'هون' 'مستحيل' 'يشتغل' 'هيك' 'شغل+ة' 'بلكي' 'شاف+و+ه' 'ولاد'
 'ال+جيران' 'و+نشر+وا' 'عرض+وا' 'ب+ال+ضيع+ة' '0' '0' 'EOS']","['HASH' 'PROG_PART+V' 'ADJ' 'PREP' 'NOUN' 'NOUN' 'CONJ+NOUN' 'PUNC' 'PUNC'
 'PART' 'ADV' 'NOUN' 'V' 'ADV' 'NOUN+NSUFF' 'ADV' 'V+PRON+PRON' 'NOUN'
 'DET+NOUN' 'CONJ+V+PRON' 'NOUN+PRON' 'PREP+DET+NOUN+NSUFF' 'PUNC' 'PUNC'
 'EOS']"
4,B,"['وهيدي' 'صورة' 'تانييي' 'انا' 'وصغير' '0' '..' 'رزق' 'الله' 'هههههههه'
 'بنطلون' 'بلا' 'زرار' 'خييي' 'شو' 'حلوة' 'الحياة' 'بشكرك' 'يا' 'ربي'
 'على' 'كل' 'نعمك' '0' '...' 'http://t.co/7BHbsyKzLL' 'EOS']","['و+هيدي' 'صور+ة' 'تاني+يي' 'انا' 'و+صغير' '0' '..' 'رزق' 'الله'
 'هههههههه' 'بنطلون' 'بلا' 'زرار' 'خي+يي' 'شو' 'حلو+ة' 'ال+حيا+ة'
 'ب+شكر+ك' 'يا' 'رب+ي' 'على' 'كل' 'نعم+ك' '0' '...'
 'http://t.co/7BHbsyKzLL' 'EOS']","['CONJ+PRON' 'NOUN+NSUFF' 'ADJ+NSUFF' 'PRON' 'CONJ+ADJ' 'PUNC' 'PUNC'
 'NOUN' 'NOUN' 'EMOT' 'NOUN' 'PART' 'NOUN' 'NOUN+PRON' 'PART' 'ADJ+NSUFF'
 'DET+NOUN+NSUFF' 'PROG_PART+V+PRON' 'PART' 'NOUN+PRON' 'PREP' 'NOUN'
 'NOUN+PRON' 'PUNC' 'PUNC' 'URL' 'EOS']"
4,B,"['فيك' 'توعا' 'الصبح' 'وتقضي' 'نهار' 'عادي' 'وفيك' 'تاخد' 'قرار' 'انك'
 'تصنع' 'من' 'نهارك' 'حدث' '!' '!' 'وبين' 'العادي' 'والاستثنائي' 'في'
 'ارادة' 'انت' 'التغيير' '!' 'صباح' 'الخير' '🌹' 'EOS']","['في+ك' 'توع+ا' 'ال+صبح' 'و+تقض+ي' 'نهار' 'عادي' 'و+في+ك' 'تاخد' 'قرار'
 'ان+ك' 'تصنع' 'من' 'نهار+ك' 'حدث' '!' '!' 'و+بين' 'ال+عادي'
 'و+ال+استثنائي' 'في' 'اراد+ة' 'انت' 'ال+تغيير' '!' 'صباح' 'ال+خير' '🌹'
 'EOS']","['PREP+PRON' 'V+PRON' 'DET+NOUN' 'CONJ+V+PRON' 'NOUN' 'ADJ'
 'CONJ+PREP+PRON' 'V' 'NOUN' 'PART+PRON' 'V' 'PREP' 'NOUN+PRON' 'NOUN'
 'PUNC' 'PUNC' 'CONJ+NOUN' 'DET+ADJ' 'CONJ+DET+ADJ' 'ADV' 'NOUN+NSUFF'
 'PRON' 'DET+NOUN' 'PUNC' 'NOUN' 'DET+NOUN' 'EMOT' 'EOS']"
2,B,"['ما' 'بتكمل' 'معي' 'الا' 'وضميري' 'ببلش' '-' 'عيب' 'عليكي' '/' '/' '-'
 'الكزب' 'حبلو' 'قصير' '/' '/' 'رح' 'تنكشفي' '/' '/' '-' 'رح' 'تكبر' 'ف'
 'بروح' 'وبعترف' 'بكزبتي' 'اريحلي' '#لما_بكذب' 'EOS']","['ما' 'ب+تكمل' 'مع+ي' 'الا' 'و+ضمير+ي' 'ب+بلش' '-' 'عيب' 'علي+كي' '/' '/'
 '-' 'ال+كزب' 'حبل+و' 'قصير' '/' '/' 'رح' 'تنكشف+ي' '/' '/' '-' 'رح'
 'تكبر' 'ف' 'ب+روح' 'و+ب+عترف' 'ب+كزب+ت+ي' 'اريح+ل+ي' '#لما_بكذب' 'EOS']","['PART' 'PROG_PART+V' 'NOUN+PRON' 'PART' 'CONJ+NOUN+PRON' 'PROG_PART+V'
 'PUNC' 'NOUN' 'PREP+PRON' 'PUNC' 'PUNC' 'PUNC' 'DET+NOUN' 'NOUN+PRON'
 'ADJ' 'PUNC' 'PUNC' 'FUT_PART' 'V+PRON' 'PUNC' 'PUNC' 'PUNC' 'FUT_PART'
 'V' 'CONJ' 'PROG_PART+V' 'CONJ+PROG_PART+V' 'PREP+NOUN+NSUFF+PRON'
 'ADJ+PREP+PRON' 'HASH' 'EOS']"
5,B,"['انو' 'ليش' 'بتنصدمو' 'بس' 'تشوفو' 'بنت' 'بتخجل' 'وبتقولو' 'اووف' 'بعد'
 'في' 'بنات' 'بتخجل' '؟' '؟' 'خيي' 'اذا' 'اختك' 'فاجرة' 'مش' 'كل' 'البنات'
 'هيك' 'EOS']","['ان+و' 'ليش' 'ب+تنصدم+و' 'بس' 'تشوف+و' 'بنت' 'ب+تخجل' 'و+ب+تقول+و' 'اووف'
 'بعد' 'في' 'بنات' 'ب+تخجل' '؟' '؟' 'خي+ي' 'اذا' 'اخ+ت+ك' 'فاجر+ة' 'مش'
 'كل' 'ال+بنات' 'هيك' 'EOS']","['PART+PRON' 'PART' 'PROG_PART+V+PRON' 'ADV' 'V+PRON' 'NOUN' 'PROG_PART+V'
 'CONJ+PROG_PART+V+PRON' 'NOUN' 'NOUN' 'ADV' 'NOUN' 'PROG_PART+V' 'PUNC'
 'PUNC' 'NOUN+PRON' 'NOUN' 'NOUN+NSUFF+PRON' 'ADJ+NSUFF' 'PART' 'NOUN'
 'DET+NOUN' 'ADV' 'EOS']"
5,B,"['كتير' 'جايي' 'عبالي' 'الزقك' 'كف' 'بس' 'لتوعى' 'إنو' 'الماضي' 'تبعك' '،'
 'صح' 'إنو' 'كونلك' 'شخصيتك' '،' 'منو' 'المستقبل' '0' 'بإيدك' 'بتغير' 'كل'
 'شي' '!' 'EOS']","['كتير' 'جايي' 'ع+بال+ي' 'الزق+ك' 'كف' 'بس' 'ل+توعى' 'إن+و' 'ال+ماضي'
 'تبع+ك' '،' 'صح' 'إن+و' 'كون+ل+ك' 'شخصي+ت+ك' '،' 'من+و' 'ال+مستقبل' '0'
 'ب+إيد+ك' 'ب+تغير' 'كل' 'شي' '!' 'EOS']","['ADJ' 'V' 'PREP+NOUN+PRON' 'V+PRON' 'NOUN' 'PART' 'PREP+V' 'PART+PRON'
 'DET+NOUN' 'NOUN+PRON' 'PUNC' 'NOUN' 'PART+PRON' 'NOUN+PREP+PRON'
 'NOUN+NSUFF+PRON' 'PUNC' 'PART+PRON' 'DET+NOUN' 'PUNC' 'PREP+NOUN+PRON'
 'FUT_PART+V' 'NOUN' 'NOUN' 'PUNC' 'EOS']"
4,A,"['نطرونا' 'وبالاخر' 'جابولنا' 'عساف' 'دقيقتين' '-' '_' '-' 'عشان' 'نسبة'
 'المشاهدة' 'تزيد' 'كل' 'مرة' 'هيك' 'زهقونا' '!' '!' '!' 'EOS']","['نطر+و+نا' 'و+ب+ال+اخر' 'جاب+و+ل+نا' 'عساف' 'دقيق+ت+ين' '-' '_' '-'
 'عشان' 'نسب+ة' 'ال+مشاهد+ة' 'تزيد' 'كل' 'مر+ة' 'هيك' 'زهق+و+نا' '!' '!'
 '!' 'EOS']","['V+PRON+PRON' 'CONJ+PREP+DET+NOUN' 'V+PRON+PREP+PRON' 'NOUN'
 'NOUN+NSUFF+NSUFF' 'PUNC' 'PUNC' 'PUNC' 'PART' 'NOUN+NSUFF'
 'DET+NOUN+NSUFF' 'V' 'NOUN' 'NOUN+NSUFF' 'ADV' 'V+PRON+PRON' 'PUNC'
 'PUNC' 'PUNC' 'EOS']"
2,A,"['ولعيونكن' 'يااحلى' 'فانز' 'ولكل' 'عائلة' 'الزيكو' 'زكي' 'شريف' 'غنية'
 'زكي' 'ع' 'اثير' 'راديو' 'لايف' 'روز' 'هلأ' 'اسمعوها' 'وهيدا' 'رابط'
 'http://t.co/rvLll3nJfs' 'وراح' 'ارجع' 'عيدها' 'EOS']","['و+ل+عيون+كن' 'يا+احلى' 'فانز' 'و+ل+كل' 'عائل+ة' 'ال+زيكو' 'زكي' 'شريف'
 'غني+ة' 'زكي' 'ع' 'اثير' 'راديو' 'لايف' 'روز' 'هلأ' 'اسمع+و+ها' 'و+هيدا'
 'رابط' 'http://t.co/rvLll3nJfs' 'و+راح' 'ارجع' 'عيد+ها' 'EOS']","['CONJ+PREP+NOUN+PRON' 'PART+ADJ' 'NOUN' 'CONJ+PREP+NOUN' 'NOUN+NSUFF'
 'DET+NOUN' 'NOUN' 'NOUN' 'NOUN+NSUFF' 'NOUN' 'PREP' 'NOUN' 'NOUN' 'NOUN'
 'NOUN' 'NOUN' 'V+PRON+PRON' 'CONJ+PRON' 'NOUN' 'URL' 'CONJ+FUT_PART' 'V'
 'V+PRON' 'EOS']"
3,A,"['ما' 'احلا' 'البيت' 'وانتا' 'لحالك' 'فيه' '😥' 'عيوش' 'ستايل' 'وقرب'
 'الغدا' 'ومو' 'عارفه' 'شو' 'اعمل' 'غدا' 'ههههههههه' 'EOS']","['ما' 'احلا' 'ال+بيت' 'و+انتا' 'ل+حال+ك' 'في+ه' '😥' 'عيوش' 'ستايل' 'و+قرب'
 'ال+غدا' 'و+مو' 'عارف+ه' 'شو' 'اعمل' 'غدا' 'ههههههههه' 'EOS']","['PART' 'ADJ' 'DET+NOUN' 'CONJ+PRON' 'PREP+NOUN+PRON' 'PREP+PRON' 'EMOT'
 'NOUN' 'NOUN' 'CONJ+NOUN' 'DET+NOUN' 'CONJ+PART' 'ADJ+PRON' 'PART' 'V'
 'NOUN' 'EMOT' 'EOS']"
1,A,"['@NicoleSabaaa' 'حبيت' 'كتير' 'نظرتك' 'ك' '""' 'أم' '""' 'و' 'تبريرك'
 'لالموقف' 'وهيدا' 'الصح' '0' '0' 'الله' 'يخليلك' 'بنتك' 'بس' 'تكبر'
 'اكيد' 'رح' 'تفتخر' 'فيكي' 'EOS']","['@NicoleSabaaa' 'حب+يت' 'كتير' 'نظر+ت+ك' 'ك' '""' 'أم' '""' 'و' 'تبرير+ك'
 'ل+ال+موقف' 'و+هيدا' 'ال+صح' '0' '0' 'الله' 'يخلي+ل+ك' 'بنت+ك' 'بس'
 'تكبر' 'اكيد' 'رح' 'تفتخر' 'في+كي' 'EOS']","['MENTION' 'V+PRON' 'ADJ' 'NOUN+NSUFF+PRON' 'PREP' 'PUNC' 'NOUN' 'PUNC'
 'CONJ' 'V+PRON' 'PREP+DET+NOUN' 'CONJ+PRON' 'DET+NOUN' 'PUNC' 'PUNC'
 'NOUN' 'V+PREP+PRON' 'NOUN+PRON' 'ADV' 'V' 'ADJ' 'FUT_PART' 'V'
 'PREP+PRON' 'EOS']"
2,B,"['الاول' ':' 'حلمت' 'اني' 'سافرت' 'ع' 'اميركا' '/' 'الثاني' ':' 'حلمت'
 'اني' 'تجوزت' '0' '..' 'حكالو' 'طب' 'ليش' 'ما' 'عزمتني' '!' 'قال' ':'
 'والله' 'سالت' 'عنك' 'قالولي' 'مسافر' '😂' '😂' '😂' '#منقولة' 'EOS']","['ال+اول' ':' 'حلم+ت' 'ان+ي' 'سافر+ت' 'ع' 'اميركا' '/' 'ال+ثاني' ':'
 'حلم+ت' 'ان+ي' 'تجوز+ت' '0' '..' 'حكا+ل+و' 'طب' 'ليش' 'ما' 'عزم+ت+ني' '!'
 'قال' ':' 'و+الله' 'سال+ت' 'عن+ك' 'قال+و+ل+ي' 'مسافر' '😂' '😂' '😂'
 '#منقولة' 'EOS']","['DET+ADJ' 'PUNC' 'V+PRON' 'PART+PRON' 'V+PRON' 'PREP' 'NOUN' 'PUNC'
 'DET+ADJ' 'PUNC' 'V+PRON' 'PART+PRON' 'V+PRON' 'PUNC' 'PUNC'
 'V+PREP+PRON' 'ADJ' 'PART' 'PART' 'V+PRON+PRON' 'PUNC' 'V' 'PUNC'
 'CONJ+NOUN' 'V+PRON' 'PREP+PRON' 'V+PRON+PREP+PRON' 'ADJ' 'EMOT' 'EMOT'
 'EMOT' 'HASH' 'EOS']"
1,A,"['ساعتين' 'على' '٤' 'صفحات' '0' '0' '0' 'وضايل' '٤٧' 'صفحة' 'ضرب' 'نص'
 'ساعة' 'لكل' 'صفحة' '=' '٢٣' '٫' '٥' 'ساعة' '0' '0' 'يلا' 'مليح' 'بكمل'
 'بعد' 'الإمتحان' 'بساعتين' ':' 'D' '#justedujo' 'EOS']","['ساع+ت+ين' 'على' '٤' 'صفح+ات' '0' '0' '0' 'و+ضايل' '٤٧' 'صفح+ة' 'ضرب'
 'نص' 'ساع+ة' 'ل+كل' 'صفح+ة' '=' '٢٣' '٫' '٥' 'ساع+ة' '0' '0' 'يلا' 'مليح'
 'ب+كمل' 'بعد' 'ال+إمتحان' 'ب+ساع+ت+ين' ':' 'D' '#justedujo' 'EOS']","['NOUN+NSUFF+NSUFF' 'PREP' 'NUM' 'NOUN+NSUFF' 'PUNC' 'PUNC' 'PUNC'
 'CONJ+V' 'NUM' 'NOUN+NSUFF' 'PREP' 'NOUN' 'NOUN+NSUFF' 'PREP+NOUN'
 'NOUN+NSUFF' 'PUNC' 'NUM' 'PUNC' 'NUM' 'NOUN+NSUFF' 'PUNC' 'PUNC' 'PART'
 'ADJ' 'FUT_PART+V' 'NOUN' 'DET+NOUN' 'PREP+NOUN+NSUFF+NSUFF' 'PUNC'
 'FOREIGN' 'HASH' 'EOS']"
2,A,"['@hayaamer5' 'بتعرفي' 'هي' 'العبوطة' 'يلي' 'بتحسي' 'انك' 'عنجد' 'ما'
 'بدك' 'ياها' 'تخلص' 'متل' 'عبوطة' 'بابا' 'او' 'صاحبتك' 'يلي' 'كتير'
 'بتفهمك' 'EOS']","['@hayaamer5' 'ب+تعرف+ي' 'هي' 'ال+عبوط+ة' 'يلي' 'ب+تحس+ي' 'ان+ك' 'عن+جد'
 'ما' 'بد+ك' 'يا+ها' 'تخلص' 'متل' 'عبوط+ة' 'بابا' 'او' 'صاحب+ت+ك' 'يلي'
 'كتير' 'ب+تفهم+ك' 'EOS']","['MENTION' 'PROG_PART+V+PRON' 'PRON' 'DET+NOUN+NSUFF' 'PART'
 'PROG_PART+V+PRON' 'PART+PRON' 'PREP+NOUN' 'PART' 'NOUN+PRON' 'NOUN+PRON'
 'V' 'NOUN' 'NOUN+NSUFF' 'NOUN' 'CONJ' 'NOUN+NSUFF+PRON' 'PART' 'ADJ'
 'PROG_PART+V+PRON' 'EOS']"
3,B,"['عن' 'تلك' 'اللحظة' 'الي' 'بدك' 'تفظح' 'عرظ' 'الساعة' 'الي' 'احترمت'
 'فيها' 'بني' 'آدم' 'و' 'طلع' 'حفاية' '0' 'و' 'مش' 'أي' 'حفاية' '،'
 'حفاية' 'شوارع' '،' 'لإنه' 'حفاية' 'الدار' 'نظيفة' 'عالأقل' '0' 'EOS']","['عن' 'تلك' 'ال+لحظ+ة' 'الي' 'بد+ك' 'تفظح' 'عرظ' 'ال+ساع+ة' 'الي'
 'احترم+ت' 'في+ها' 'بني' 'آدم' 'و' 'طلع' 'حفاي+ة' '0' 'و' 'مش' 'أي'
 'حفاي+ة' '،' 'حفاي+ة' 'شوارع' '،' 'ل+إن+ه' 'حفاي+ة' 'ال+دار' 'نظيف+ة'
 'ع+ال+أقل' '0' 'EOS']","['PREP' 'ADV' 'DET+NOUN+NSUFF' 'PART' 'NOUN+PRON' 'V' 'NOUN'
 'DET+NOUN+NSUFF' 'PART' 'V+PRON' 'PREP+PRON' 'NOUN' 'NOUN' 'CONJ' 'V'
 'NOUN+NSUFF' 'PUNC' 'CONJ' 'PART' 'NOUN' 'NOUN+NSUFF' 'PUNC' 'NOUN+NSUFF'
 'NOUN' 'PUNC' 'PREP+PART+PRON' 'NOUN+NSUFF' 'DET+NOUN' 'ADJ+NSUFF'
 'PREP+DET+ADJ' 'PUNC' 'EOS']"
