dialect,sentence_id,token_index,word,morphological_segment,pos_tag
Gulf,5A_998,10,لالصداره,ل+ال+صدار+ه,PREP+DET+NOUN+NSUFF
Gulf,5A_999,11,وقتها,وقت+ها,NOUN+PRON
Gulf,5A_1000,12,راح,راح,FUT_PART
Gulf,5A_1001,13,ينسون,ينس+ون,V+PRON
Gulf,5A_1002,14,كل,كل,NOUN
Gulf,5A_1003,15,كلامهم,كلام+هم,NOUN+PRON
Gulf,5A_1004,16,إلي,إلي,PRON
Gulf,5A_1005,17,اذكروه,اذكر+و+ه,V+PRON+PRON
Gulf,5A_1006,18,خصوصا,خصوص+ا,NOUN+CASE
Gulf,5A_1007,19,عن,عن,PREP
Gulf,5A_1008,20,تاتا,تاتا,NOUN
Gulf,5A_1009,21,إلي,إلي,PRON
Gulf,5A_1010,22,قارنوه,قارن+و+ه,V+PRON+PRON
Gulf,5A_1011,23,بكبار,ب+كبار,PREP+ADJ
Gulf,5A_1012,24,المدربين,ال+مدرب+ين,DET+NOUN+PRON
Gulf,3B_1013,1,النسيان,ال+نسيان,DET+NOUN
Gulf,3B_1014,2,شيء,شيء,NOUN
Gulf,3B_1015,3,جميل,جميل,ADJ
Gulf,3B_1016,4,لكن,لكن,CONJ
Gulf,3B_1017,5,اذا,اذا,PART
Gulf,3B_1018,6,نسيت,نسي+ت,V+PRON
Gulf,3B_1019,7,رقمك,رقم+ك,NOUN+PRON
Gulf,3B_1020,8,السري,ال+سري,DET+NOUN
Gulf,3B_1021,9,خل,خل,V
Gulf,3B_1022,10,الجمال,ال+جمال,DET+NOUN
Gulf,3B_1023,11,ينفعك,ينفع+ك,V+PRON
Gulf,3B_1024,12,?,?,PUNC
Gulf,3B_1025,13,?,?,PUNC
Gulf,3A_1026,1,#هل_تقبل_الزواج_من_فتاة_تلعب_سوني,#هل_تقبل_الزواج_من_فتاة_تلعب_سوني,HASH
Gulf,3A_1027,2,يمقن,يمقن,V
Gulf,3A_1028,3,اي,اي,PART
Gulf,3A_1029,4,و,و,CONJ
Gulf,3A_1030,5,يمقن,يمقن,V
Gulf,3A_1031,6,لا,لا,PART
Gulf,3A_1032,7,يا,يا,PART
Gulf,3A_1033,8,قدمي,قدم+ي,ADJ+PRON
Gulf,3A_1034,9,?,?,PUNC
Gulf,3A_1035,10,?,?,PUNC
Gulf,3A_1036,11,عادي,عادي,ADJ
Gulf,3A_1037,12,بس,بس,PART
Gulf,3A_1038,13,بشرط,ب+شرط,PREP+NOUN
Gulf,3A_1039,14,ما,ما,PART
Gulf,3A_1040,15,تكون,تكون,V
Gulf,3A_1041,16,زي,زي,NOUN
Gulf,3A_1042,17,ذيلن,ذيلن,PRON
Gulf,3A_1043,18,اللي,اللي,PART
Gulf,3A_1044,19,فاتحين,فاتح+ين,ADJ+PRON
Gulf,3A_1045,20,المايك,ال+مايك,DET+NOUN
Gulf,3A_1046,21,مع,مع,NOUN
Gulf,3A_1047,22,عيال,عيال,NOUN
Gulf,3A_1048,23,وفالينها,و+فال+ين+ها,CONJ+ADJ+PRON+PRON
Gulf,3A_1049,24,?,?,PUNC
Gulf,3A_1050,25,?,?,PUNC
Gulf,3A_1051,1,من,من,PREP
Gulf,3A_1052,2,يوم,يوم,NOUN
Gulf,3A_1053,3,الاحد,ال+احد,DET+NOUN
Gulf,3A_1054,4,تبدأ,تبدأ,V
Gulf,3A_1055,5,الدوامات,ال+دوام+ات,DET+NOUN+NSUFF
Gulf,3A_1056,6,وماكو,و+ماكو,CONJ+PART
Gulf,3A_1057,7,عطله,عطل+ه,NOUN+NSUFF
Gulf,3A_1058,8,بعد,بعد,NOUN
Gulf,3A_1059,9,خلاص,خلاص,NOUN
Gulf,1A_1060,1,ي,ي,PART
Gulf,1A_1061,2,جماعه,جماع+ه,NOUN+NSUFF
Gulf,1A_1062,3,احط,احط,V
Gulf,1A_1063,4,التلفزيون,ال+تلفزيون,DET+NOUN
Gulf,1A_1064,5,18,18,NUM
Gulf,1A_1065,6,ولا,و+لا,CONJ+PART
Gulf,1A_1066,7,20,20,NUM
Gulf,1A_1067,8,؟,؟,PUNC
Gulf,1A_1068,9,الا,الا,PART
Gulf,1A_1069,10,صج,صج,NOUN
Gulf,1A_1070,11,شلون,شلون,PART
Gulf,1A_1071,12,الطابور,ال+طابور,DET+NOUN
Gulf,1A_1072,13,?,?,PUNC
Gulf,1A_1073,14,?,?,PUNC
Gulf,1A_1074,15,?,?,PUNC
Gulf,1A_1075,16,?,?,PUNC
Gulf,1A_1076,17,?,?,PUNC
Gulf,1A_1077,18,?,?,PUNC
Gulf,1A_1078,1,التمار,ال+تمار,DET+NOUN
Gulf,1A_1079,2,:,:,PUNC
Gulf,1A_1080,3,شطبنا,شطب+نا,V+PRON
Gulf,1A_1081,4,أسماء,أسماء,NOUN
Gulf,1A_1082,5,أكثر,أكثر,ADJ
Gulf,1A_1083,6,من,من,PREP
Gulf,1A_1084,7,10000,10000,NUM
Gulf,1A_1085,8,شخص,شخص,NOUN
Gulf,1A_1086,9,سجلوا,سجل+وا,V+PRON
Gulf,1A_1087,10,انفسهم,انفس+هم,NOUN+PRON
Gulf,1A_1088,11,كمعاقين,ك+معاق+ين,PREP+ADJ+PRON
Gulf,1A_1089,12,بس,بس,PART
Gulf,1A_1090,13,والفلوس,و+ال+فلوس,CONJ+DET+NOUN
Gulf,1A_1091,14,اللي,اللي,PART
Gulf,1A_1092,15,خذوها,خذ+و+ها,V+PRON+PRON
Gulf,1A_1093,16,بالتزوير,ب+ال+تزوير,PREP+DET+NOUN
Gulf,1A_1094,17,وموظفينك,و+موظف+ين+ك,CONJ+NOUN+PRON+PRON
Gulf,1A_1095,18,اللي,اللي,PART
Gulf,1A_1096,19,ساعدوهم,ساعد+و+هم,V+PRON+PRON
Gulf,1A_1097,20,شسويت,ش+سو+ي+ت,PART+V+NSUFF+PRON
Gulf,1A_1098,21,فيهم,في+هم,PREP+PRON
Gulf,1A_1099,22,حسافة,حساف+ة,NOUN+NSUFF
Gulf,1A_1100,23,ياديرة,يا+دير+ة,PART+NOUN+NSUFF
Gulf,1A_1101,1,ان,ان,PART
Gulf,1A_1102,2,نمت,نم+ت,V+PRON
Gulf,1A_1103,3,متضايق,متضايق,ADJ
Gulf,1A_1104,4,ترا,ترا,PART
Gulf,1A_1105,5,ضيقتي,ضيق+ت+ي,NOUN+NSUFF+PRON
Gulf,1A_1106,6,منك,من+ك,PREP+PRON
Gulf,1A_1107,7,فجأه,فجأ+ه,NOUN+NSUFF
Gulf,1A_1108,8,ہ,ہ,NSUFF
Gulf,1A_1109,9,تغير,تغير,V
Gulf,1A_1110,10,بين,بين,NOUN
Gulf,1A_1111,11,لحظہ,لحظ+ہ,NOUN+NSUFF
Gulf,1A_1112,12,?,?,PUNC
Gulf,1A_1113,13,سااعہ,سااع+ہ,NOUN+NSUFF
Gulf,1A_1114,14,؟,؟,PUNC
Gulf,1A_1115,15,ان,ان,PART
Gulf,1A_1116,16,كان,كان,V
Gulf,1A_1117,17,حاصل,حاصل,ADJ
Gulf,1A_1118,18,شيء,شيء,NOUN
Gulf,1A_1119,19,بقولھاا,ب+قول+ھاا,PROG_PART+V+PRON
Gulf,1A_1120,20,عنك,عن+ك,PREP+PRON
Gulf,1A_1121,21,الله,الله,NOUN
Gulf,1A_1122,22,معك,مع+ك,NOUN+PRON
Gulf,1A_1123,23,?,?,PUNC
Gulf,1A_1124,24,الوقت,ال+وقت,DET+NOUN
Gulf,1A_1125,25,يفرض,يفرض,V
Gulf,1A_1126,26,وداعہ,وداع+ہ,NOUN+NSUFF
Gulf,3A_1127,1,ترا,ترا,PART
Gulf,3A_1128,2,مو,مو,PART
Gulf,3A_1129,3,كل,كل,NOUN
Gulf,3A_1130,4,شي,شي,NOUN
Gulf,3A_1131,5,اكتبه,اكتب+ه,V+PRON
Gulf,3A_1132,6,قاصدته,قاصد+ت+ه,ADJ+PRON+PRON
Gulf,3A_1133,7,ولاكل,و+لا+كل,CONJ+PART+NOUN
Gulf,3A_1134,8,شي,شي,NOUN
Gulf,3A_1135,9,اكتب,اكتب,V
Gulf,3A_1136,10,بتويتر,ب+تويتر,PREP+NOUN
Gulf,3A_1137,11,اني,ان+ي,PART+PRON
Gulf,3A_1138,12,قاعده,قاعد+ه,ADJ+NSUFF
Gulf,3A_1139,13,اسويه,اسوي+ه,V+PRON
Gulf,3A_1140,14,يعني,يعني,V
Gulf,3A_1141,15,بالصج,ب+ال+صج,PREP+DET+NOUN
Gulf,3A_1142,16,انا,انا,PRON
Gulf,3A_1143,17,اسويه,اسوي+ه,V+PRON
Gulf,3A_1144,18,ترا,ترا,PART
Gulf,3A_1145,19,اتغشمر,اتغشمر,V
Gulf,3A_1146,20,فرقوا,فرق+وا,V+PRON
Gulf,3A_1147,21,بين,بين,NOUN
Gulf,3A_1148,22,الصج,ال+صج,DET+NOUN
Gulf,3A_1149,23,والغشمره,و+ال+غشمر+ه,CONJ+DET+NOUN+NSUFF
Gulf,4A_1150,1,اكره,اكره,V
Gulf,4A_1151,2,تمر,تمر,V
Gulf,4A_1152,3,جنبنا,جنب+نا,NOUN+PRON
Gulf,4A_1153,4,سيارة,سيار+ة,NOUN+NSUFF
Gulf,4A_1154,5,ومشغلين,و+مشغل+ين,CONJ+ADJ+PRON
Gulf,4A_1155,6,اغنية,اغني+ة,NOUN+NSUFF
Gulf,4A_1156,7,حلوة,حلو+ة,ADJ+NSUFF
Gulf,4A_1157,8,ياخي,ي+اخي,PART+NOUN
Gulf,4A_1158,9,علق,علق,V
Gulf,4A_1159,10,ورقة,ورق+ة,NOUN+NSUFF
Gulf,4A_1160,11,برا,برا,NOUN
Gulf,4A_1161,12,باسم,ب+اسم,PREP+NOUN
Gulf,4A_1162,13,الاغنية,ال+اغني+ة,DET+NOUN+NSUFF
Gulf,4A_1163,14,،,،,PUNC
Gulf,4A_1164,15,تعبت,تعب+ت,V+PRON
Gulf,4A_1165,16,وانا,و+انا,CONJ+PRON
Gulf,4A_1166,17,اغني,اغني,V
Gulf,4A_1167,18,لقوقل,ل+قوقل,PREP+NOUN
Gulf,4A_1168,19,عشان,عشان,PART
Gulf,4A_1169,20,يطلعها,يطلع+ها,V+PRON
Gulf,4A_1170,21,.,.,PUNC
Gulf,4A_1171,22,..,..,PUNC
Gulf,4A_1172,23,"""","""",PUNC
Gulf,5A_1173,1,سالفة,سالف+ة,NOUN+NSUFF
Gulf,5A_1174,2,انج,ان+ج,PART+PRON
Gulf,5A_1175,3,تشرحين,تشرح+ين,V+PRON
Gulf,5A_1176,4,على,على,PREP
Gulf,5A_1177,5,ما,ما,PART
Gulf,5A_1178,6,الابله,ال+ابله,DET+NOUN
Gulf,5A_1179,7,الثانيه,ال+ثاني+ه,DET+NOUN+NSUFF
Gulf,5A_1180,8,تدش,تدش,V
Gulf,5A_1181,9,هذي,هذي,PRON
Gulf,5A_1182,10,فيها,في+ها,PREP+PRON
Gulf,5A_1183,11,قبايل,قبايل,NOUN
Gulf,5A_1184,12,ترى,ترى,PART
Gulf,1B_1185,1,مطيري,مطيري,NOUN
Gulf,1B_1186,2,يصير,يصير,V
Gulf,1B_1187,3,رئيس,رئيس,NOUN
Gulf,1B_1188,4,قسم,قسم,NOUN
Gulf,1B_1189,5,بالشؤن,ب+ال+شؤن,PREP+DET+NOUN
Gulf,1B_1190,6,17,17,NUM
Gulf,1B_1191,7,يرفعون,يرفع+ون,V+PRON
Gulf,1B_1192,8,عليه,علي+ه,PREP+PRON
Gulf,1B_1193,9,قضايا,قضايا,NOUN
Gulf,1B_1194,10,200,200,NUM
Gulf,1B_1195,11,يحسدونه,يحسد+ون+ه,V+PRON+PRON
Gulf,1B_1196,12,100000,100000,NUM
Gulf,1B_1197,13,يقولون,يقول+ون,V+PRON
Gulf,1B_1198,14,ليش,ليش,PART
Gulf,1B_1199,15,حطيتوه,حطي+ت+و+ه,V+PRON+PRON+PRON
Gulf,1B_1200,16,بس,بس,PART
Gulf,1B_1201,17,من,من,PREP
Gulf,1B_1202,18,ربعهم,ربع+هم,NOUN+PRON
Gulf,1B_1203,19,عادي,عادي,ADJ
Gulf,1B_1204,20,يحطونه,يحط+ون+ه,V+PRON+PRON
Gulf,1B_1205,21,وكيل,وكيل,NOUN
Gulf,1B_1206,22,و,و,CONJ
Gulf,1B_1207,23,رئيس,رئيس,NOUN
Gulf,1B_1208,24,هيئه,هيئ+ه,NOUN+NSUFF
Gulf,1B_1209,25,ومحد,و+م+حد,CONJ+PART+NOUN
Gulf,1B_1210,26,يسولف,يسولف,V
Gulf,2B_1211,1,يا,يا,PART
Gulf,2B_1212,2,تجي,تجي,V
Gulf,2B_1213,3,وتشوف,و+تشوف,CONJ+V
Gulf,2B_1214,4,وش,وش,PART
Gulf,2B_1215,5,وضع,وضع,NOUN
Gulf,2B_1216,6,السهر,ال+سهر,DET+NOUN
Gulf,2B_1217,7,يا,يا,PART
Gulf,2B_1218,8,تغيب,تغيب,V
Gulf,2B_1219,9,شوي,شوي,ADJ
Gulf,2B_1220,10,عن,عن,PREP
Gulf,2B_1221,11,بالي,بال+ي,NOUN+PRON
Gulf,2B_1222,12,بناام,ب+ناام,PROG_PART+V
Gulf,2B_1223,13,?,?,PUNC
Gulf,2B_1224,14,?,?,PUNC
Gulf,4B_1225,1,تريد,تريد,V
Gulf,4B_1226,2,ان,ان,PART
Gulf,4B_1227,3,تكون,تكون,V
Gulf,4B_1228,4,كامل,كامل,ADJ
Gulf,4B_1229,5,؟,؟,PUNC
Gulf,4B_1230,6,لا,لا,PART
Gulf,4B_1231,7,تشوف,تشوف,V
Gulf,4B_1232,8,الناس,ال+ناس,DET+NOUN
Gulf,4B_1233,9,بالعين,ب+ال+عين,PREP+DET+NOUN
Gulf,4B_1234,10,شوفهم,شوف+هم,V+PRON
Gulf,4B_1235,11,بالقلب,ب+ال+قلب,PREP+DET+NOUN
Gulf,4B_1236,12,القلب,ال+قلب,DET+NOUN
Gulf,4B_1237,13,يحب,يحب,V
Gulf,4B_1238,14,والعين,و+ال+عين,CONJ+DET+NOUN
Gulf,4B_1239,15,تفصل,تفصل,V
Gulf,4B_1240,16,!,!,PUNC
Gulf,4B_1241,17,!,!,PUNC
Gulf,4B_1242,18,سني,سن+ي,ADJ+NSUFF
Gulf,4B_1243,19,شيعي,شيعي,ADJ
Gulf,4B_1244,20,بدوي,بدو+ي,ADJ+NSUFF
Gulf,4B_1245,21,حضري,حضر+ي,ADJ+NSUFF
Gulf,4B_1246,22,ابيض,ابيض,ADJ
Gulf,4B_1247,23,اسمر,اسمر,ADJ
Gulf,4B_1248,24,كلنا,كل+نا,NOUN+PRON
Gulf,4B_1249,25,من,من,PREP
Gulf,4B_1250,26,تراب,تراب,NOUN
Gulf,4B_1251,27,#خربشه_عاشق,#خربشه_عاشق,HASH
Gulf,2A_1252,1,انا,انا,PRON
Gulf,2A_1253,2,إذا,إذا,PART
Gulf,2A_1254,3,أحد,أحد,NOUN
Gulf,2A_1255,4,نصحني,نصح+ني,V+PRON
Gulf,2A_1256,5,أتأثر,أتأثر,V
Gulf,2A_1257,6,دقيقة,دقيق+ة,NOUN+NSUFF
Gulf,2A_1258,7,وبعدين,و+بعد+ين,CONJ+NOUN+NSUFF
Gulf,2A_1259,8,أرد,أرد,V
Gulf,2A_1260,9,لوضعي,ل+وضع+ي,PREP+NOUN+PRON
Gulf,2A_1261,10,الطبيعي,ال+طبيع+ي,DET+NOUN+NSUFF
Gulf,3A_1262,1,سميت,سمي+ت,V+PRON
Gulf,3A_1263,2,هجرك,هجر+ك,NOUN+PRON
Gulf,3A_1264,3,ظروف,ظروف,NOUN
Gulf,3A_1265,4,و,و,CONJ
Gulf,3A_1266,5,غلطتك,غلط+ت+ك,NOUN+NSUFF+PRON
Gulf,3A_1267,6,زله,زل+ه,NOUN+NSUFF
Gulf,3A_1268,7,عشان,عشان,PART
Gulf,3A_1269,8,يبقى,يبقى,V
Gulf,3A_1270,9,طريق,طريق,NOUN
Gulf,3A_1271,10,يردني,يرد+ني,V+PRON
Gulf,3A_1272,11,صوبك,صوب+ك,NOUN+PRON
Gulf,3A_1273,12,!,!,PUNC
Gulf,5B_1274,1,ما,ما,PART
Gulf,5B_1275,2,بعد,بعد,NOUN
Gulf,5B_1276,3,عسر,عسر,NOUN
Gulf,5B_1277,4,الزمان,ال+زمان,DET+NOUN
Gulf,5B_1278,5,ا,ا,CASE
Gulf,5B_1279,6,?,?,PUNC
Gulf,5B_1280,7,تياسيره,تياسير+ه,NOUN+PRON
Gulf,5B_1281,8,لو,لو,PART
Gulf,5B_1282,9,سود,سود,ADJ
Gulf,5B_1283,10,الايام,ال+ايام,DET+NOUN
Gulf,5B_1284,11,تفجعنا,تفجع+نا,V+PRON
Gulf,5B_1285,12,حقايقها,حقايق+ها,NOUN+PRON
Gulf,5B_1286,13,بنسوقها,ب+نسوق+ها,PROG_PART+V+PRON
Gulf,5B_1287,14,في,في,PREP
Gulf,5B_1288,15,رجا,رجا,NOUN
Gulf,5B_1289,16,اللي,اللي,PART
Gulf,5B_1290,17,مالنا,ما+ل+نا,PART+PREP+PRON
Gulf,5B_1291,18,غيره,غير+ه,NOUN+NSUFF
Gulf,5B_1292,19,خلاق,خلاق,ADJ
Gulf,5B_1293,20,الانفس,ال+انفس,DET+NOUN
Gulf,5B_1294,21,،,،,PUNC
Gulf,5B_1295,22,وكافلها,و+كافل+ها,CONJ+ADJ+PRON
Gulf,5B_1296,23,،,،,PUNC
Gulf,5B_1297,24,ورازقها,و+رازق+ها,CONJ+ADJ+PRON
Gulf,5B_1298,25,.,.,PUNC
Gulf,5B_1299,26,.,.,PUNC
Gulf,1B_1300,1,حتى,حتى,PART
Gulf,1B_1301,2,عيوني,عيون+ي,NOUN+PRON
Gulf,1B_1302,3,م,م,PART
Gulf,1B_1303,4,تبي,تب+ي,V+PRON
Gulf,1B_1304,5,غيرك,غير+ك,NOUN+PRON
Gulf,1B_1305,6,عيون,عيون,NOUN
Gulf,1B_1306,7,قلي,قل+ي,V+PRON
Gulf,1B_1307,8,شسوي,ش+سوي,PART+V
Gulf,1B_1308,9,داام,داام,NOUN
Gulf,1B_1309,10,كلي,كل+ي,NOUN+PRON
Gulf,1B_1310,11,عشقتك,عشق+ت+ك,V+PRON+PRON
Gulf,2A_1311,1,لا,لا,PART
Gulf,2A_1312,2,تفرح,تفرح,V
Gulf,2A_1313,3,ب,ب,PREP
Gulf,2A_1314,4,كسر,كسر,NOUN
Gulf,2A_1315,5,خاطر,خاطر,NOUN
Gulf,2A_1316,6,انسان,انسان,NOUN
Gulf,2A_1317,7,بكره,بكر+ه,NOUN+NSUFF
Gulf,2A_1318,8,يردها,يرد+ها,V+PRON
Gulf,2A_1319,9,لك,ل+ك,PREP+PRON
Gulf,2A_1320,10,انسان,انسان,NOUN
Gulf,2A_1321,11,ثاني,ثاني,ADJ
Gulf,4B_1322,1,شلون,شلون,PART
Gulf,4B_1323,2,تبوني,تب+ون+ي,V+PRON+PRON
Gulf,4B_1324,3,أتخيل,أتخيل,V
Gulf,4B_1325,4,إن,إن,PART
Gulf,4B_1326,5,ربعي,ربع+ي,NOUN+PRON
Gulf,4B_1327,6,يجيبون,يجيب+ون,V+PRON
Gulf,4B_1328,7,لي,ل+ي,PREP+PRON
Gulf,4B_1329,8,هداياا,هداياا,NOUN
Gulf,4B_1330,9,؟,؟,PUNC
Gulf,4B_1331,10,وهم,و+هم,CONJ+PRON
Gulf,4B_1332,11,يتهاوشون,يتهاوش+ون,V+PRON
Gulf,4B_1333,12,على,على,PREP
Gulf,4B_1334,13,ولاعه,ولاع+ه,NOUN+NSUFF
Gulf,4B_1335,14,?,?,PUNC
Gulf,2B_1336,1,المفروض,ال+مفروض,DET+ADJ
Gulf,2B_1337,2,قبل,قبل,NOUN
Gulf,2B_1338,3,ما,ما,PART
Gulf,2B_1339,4,نتعرف,نتعرف,V
Gulf,2B_1340,5,على,على,PREP
Gulf,2B_1341,6,أحد,أحد,NOUN
Gulf,2B_1342,7,نسأله,نسأل+ه,V+PRON
Gulf,2B_1343,8,لو,لو,PART
Gulf,2B_1344,9,سمحت,سمح+ت,V+PRON
Gulf,2B_1345,10,جم,جم,PART
Gulf,2B_1346,11,يوم,يوم,NOUN
Gulf,2B_1347,12,بتكون,ب+تكون,PROG_PART+V
Gulf,2B_1348,13,آدمي,آدمي,NOUN
Gulf,2B_1349,14,وبعدها,و+بعد+ها,CONJ+NOUN+PRON
Gulf,2B_1350,15,تتحول,تتحول,V
Gulf,2B_1351,16,حق,حق,NOUN
Gulf,2B_1352,17,حيوان,حيوان,ADJ
Gulf,2B_1353,18,؟,؟,PUNC
Gulf,2B_1354,19,<3,<3,EMOT
Gulf,2B_1355,20,<3,<3,EMOT
Gulf,5B_1356,1,@Estabraq02,@Estabraq02,MENTION
Gulf,5B_1357,2,@AlfahaQ8,@AlfahaQ8,MENTION
Gulf,5B_1358,3,عطوها,عطو+ها,V+PRON
Gulf,5B_1359,4,مزرعه,مزرع+ه,NOUN+NSUFF
Gulf,5B_1360,5,هذي,هذي,PRON
Gulf,5B_1361,6,سكرتيره,سكرتير+ه,NOUN+NSUFF
Gulf,5B_1362,7,مادري,م+ادري,PART+V
Gulf,5B_1363,8,من,من,PART
Gulf,5B_1364,9,مالته,مال+ت+ه,NOUN+NSUFF+PRON
Gulf,5A_1365,1,يمه,يمه,NOUN
Gulf,5A_1366,2,شايله,شايل+ه,ADJ+NSUFF
Gulf,5A_1367,3,هم,هم,NOUN
Gulf,5A_1368,4,عيالي,عيال+ي,NOUN+PRON
Gulf,5A_1369,5,بالمستقبل,ب+ال+مستقبل,PREP+DET+NOUN
Gulf,5A_1370,6,اذا,اذا,PART
Gulf,5A_1371,7,قالوا,قال+وا,V+PRON
Gulf,5A_1372,8,درسيني,درس+ي+ني,V+PRON+PRON
Gulf,5A_1373,9,مادري,م+ادري,PART+V
Gulf,5A_1374,10,وين,وين,PART
Gulf,5A_1375,11,اودي,اود+ي,V+PRON
Gulf,5A_1376,12,ويهي,ويه+ي,NOUN+PRON
Gulf,2A_1377,1,المفروض,ال+مفروض,DET+ADJ
Gulf,2A_1378,2,قبل,قبل,NOUN
Gulf,2A_1379,3,مانضغط,ما+نضغط,PART+V
Gulf,2A_1380,4,فيفرت,فيفرت,NOUN
Gulf,2A_1381,5,بالغلط,ب+ال+غلط,PREP+DET+NOUN
Gulf,2A_1382,6,?,?,PUNC
Gulf,2A_1383,7,?,?,PUNC
Gulf,2A_1384,8,يطلع,يطلع,V
Gulf,2A_1385,9,لنا,ل+نا,PREP+PRON
Gulf,2A_1386,10,!,!,PUNC
Gulf,2A_1387,11,are,are,FOREIGN
Gulf,2A_1388,12,you,you,FOREIGN
Gulf,2A_1389,13,sure,sure,FOREIGN
Gulf,2A_1390,14,?,?,PUNC
Gulf,2A_1391,15,?,?,PUNC
Gulf,2A_1392,16,?,?,PUNC
Gulf,2A_1393,17,?,?,PUNC
Gulf,4A_1394,1,النادي,ال+نادي,DET+NOUN
Gulf,4A_1395,2,حاطين,حاط+ين,ADJ+PRON
Gulf,4A_1396,3,ريميكس,ريميكس,NOUN
Gulf,4A_1397,4,فيه,في+ه,PREP+PRON
Gulf,4A_1398,5,مقطع,مقطع,NOUN
Gulf,4A_1399,6,اوبرا,اوبرا,NOUN
Gulf,4A_1400,7,!,!,PUNC
Gulf,4A_1401,8,!,!,PUNC
Gulf,4A_1402,9,مادري,م+ادري,PART+V
Gulf,4A_1403,10,اهد,اهد,V
Gulf,4A_1404,11,التمرين,ال+تمرين,DET+NOUN
Gulf,4A_1405,12,واقعد,و+اقعد,CONJ+V
Gulf,4A_1406,13,أصفق,أصفق,V
Gulf,4A_1407,14,وأبجي,و+أبجي,CONJ+V
Gulf,5B_1408,1,"""","""",PUNC
Gulf,5B_1409,2,@NawafAl9an3,@NawafAl9an3,MENTION
Gulf,5B_1410,3,:,:,PUNC
Gulf,5B_1411,4,?,?,PUNC
Gulf,5B_1412,5,?,?,PUNC
Gulf,5B_1413,6,:,:,PUNC
Gulf,5B_1414,7,يما,يما,NOUN
Gulf,5B_1415,8,برا,برا,NOUN
Gulf,5B_1416,9,عاصفه,عاصف+ه,NOUN+NSUFF
Gulf,5B_1417,10,رمليه,رملي+ه,ADJ+NSUFF
Gulf,5B_1418,11,?,?,PUNC
Gulf,5B_1419,12,?,?,PUNC
Gulf,5B_1420,13,:,:,PUNC
Gulf,5B_1421,14,كله,كل+ه,NOUN+PRON
Gulf,5B_1422,15,من,من,PREP
Gulf,5B_1423,16,هالتليفون,ه+ال+تليفون,PRON+DET+NOUN
Gulf,5B_1424,17,اللي,اللي,PART
Gulf,5B_1425,18,مو,مو,PART
Gulf,5B_1426,19,راضي,راضي,ADJ
Gulf,5B_1427,20,تهده,تهد+ه,V+PRON
Gulf,5B_1428,21,"""","""",PUNC
Gulf,5B_1429,22,?,?,PUNC
Gulf,5B_1430,23,?,?,PUNC
Gulf,5B_1431,24,?,?,PUNC
Gulf,5B_1432,25,?,?,PUNC
Gulf,5B_1433,26,?,?,PUNC
Gulf,5B_1434,27,?,?,PUNC
Gulf,4B_1435,1,أحاتيك,أحات+ي+ك,V+PRON+PRON
Gulf,4B_1436,2,،,،,PUNC
Gulf,4B_1437,3,و,و,CONJ
Gulf,4B_1438,4,أشتاقلك,أشتاق+ل+ك,V+PREP+PRON
Gulf,4B_1439,5,.,.,PUNC
Gulf,4B_1440,6,.,.,PUNC
Gulf,4B_1441,7,لكن,لكن,CONJ
Gulf,4B_1442,8,لا,لا,PART
Gulf,4B_1443,9,أعلم,أعلم,V
Gulf,4B_1444,10,ماذا,ماذا,PART
Gulf,4B_1445,11,يحدث,يحدث,V
Gulf,4B_1446,12,لك,ل+ك,PREP+PRON
Gulf,4B_1447,13,.,.,PUNC
Gulf,4B_1448,14,.,.,PUNC
Gulf,4B_1449,15,وأينك,و+أين+ك,CONJ+PART+PRON
Gulf,4B_1450,16,و,و,CONJ
Gulf,4B_1451,17,ماذا,ماذا,PART
Gulf,4B_1452,18,تفعل,تفعل,V
Gulf,4B_1453,19,!,!,PUNC
Gulf,4B_1454,20,وهل,و+هل,CONJ+PART
Gulf,4B_1455,21,صحتك,صح+ت+ك,NOUN+NSUFF+PRON
Gulf,4B_1456,22,وحالتك,و+حال+ت+ك,CONJ+NOUN+NSUFF+PRON
Gulf,4B_1457,23,بخير,ب+خير,PREP+NOUN
Gulf,4B_1458,24,؟,؟,PUNC
Gulf,4B_1459,25,ربي,رب+ي,NOUN+PRON
Gulf,4B_1460,26,يحفظك,يحفظ+ك,V+PRON
Gulf,4B_1461,27,وين,وين,PART
Gulf,4B_1462,28,ماكنت,ما+كنت,PART+V
Gulf,1A_1463,1,ياليل,يا+ليل,PART+NOUN
Gulf,1A_1464,2,ماذكر,ما+ذكر,PART+V
Gulf,1A_1465,3,في,في,PREP
Gulf,1A_1466,4,حياتي,حيا+ت+ي,NOUN+NSUFF+PRON
Gulf,1A_1467,5,تمنيت,تمني+ت,V+PRON
Gulf,1A_1468,6,مثل,مثل,NOUN
Gulf,1A_1469,7,ابتسامه,ابتسام+ه,NOUN+NSUFF
Gulf,1A_1470,8,تنتشل,تنتشل,V
Gulf,1A_1471,9,قلب,قلب,NOUN
Gulf,1A_1472,10,منصاب,منصاب,ADJ
Gulf,1A_1473,11,مليت,مل+ي+ت,V+PRON+PRON
Gulf,1A_1474,12,ورب,و+رب,CONJ+NOUN
Gulf,1A_1475,13,البيت,ال+بيت,DET+NOUN
Gulf,1A_1476,14,ياليل,يا+ليل,PART+NOUN
Gulf,1A_1477,15,مليت,مل+ي+ت,V+PRON+PRON
Gulf,1A_1478,16,من,من,PREP
Gulf,1A_1479,17,الجروح,ال+جروح,DET+NOUN
